order,scope,pair,channel,n,mean,median,p10,p90,positive,zero,negative,minimum,worst_decile_mean,tail_count,assd_common_valid,assd_not_jointly_defined,assd_left_undefined,assd_right_undefined,assd_delta_mean_px,assd_delta_median_px,assd_adverse_upper_decile_mean_px
2,ORIGA,MT-C,OC,586,-2.373954393018332,-1.7308272683372206,-6.127943165135363,0.3022783843701138,70,7,509,-21.45322594613686,-9.385940337603165,59,586,0,0,0,1.1935306425380938,0.8813358790096597,5.241216418367527
2,ORIGA,MT-C,macro,586,-2.169884546502264,-1.5661862055679487,-5.224217734190633,-0.021696489994543766,43,2,541,-15.585427736136708,-7.6117786168239085,59,,,,,,,
2,ORIGA,MT_RP-C,OD,586,-1.9295878094050598,-1.5802551489813466,-4.155224461579798,-0.10976661827820644,24,3,559,-13.289114591187435,-6.044486315656398,59,586,0,0,0,2.037792064129231,1.59234524933983,6.783455385881337
2,ORIGA,MT_RP-C,OC,586,-2.152202133487052,-1.3783583066689864,-5.677279284611051,0.25483895895115904,79,7,500,-21.327511413121602,-8.925799322825556,59,586,0,0,0,1.0793157884859388,0.6844851372714045,5.104475467971274
2,ORIGA,MT_RP-C,macro,586,-2.0408949714460562,-1.4002791532252923,-5.014416587571258,-0.028027890302562142,39,2,545,-15.4088496540756,-7.303156001756941,59,,,,,,,
2,ORIGA,FT-C,OD,586,-4.604005045113171,-3.5028442528531487,-10.125653610432472,-0.2072684145150716,14,3,569,-26.05706568838907,-15.01229409786736,59,586,0,0,0,4.9633415365758635,3.6854707935147752,17.532687424716343
2,ORIGA,FT-C,OC,586,-5.880976654732094,-4.043356869642767,-15.906120524521421,-0.00016237166413565762,53,6,527,-36.080883371246095,-23.027122386341706,59,586,0,0,0,2.8084505995564117,1.96950128665926,11.39514927960155
2,ORIGA,FT-C,macro,586,-5.242490849922632,-3.796260586382705,-12.904858331013443,-0.12847267631412307,29,2,555,-29.23058457302793,-18.70685911273351,59,,,,,,,
2,ORIGA,FT_RP-C,OD,586,-4.580694069399073,-3.530079025478278,-10.083763071380908,-0.20730105876478055,14,3,569,-25.77695278691161,-14.881486148131929,59,586,0,0,0,4.93538499232902,3.736736416080309,17.37777174321167
2,ORIGA,FT_RP-C,OC,586,-5.655380793708678,-3.6532475025683295,-15.540736723900334,0.0,55,6,525,-35.71694928515526,-22.62561175116362,59,586,0,0,0,2.7028755206276993,1.7892231090073563,11.271669719902727
2,ORIGA,FT_RP-C,macro,586,-5.118037431553876,-3.5798537022001033,-12.7033164832432,-0.12373763280599803,27,2,557,-28.90180454267446,-18.4379041438444,59,,,,,,,
2,ORIGA,KDG-C,OD,586,0.1636622061930005,0.13691545475747469,-0.011340226476097559,0.3708830352236403,520,0,66,-0.3109812351781982,-0.07041637262823193,59,586,0,0,0,-0.1788115288382122,-0.12925197962172152,0.18666580438522806
2,ORIGA,KDG-C,OC,586,0.10119854854063977,0.0533600889721042,-0.17123723730714246,0.36448819455933146,373,4,209,-0.6625732567004383,-0.3138376920827867,59,586,0,0,0,-0.035605059667973005,-0.02186681032074178,0.31119608178486735
2,ORIGA,KDG-C,macro,586,0.1324303773668199,0.0961981503046383,-0.06473497613784795,0.34751066890058024,447,0,139,-0.4240337693433238,-0.144080180865098,59,,,,,,,
2,ORIGA,K_ALL-C,OD,586,0.16330872457344883,0.1361901316185743,-0.0077635281821808455,0.36288428067114964,515,1,70,-0.2837732944181437,-0.0657858671776334,59,586,0,0,0,-0.18126275449857385,-0.12364319959916514,0.19023530904005037
2,ORIGA,K_ALL-C,OC,586,0.10464721387353693,0.048503423266038626,-0.16990719348367045,0.39243421787253374,368,4,214,-0.5903174021866131,-0.28843989734228825,59,586,0,0,0,-0.03494069616381819,-0.0193605504201928,0.31785459415130757
2,ORIGA,K_ALL-C,macro,586,0.1339779692234927,0.09282735465240277,-0.06409931494253396,0.3500347247906155,445,1,140,-0.40926511303184254,-0.13403459562538086,59,,,,,,,
2,ORIGA,K_MAG-C,OD,586,0.004221774104674072,0.0017894716891730944,-0.010033386063024174,0.022578463958400352,330,24,232,-0.06929480472990246,-0.01745040174391358,59,586,0,0,0,-0.003265968227910215,-0.0002203159193898685,0.08393120861203206
2,ORIGA,K_MAG-C,OC,586,0.004891232703772477,0.002718763678871694,-0.023377328220974825,0.0336298387354772,319,43,224,-0.11119588268261316,-0.039816224810076635,59,586,0,0,0,8.024894901740947e-05,0.0,0.0774113126226641
2,ORIGA,K_MAG-C,macro,586,0.004556503404222824,0.002157080722609006,-0.014362317182242679,0.026841314784681325,349,4,233,-0.08192097719081914,-0.024984823929446162,59,,,,,,,
2,ORIGA,K_FREE-C,OD,586,0.030141217894042595,0.020762494864617898,-0.005163658382650871,0.07642223636654122,486,3,97,-0.12018193415369582,-0.0206134501192022,59,586,0,0,0,-0.038116565627495484,-0.02062733084690027,0.08542252418614478
2,ORIGA,K_FREE-C,OC,586,0.03728811046211456,0.02981362170928481,-0.04356003934054553,0.12243327268967596,407,12,167,-0.25087703863531097,-0.09088807306328085,59,586,0,0,0,-0.018728389437371828,-0.015148454608334028,0.1250000879791152
2,ORIGA,K_FREE-C,macro,586,0.03371466417807791,0.025798136552745987,-0.019552781913406703,0.09303688076744976,450,1,135,-0.1345836124008848,-0.045992613009430194,59,,,,,,,
2,ORIGA,G_BOUND-C,OD,586,-0.14220778673384016,-0.12924651204621607,-0.27845002207349534,-0.019225147621632077,24,1,561,-0.6237514470875061,-0.3405517083337756,59,586,0,0,0,0.14813659546104066,0.12753042570368045,0.48519894319824936
2,ORIGA,G_BOUND-C,OC,586,-0.11654703728297441,-0.09580885270729089,-0.3190588618757484,0.030873654252816518,93,5,488,-1.3598819088039589,-0.42391908991253974,59,586,0,0,0,0.056182249369453076,0.03837869979851849,0.32646902170956055
2,ORIGA,G_BOUND-C,macro,586,-0.12937741200840785,-0.11164203925861371,-0.27728877305390753,-0.008024213350282805,46,1,539,-0.8553097918801156,-0.35786487428799724,59,,,,,,,
2,ORIGA,G_CONST-C,OD,586,-0.17445820683042634,-0.15199679807871846,-0.3628438424210789,-0.020668233646997658,22,1,563,-0.6827911276786391,-0.43499075530734704,59,586,0,0,0,0.17849417643510682,0.13840453169043876,0.5960906842244135
2,ORIGA,G_CONST-C,OC,586,-0.11631878423278218,-0.09703565484652787,-0.3547898588348919,0.08117081130784021,103,3,480,-1.3405092667167162,-0.4730453657048455,59,586,0,0,0,0.05379860291549055,0.04107928176500408,0.3541727501531029
2,ORIGA,G_CONST-C,macro,586,-0.14538849553160454,-0.12604511448444655,-0.3290550734274367,-0.003978370517565555,53,1,532,-0.8616669815106337,-0.4187594261011561,59,,,,,,,
2,ORIGA,G_SHUFFLE-C,OD,586,-0.17338978634107383,-0.14983875058189322,-0.3626541917516102,-0.01928495082058057,22,1,563,-0.6705777998432749,-0.43432787265082706,59,586,0,0,0,0.17760006299604444,0.13141293941969767,0.5929361432053375
2,ORIGA,G_SHUFFLE-C,OC,586,-0.11508334682998486,-0.09723883592325788,-0.3552540997630971,0.06992755844636989,100,3,483,-1.254118085338729,-0.4646482796927879,59,586,0,0,0,0.0540533663696879,0.03663637368862105,0.3529662906675626
2,ORIGA,G_SHUFFLE-C,macro,586,-0.14423656658552958,-0.12129172168537927,-0.3275310581279278,-0.0014576972829583035,53,1,532,-0.8131225335732406,-0.41443034744429796,59,,,,,,,
2,ORIGA,G_GLOBAL-C,OD,586,-0.1777086698274009,-0.16437085521194272,-0.3472395670895856,-0.030033461405015727,26,1,559,-0.7704316717007331,-0.41172328390612145,59,586,0,0,0,0.18133709841131634,0.15219237371958272,0.599655137927165
2,ORIGA,G_GLOBAL-C,OC,586,-0.13346696201614003,-0.11212559047514836,-0.37113930760863945,0.0393380701953161,94,3,489,-1.1930027301057273,-0.4775152958743602,59,586,0,0,0,0.06783246260966665,0.04744077732623131,0.3896421552623198
2,ORIGA,G_GLOBAL-C,macro,586,-0.15558781592177065,-0.1394673460581919,-0.33061121208168287,-0.01038482338215907,49,0,537,-0.7777050443840194,-0.41240946392886524,59,,,,,,,
2,ORIGA,MT_RP-MT,OD,586,0.03622689058113638,0.018594485057682464,-0.03380893134063423,0.12472811186468036,415,21,150,-0.17658495975239052,-0.0601046001682266,59,586,0,0,0,-0.03372646804808584,-0.008948436594192977,0.18513051314102974
2,ORIGA,MT_RP-MT,OC,586,0.2217522595312794,0.1756511236634145,-0.025746346595417746,0.5899388648224424,495,22,69,-0.6591530421110492,-0.20299168936875475,59,586,0,0,0,-0.1142148540521551,-0.060873303555745384,0.2306022984648163
2,ORIGA,MT_RP-MT,macro,586,0.1289895750562078,0.10971892282324869,-0.008250047552549322,0.3237167165960231,496,18,72,-0.3673405314703393,-0.10639274722498429,59,,,,,,,
2,ORIGA,FT_RP-FT,OD,586,0.02331097571409736,0.013646822818214055,-0.052668624196511304,0.09746681195074158,368,21,197,-0.15132522851740715,-0.08012500293092084,59,586,0,0,0,-0.027956544246844506,-0.0008891010010447786,0.19897319033204433
2,ORIGA,FT_RP-FT,OC,586,0.22559586102341542,0.17946839848823615,-0.0008213013939384339,0.5555826631410798,503,24,59,-0.5240406317570612,-0.1248992599432078,59,586,0,0,0,-0.10557507892871255,-0.07157533128740035,0.22323933498470547
2,ORIGA,FT_RP-FT,macro,586,0.1244534183687564,0.09886454247007848,-0.0014416271280903725,0.2951339314026469,505,18,63,-0.25981674740751526,-0.06724059160040186,59,,,,,,,
2,ORIGA,MT_RP-RP,OD,586,-1.9497651651634076,-1.5754269287311606,-4.293249934976051,-0.11257537408876361,25,3,558,-13.560556196584061,-6.160105852783541,59,586,0,0,0,2.060450714130052,1.6080032394728025,6.932977172553716
2,ORIGA,MT_RP-RP,OC,586,-2.3148563483184486,-1.64370150408632,-6.048177408021887,0.30200972633483425,73,7,506,-22.013115241848286,-9.261216941696352,59,586,0,0,0,1.1664646266601224,0.8336097360777996,5.249225384609301
2,ORIGA,MT_RP-RP,macro,586,-2.1323107567409276,-1.505003895603868,-5.166536022315954,-0.01972870002799887,43,2,541,-15.79871365128524,-7.526347897115995,59,,,,,,,
2,ORIGA,FT_RP-RP,OD,586,-4.600871425157421,-3.5204574779408304,-10.155368167998091,-0.20135403296408505,14,3,569,-25.91447469787205,-14.984863461449763,59,586,0,0,0,4.958043642329839,3.757826312669239,17.500930684031957
2,ORIGA,FT_RP-RP,OC,586,-5.8180350085400745,-3.933346396426024,-15.794798849551883,0.0,56,6,524,-35.971935017091475,-22.962579078682065,59,586,0,0,0,2.7900243588018827,2.028549231420671,11.394514236989417
2,ORIGA,FT_RP-RP,macro,586,-5.209453216848749,-3.7504474649000086,-12.899169447211584,-0.12660480958177067,29,2,555,-29.554885370816198,-18.657546404463062,59,,,,,,,
2,ORIGA,MT-FT,OD,586,2.638190345126974,1.954008020724668,0.044396478843933274,6.074174389331127,558,15,13,-2.163343143808738,-0.11412097541917089,59,586,0,0,0,-2.8918230043985464,-1.9942869095750084,0.22918083346120097
2,ORIGA,MT-FT,OC,586,3.507022261713762,2.320459976291306,0.0,9.40914596383114,523,20,43,-6.729941450221233,-1.0201827754456885,59,586,0,0,0,-1.614919957018318,-1.03275332523333,0.9581614866710347
2,ORIGA,MT-FT,macro,586,3.072606303420368,2.145993707350924,0.03163540404113596,7.710989125506352,552,13,21,-2.0863412152417604,-0.2881569981259111,59,,,,,,,
2,ORIGA,MT_RP-FT_RP,OD,586,2.6511062599940134,1.9647822192869258,0.042211405414099845,6.0819681144506035,556,16,14,-2.1867682754635354,-0.12289262856019206,59,586,0,0,0,-2.897592928199787,-2.015416833145133,0.2463025214375432
2,ORIGA,MT_RP-FT_RP,OC,586,3.503178660221626,2.3203103855529594,0.0,9.542670611074563,519,24,43,-6.742277444846668,-1.0772216398892547,59,586,0,0,0,-1.6235597321417603,-1.085664565604545,0.9836841271381686
2,ORIGA,MT_RP-FT_RP,macro,586,3.077142460107819,2.14725223950456,0.021416836872462097,7.703965720146188,550,13,23,-2.4372933444521516,-0.30383551372868345,59,,,,,,,
2,ORIGA,KDG-K_ALL,OD,586,0.00035348161955167976,0.0013379524278323007,-0.040634631898145424,0.039705299869724486,309,1,276,-0.21185824575912227,-0.06691991835483317,59,586,0,0,0,0.0024512256603616382,0.002582340651846593,0.17204694234789328
2,ORIGA,KDG-K_ALL,OC,586,-0.0034486653328971383,-0.002971859554190548,-0.08391374453943223,0.07110504216403246,277,7,302,-0.6624942875877005,-0.14051021216028003,59,586,0,0,0,-0.0006643635041548073,0.0009513344587297468,0.14542287817190988
2,ORIGA,KDG-K_ALL,macro,586,-0.0015475918566728278,-0.001401912917342596,-0.05581171884935232,0.04947148977463289,281,0,305,-0.36691523133534076,-0.093147773866325,59,,,,,,,
2,ORIGA,KDG-K_MAG,OD,586,0.15944043208832648,0.13349294981487847,-0.009459094084862674,0.3491516485684909,518,0,68,-0.300973408994476,-0.06800540194875787,59,586,0,0,0,-0.175545560610302,-0.12701386947986704,0.17527681947979318
2,ORIGA,KDG-K_MAG,OC,586,0.09630731583686729,0.05769087389396188,-0.17236163703837626,0.35467667552986915,381,2,203,-0.6035568237176547,-0.3045703875961759,59,586,0,0,0,-0.0356853086169904,-0.020894188523405965,0.3058817218668993
2,ORIGA,KDG-K_MAG,macro,586,0.12787387396259706,0.09059114536937862,-0.06135070593234482,0.32957360029409744,446,0,140,-0.3985888101685653,-0.13874565917712062,59,,,,,,,
2,ORIGA,KDG-K_FREE,OD,586,0.13352098829895792,0.11524522050361807,-0.01635294000921217,0.2930357591636512,507,1,78,-0.26707684720642666,-0.06993118532583632,59,586,0,0,0,-0.1406949632107167,-0.09842650507222661,0.19373032187192907
2,ORIGA,KDG-K_FREE,OC,586,0.06391043807852521,0.02669280798203999,-0.16377486777944816,0.3031033915458836,335,3,248,-0.646880118953469,-0.2873710200942378,59,586,0,0,0,-0.01687667023060117,-0.009848916523609308,0.3012618037016525
2,ORIGA,KDG-K_FREE,macro,586,0.09871571318874196,0.06454034340653281,-0.06385993085185615,0.2792207890313536,425,0,161,-0.41325683436671534,-0.13301171445412263,59,,,,,,,
2,ORIGA,G_BOUND-G_CONST,OD,586,0.03225042009658619,0.021813006047100014,-0.001835158496854561,0.0872810723082873,499,14,73,-0.053374633858482845,-0.014667280595366657,59,586,0,0,0,-0.030357580974066156,-0.018263136361609256,0.06969307500405729
2,ORIGA,G_BOUND-G_CONST,OC,586,-0.00022825305019223588,0.0035313207738696395,-0.055899977989376515,0.04876715284917732,307,28,251,-0.2234097048260275,-0.09938837661295123,59,586,0,0,0,0.002383646453962528,-0.00023932395681569574,0.11995820867641119
2,ORIGA,G_BOUND-G_CONST,macro,586,0.01601108352319667,0.010218451176030596,-0.01915586348600895,0.05969606665165994,425,3,158,-0.12246442272897395,-0.03814544375589246,59,,,,,,,
2,ORIGA,G_BOUND-G_SHUFFLE,OD,586,0.031181999607233633,0.01890303556639772,-0.0026853900971512967,0.08818323289694896,493,11,82,-0.05512284528064182,-0.015593057224730037,59,586,0,0,0,-0.02946346753500378,-0.01667423159849646,0.06662390474498552
2,ORIGA,G_BOUND-G_SHUFFLE,OC,586,-0.0014636904529895518,0.0,-0.05559982329360058,0.04302464335513845,292,34,260,-0.21531763521570602,-0.09303483744925889,59,586,0,0,0,0.0021288829997651772,-0.00033413427875927937,0.11423638651192848
2,ORIGA,G_BOUND-G_SHUFFLE,macro,586,0.014859154577121706,0.009061651896380418,-0.01678186513076052,0.06020583264609858,419,4,163,-0.09186540823585831,-0.035862383525521666,59,,,,,,,
2,ORIGA,G_BOUND-G_GLOBAL,OD,586,0.03550088309356074,0.03420380038863802,-0.00047514655251990057,0.07449093599087853,525,1,60,-0.07577161041577574,-0.015158248239899967,59,586,0,0,0,-0.03320050295027567,-0.029720893945881066,0.09321702858454356
2,ORIGA,G_BOUND-G_GLOBAL,OC,586,0.01691992473316561,0.016127346540312226,-0.03198271939462427,0.06690456233208741,406,7,173,-0.16687917869823155,-0.06478072486667578,59,586,0,0,0,-0.011650213240213583,-0.007534541141493101,0.08861952727283696
2,ORIGA,G_BOUND-G_GLOBAL,macro,586,0.0262104039133628,0.024292445020773767,-0.005524430306308448,0.06457460329802323,497,0,89,-0.07760474749609614,-0.02465748851728779,59,,,,,,,
2,REFUGE_Valid,RP-C,OD,736,-0.31515829823534725,-0.29660783651194733,-0.6110891553500919,-0.050645876797911216,28,0,708,-1.077983066094812,-0.715641028625148,74,736,0,0,0,0.2868960590760101,0.2793334714048119,1.1080319976598045
2,REFUGE_Valid,RP-C,OC,736,-0.8047580581886962,-0.8465709877577249,-1.1663279400159599,-0.47320395292044237,33,0,703,-1.6162990589081883,-1.26337659482972,74,736,0,0,0,0.5139890181498104,0.5172492739388757,1.1414959428629055
2,REFUGE_Valid,RP-C,macro,736,-0.559958178212022,-0.5731647055931655,-0.8533617893457857,-0.2927475972631155,23,0,713,-1.2205319205142229,-0.9240267264388193,74,,,,,,,
2,REFUGE_Valid,MT-C,OD,736,1.6813501892044709,1.693270290549781,-0.23731564196743937,3.4921484127414857,648,0,88,-4.8013851446306655,-1.1743661055379804,74,736,0,0,0,-2.0550020802402345,-1.8420343740663805,0.8901316732472445
2,REFUGE_Valid,MT-C,OC,736,1.741426032419655,1.8415465548222099,0.7334909824917996,2.905770933773477,693,0,43,-3.5425716553244557,-0.5325814439008296,74,736,0,0,0,-1.1075094403394794,-1.1811827427514388,0.8393940481571811
2,REFUGE_Valid,MT-C,macro,736,1.7113881108120628,1.7344761575813772,0.29559828806068333,3.0801209051782905,680,0,56,-3.0194313296167286,-0.4194791618144078,74,,,,,,,
2,REFUGE_Valid,MT_RP-C,OD,736,1.463409417631949,1.5350031233425432,-0.46134193857047534,3.166992160899934,633,0,103,-5.264470635561002,-1.4597864406959604,74,736,0,0,0,-1.8608508214825898,-1.6888527816834298,1.2491656783622311
2,REFUGE_Valid,MT_RP-C,OC,736,0.9482342865150382,0.9565790058595397,0.10650469091619819,1.854185606485692,675,0,61,-2.5457167898258692,-0.5985346317478729,74,736,0,0,0,-0.5989349906037422,-0.6581961767596347,1.100311404986359
2,REFUGE_Valid,MT_RP-C,macro,736,1.2058218520734936,1.2457073277287845,-0.057580917101496265,2.397154629847514,656,0,80,-2.7186365897932774,-0.674262521727609,74,,,,,,,
2,REFUGE_Valid,FT-C,OD,736,4.247815185627566,4.624259882609932,-1.7207691567426686,9.660727155109967,617,0,119,-13.71506610427029,-4.745085205671854,74,736,0,0,0,-2.235046674115237,-3.420581703737171,14.320022082483304
2,REFUGE_Valid,FT-C,OC,736,4.977710085471271,5.572406992802587,0.6341335928527092,9.077554117701464,671,0,65,-13.769172392194706,-4.268270376747168,74,736,0,0,0,-3.1022586648876094,-3.5338261092844836,3.624045001605441
2,REFUGE_Valid,FT-C,macro,736,4.612762635549418,4.907710385537072,0.1109329601456821,8.800388265539071,666,0,70,-10.92562219491169,-2.6140227769515096,74,,,,,,,
2,REFUGE_Valid,FT_RP-C,OD,736,4.254846886977716,4.675925608858572,-1.704402938602817,9.71394025863395,615,0,121,-13.69035076063887,-4.741182724075853,74,736,0,0,0,-2.2725002698193677,-3.538386384743304,14.252560642447913
2,REFUGE_Valid,FT_RP-C,OC,736,4.618125489120023,5.145750221033612,0.6580188733142145,8.32278963088558,672,0,64,-13.749183443877689,-4.045005070427019,74,736,0,0,0,-2.789955994381628,-3.1433383198451823,3.456222998398792
2,REFUGE_Valid,FT_RP-C,macro,736,4.436486188048869,4.721394385429578,0.0699286463269222,8.502320599833329,665,0,71,-10.979457454357377,-2.5741777043784935,74,,,,,,,
2,REFUGE_Valid,KDG-C,OD,736,-0.23489585169041333,-0.24154955003229395,-0.452166195085163,-0.013439496362299685,63,0,673,-1.8790729903139125,-0.565602972928737,74,736,0,0,0,0.23673459347046302,0.2297479408098333,1.1008444758242013
2,REFUGE_Valid,KDG-C,OC,736,-0.160384090528296,-0.17123645639076646,-0.31736749664525443,0.001302080233045455,74,4,658,-0.7104117167460955,-0.38205384434130957,74,736,0,0,0,0.10190467081637664,0.09684424601899,0.42051817233703337
2,REFUGE_Valid,KDG-C,macro,736,-0.19763997110935466,-0.2047100778076516,-0.3597324783224054,-0.027692334522755324,44,0,692,-0.96030831920908,-0.42415543120344035,74,,,,,,,
2,REFUGE_Valid,K_ALL-C,OD,736,-0.1945273149582813,-0.19332486436722252,-0.39890618208919815,0.015019303885704938,94,0,642,-1.6592007170046275,-0.5246741642242844,74,736,0,0,0,0.21994247581566825,0.18158434176525962,1.1231230185559717
2,REFUGE_Valid,K_ALL-C,OC,736,-0.13408095584121063,-0.14089019779825462,-0.279423654861502,0.004843951865912688,78,5,653,-0.5537234808537517,-0.332230271210318,74,736,0,0,0,0.08499242535106641,0.08340533118457394,0.39262264587616813
2,REFUGE_Valid,K_ALL-C,macro,736,-0.16430413539974606,-0.16479459601918545,-0.31544529958084655,-0.012647971679030645,61,0,675,-0.8589514928954656,-0.37984461228390326,74,,,,,,,
2,REFUGE_Valid,K_MAG-C,OD,736,-0.02788687250542698,-0.02549663824076842,-0.059248960044494536,0.000475374424258046,74,6,656,-0.1336304045076897,-0.07422406658520092,74,736,0,0,0,0.026353048838160475,0.02174898502849576,0.22914837237196295
2,REFUGE_Valid,K_MAG-C,OC,736,-0.00906802610898918,-0.008683958757627064,-0.032776085590904835,0.01419305455258868,196,56,484,-0.08474779527511966,-0.04549314151932851,74,736,0,0,0,0.007938280210809692,0.004745377172969301,0.09806424891611686
2,REFUGE_Valid,K_MAG-C,macro,736,-0.018477449307208155,-0.017749484216184053,-0.041091921574409884,0.0038092733542938184,106,2,628,-0.07512351144498552,-0.05104937481885134,74,,,,,,,
2,REFUGE_Valid,K_FREE-C,OD,736,0.10341420041467497,0.07879250595559939,0.0055609949058677,0.19825244105932116,671,2,63,-0.1276540173261731,-0.022516683676525807,74,736,0,0,0,-0.11646790347793176,-0.07696609761667972,0.3806322649508226
2,REFUGE_Valid,K_FREE-C,OC,736,-0.01326179240264307,-0.004669322868855463,-0.1081175585511629,0.07998617541161712,333,18,385,-0.4421461627282297,-0.18095040775083787,74,736,0,0,0,0.005317194646032516,0.0020386966775920445,0.2078399360963187
2,REFUGE_Valid,K_FREE-C,macro,736,0.045076204006016016,0.039231680619084,-0.028735071657232103,0.12339441767648118,568,0,168,-0.17656623627880785,-0.061777643089533076,74,,,,,,,
2,REFUGE_Valid,G_BOUND-C,OD,736,0.15736241855060237,0.19053000706588108,-0.015160443955042346,0.27045322365569224,655,0,81,-0.47210564094108953,-0.12569413059358195,74,736,0,0,0,-0.18225173847105544,-0.17297530040034914,0.23199730106288846
2,REFUGE_Valid,G_BOUND-C,OC,736,0.5793909197113148,0.6271824291014139,0.2901053213363189,0.8592604869604725,692,0,44,-1.0172644382334783,-0.12175606745768976,74,736,0,0,0,-0.3973272121809299,-0.40599186839611434,0.1105560011331035
2,REFUGE_Valid,G_BOUND-C,macro,736,0.36837666913095846,0.39928867377324595,0.17418245287429968,0.5445475168763925,700,0,36,-0.6077817441609956,-0.026133832123266122,74,,,,,,,
2,REFUGE_Valid,G_CONST-C,OD,736,0.09875580766262802,0.10199591959848542,-0.09676484898671345,0.29972661624348973,548,0,188,-0.6418058927109005,-0.21708927053941326,74,736,0,0,0,-0.15500636671510173,-0.11413176894462573,0.2896117853555614
2,REFUGE_Valid,G_CONST-C,OC,736,0.5059215317682016,0.5524400352656778,0.2657485925290304,0.727719833441115,695,0,41,-0.9594347642577272,-0.09485681879079481,74,736,0,0,0,-0.34074635076316057,-0.3528433631501482,0.1156080145010027
2,REFUGE_Valid,G_CONST-C,macro,736,0.3023386697154148,0.33662873473164767,0.12038303876596435,0.44499612757095686,697,0,39,-0.5806642068848955,-0.04610885204034709,74,,,,,,,
2,REFUGE_Valid,G_SHUFFLE-C,OD,736,0.1146603770134567,0.11765634726987884,-0.06514522157737845,0.3006387377698594,586,2,148,-0.5266605044301431,-0.17502828085719685,74,736,0,0,0,-0.16941326042270455,-0.12343433384035762,0.2736962797041465
2,REFUGE_Valid,G_SHUFFLE-C,OC,736,0.5018697878237622,0.5481784037208504,0.2679096993805835,0.7182461909712667,697,0,39,-0.9532620696551142,-0.09178710904082661,74,736,0,0,0,-0.3406165580857782,-0.3518068749900718,0.1041042992802378
2,REFUGE_Valid,G_SHUFFLE-C,macro,736,0.3082650824186092,0.33786817608228437,0.13870366052349814,0.44962183553241,699,0,37,-0.5889584120411517,-0.03300432974537709,74,,,,,,,
2,REFUGE_Valid,G_GLOBAL-C,OD,736,0.2841249783328793,0.31354226780698213,0.0885060984484709,0.4215592722919326,697,0,39,-0.3349586293699969,-0.028051718120561474,74,736,0,0,0,-0.32641173803431006,-0.289721467867615,0.2549278975575902
2,REFUGE_Valid,G_GLOBAL-C,OC,736,0.6644256166593816,0.7182638413788245,0.3311945605510319,0.9818035815998827,693,0,43,-1.154235007656268,-0.1312920407070596,74,736,0,0,0,-0.45723938152898097,-0.4665532074208514,0.11363143013966631
2,REFUGE_Valid,G_GLOBAL-C,macro,736,0.47427529749613023,0.5122320423012416,0.23760153218422841,0.6756847937683275,705,0,31,-0.7151654098119353,0.007704354031419015,74,,,,,,,
2,REFUGE_Valid,MT_RP-MT,OD,736,-0.21794077157252206,-0.20285348569123451,-0.41551514172504245,-0.042915852629210605,38,0,698,-1.1869611348936826,-0.5192125668505877,74,736,0,0,0,0.19415125875764486,0.18015117992315766,0.9935171323802744
2,REFUGE_Valid,MT_RP-MT,OC,736,-0.7931917459046172,-0.8369293122765881,-1.1729123762469151,-0.45952048219107255,40,0,696,-1.6195664155644884,-1.288632965312033,74,736,0,0,0,0.5085744497357375,0.5243120911411587,1.1826816985659045
2,REFUGE_Valid,MT_RP-MT,macro,736,-0.5055662587385694,-0.5317740173882812,-0.7415962790548347,-0.2723335534823401,35,0,701,-1.0546538385716175,-0.8210293928288652,74,,,,,,,
2,REFUGE_Valid,FT_RP-FT,OD,736,0.007031701350150381,0.009238311901760277,-0.1372060409839504,0.13915670058767815,401,1,334,-0.5463943152733575,-0.2425777818617271,74,736,0,0,0,-0.03745359570413088,-0.0010107454744865407,1.394159135820866
2,REFUGE_Valid,FT_RP-FT,OC,736,-0.359584596351248,-0.3873802832782658,-0.7571545842916749,0.10334611875996713,104,0,632,-1.7036570226396153,-0.908016064890632,74,736,0,0,0,0.3123026705059824,0.31496869610817946,1.0737127676720446
2,REFUGE_Valid,FT_RP-FT,macro,736,-0.1762764475005488,-0.192852971671309,-0.3947724316597123,0.08430929255045516,118,0,618,-0.801258171488306,-0.47935479943209197,74,,,,,,,
2,REFUGE_Valid,MT_RP-RP,OD,736,1.7785677158672961,1.7478520715943358,-0.232253436418417,3.6925964762793475,649,0,87,-5.106062354485797,-1.18475441554133,74,736,0,0,0,-2.1477468805585995,-1.9607023456030817,0.922605100027034
2,REFUGE_Valid,MT_RP-RP,OC,736,1.7529923447037346,1.8404890734769197,0.7405846949064515,2.8926539340987545,696,0,40,-3.6613949593830464,-0.4134176686597754,74,736,0,0,0,-1.1129240087535524,-1.1872837614500185,0.7910845430690978
2,REFUGE_Valid,MT_RP-RP,macro,736,1.7657800302855153,1.786702492033826,0.3298915255738555,3.1744026952528035,686,0,50,-3.111785559357616,-0.3863262704562207,74,,,,,,,
2,REFUGE_Valid,FT_RP-RP,OD,736,4.570005185213064,5.0068042056946975,-1.5443399911139688,10.182798898179247,622,0,114,-13.341143667107014,-4.538091774358874,74,736,0,0,0,-2.559396328895378,-3.889528473319425,13.954913356786703
2,REFUGE_Valid,FT_RP-RP,OC,736,5.422883547308719,5.973219573191541,1.397885263929055,9.333625400853343,680,0,56,-12.881327651381735,-3.774538478450621,74,736,0,0,0,-3.3039450125314382,-3.703223803921553,3.2067924557216303
