job,key,n,mean,median,p10,p90,positive,zero,negative,minimum,worst_decile_mean,tail_count
o0a8,r4t.kernels.res.layer1.2.conv2.gain_max,1951,1.0131411419433072,1.015037970331187,1.0026710176937896,1.0207091428629231,1951,0,0,1.0001000045901458,1.0020355594362553,196
o0a8,r4t.teacher_update,1951,0.0,0.0,0.0,0.0,0,1951,0,0.0,0.0,196
o0a8,r4t.source_unchanged,1951,1.0,1.0,1.0,1.0,1951,0,0,1.0,1.0,196
o0a8,r4t.base_loss,1951,0.04986912340330564,0.04132850095629692,0.03023546189069748,0.07542798668146133,1951,0,0,0.02176375314593315,0.028172037488191713,196
o0a8,r4t.host_seconds,1951,0.5723170086958406,0.5782458200119436,0.5232807260472327,0.6247072480618954,1951,0,0,0.4177650960627943,0.4889292656360859,196
o0a8,r4t.trainable_scalars,1951,19264.0,19264.0,19264.0,19264.0,1951,0,0,19264.0,19264.0,196
o0a8,r4t.final_raw_probability_nested_violations,1951,2333.3008713480267,2023.0,1145.0,3998.0,1951,0,0,509.0,935.25,196
o0a8,auxiliary.q.0.total_pixels,1951,262144.0,262144.0,262144.0,262144.0,1951,0,0,262144.0,262144.0,196
o0a8,auxiliary.q.0.gt_foreground,1951,29364.35161455664,28513.0,15296.0,45565.0,1951,0,0,9104.0,13711.244897959185,196
o0a8,auxiliary.q.0.gt_background,1951,232779.64838544338,233631.0,216579.0,246848.0,1951,0,0,185479.0,210883.1530612245,196
o0a8,auxiliary.q.0.pred_foreground,1951,29551.49461814454,27775.0,23485.0,37955.0,1951,0,0,17589.0,22126.55612244898,196
o0a8,auxiliary.q.0.intersection,1951,25278.877498718604,23991.0,15227.0,37139.0,1951,0,0,9104.0,13670.948979591836,196
o0a8,auxiliary.q.0.dice,1951,0.8480472551459598,0.8694801470836285,0.7209453918455748,0.9413685078318219,1951,0,0,0.5059451021204632,0.6636792800693813,196
o0a8,auxiliary.q.0.brier_sum,1951,6694.311010481784,6037.246633046819,2605.5054324680123,11813.15719162209,1951,0,0,944.2742466746724,1985.0230373275692,196
o0a8,auxiliary.q.0.brier,1951,0.025536769906928193,0.023030268222987437,0.00993921444880681,0.04506361843727909,1951,0,0,0.0036021203867899797,0.007572261952696111,196
o0a8,auxiliary.q.0.foreground_brier_sum,1951,3214.981089636816,1856.0774539602776,3.332949594786623,8623.195687916472,1951,0,0,0.00243524922749927,1.0449172429369586,196
o0a8,auxiliary.q.0.background_brier_sum,1951,3479.329920844968,1561.1581586845164,39.80131528901728,9559.648865824,1951,0,0,0.009141661333579024,12.987891197616994,196
o0a8,auxiliary.q.0.foreground_brier,1951,0.08191100186657818,0.061152281012014205,0.0002014519834195994,0.2057396953836611,1951,0,0,1.6643310740153566e-07,6.599323743892231e-05,196
o0a8,auxiliary.q.0.background_brier,1951,0.014328249262787201,0.006906858766056441,0.00017841577042186933,0.03869284933200563,1951,0,0,4.9286772807590206e-08,5.886193399432668e-05,196
o0a8,auxiliary.q.1.total_pixels,1951,262144.0,262144.0,262144.0,262144.0,1951,0,0,262144.0,262144.0,196
o0a8,auxiliary.q.1.gt_foreground,1951,9633.745771399283,7259.0,2865.0,19762.0,1951,0,0,907.0,2369.5255102040815,196
o0a8,auxiliary.q.1.gt_background,1951,252510.2542286007,254885.0,242382.0,259279.0,1951,0,0,213174.0,236489.056122449,196
o0a8,auxiliary.q.1.pred_foreground,1951,9772.493593029216,9787.0,7267.0,12026.0,1951,0,0,5202.0,6797.4540816326535,196
o0a8,auxiliary.q.1.intersection,1951,6828.646847770374,6580.0,2843.0,11212.0,1951,0,0,907.0,2344.7295918367345,196
o0a8,auxiliary.q.1.dice,1951,0.695559550385484,0.722431116316341,0.45751974312245075,0.887080487080487,1951,0,0,0.11844292839534484,0.39176816075181753,196
o0a8,auxiliary.q.1.brier_sum,1951,4533.04065159153,4063.935706072098,1292.7119599102957,7862.7319586969625,1951,0,0,551.2708812364218,1023.5106386991527,196
o0a8,auxiliary.q.1.brier,1951,0.01729217777859318,0.015502684425629036,0.00493130477871054,0.029993942103183603,1951,0,0,0.0021029315232712624,0.003904383234783755,196
o0a8,auxiliary.q.1.foreground_brier_sum,1951,2252.97621507852,341.1280185489369,0.20217148092214288,7210.737911010681,1951,0,0,0.0006520756602661493,0.07868797125423305,196
o0a8,auxiliary.q.1.background_brier_sum,1951,2280.0644365130106,1618.2304771033369,38.19278402332361,5323.579213310466,1951,0,0,0.00027092867686555637,10.391200741256894,196
o0a8,auxiliary.q.1.foreground_brier,1951,0.12775471586739798,0.04561501001091556,6.205366807770421e-05,0.3701855557758129,1951,0,0,3.051360132270235e-07,2.3960258892380225e-05,196
o0a8,auxiliary.q.1.background_brier,1951,0.008875744585344764,0.006521579409993771,0.00016154193937629232,0.020501323181603824,1951,0,0,1.1671822441024822e-09,4.286015928216306e-05,196
o0a9,r4t.global_visit,1951,976.0,976.0,196.0,1756.0,1951,0,0,1.0,98.5,196
o0a9,r4t.counts.network_forwards,1951,8.0,8.0,8.0,8.0,1951,0,0,8.0,8.0,196
o0a9,r4t.counts.loss_backward_calls,1951,1.0,1.0,1.0,1.0,1951,0,0,1.0,1.0,196
o0a9,r4t.counts.jacobian_vjp_calls,1951,0.0,0.0,0.0,0.0,0,1951,0,0.0,0.0,196
o0a9,r4t.counts.adam_calls,1951,1.0,1.0,1.0,1.0,1951,0,0,1.0,1.0,196
o0a9,r4t.counts.actual_parameter_replacements,1951,0.0,0.0,0.0,0.0,0,1951,0,0.0,0.0,196
o0a9,r4t.kernels.res.conv1.parameters,1951,192.0,192.0,192.0,192.0,1951,0,0,192.0,192.0,196
o0a9,r4t.kernels.res.conv1.detail_change_l2,1951,2.6321065528428234e-07,2.6337476123423015e-07,2.5143051946579554e-07,2.743746761992315e-07,1951,0,0,2.3151440617928358e-07,2.4698353821612636e-07,196
o0a9,r4t.kernels.res.conv1.dc_change_l2,1951,0.014358231379943066,0.01580928942465433,0.002779848068817159,0.023886084958650532,1951,0,0,0.00023225842968351639,0.0020100968068453465,196
o0a9,r4t.kernels.res.conv1.flattened_cosine_gram_max_error,1951,0.006765275136301675,0.008059678574279597,0.0010465752858461186,0.011235264505029296,1951,0,0,7.14086031597394e-05,0.0006957693273673029,196
o0a9,r4t.kernels.res.conv1.effective_change_l2,1951,0.014358231384983041,0.015809289426946763,0.0027798480805444545,0.02388608496012632,1951,0,0,0.00023225858411953632,0.002010096828126496,196
o0a9,r4t.kernels.res.conv1.dc_cosine_gram_max_error,1951,0.021558938332763265,0.02425044768252113,0.0043176046993341766,0.03525370485027708,1951,0,0,0.0001890856390999729,0.0026194482295710864,196
o0a9,r4t.kernels.res.conv1.nonzero_source_dc_rows,1951,64.0,64.0,64.0,64.0,1951,0,0,64.0,64.0,196
o0a9,r4t.kernels.res.conv1.orthogonality_error,1951,0.0,0.0,0.0,0.0,0,1951,0,0.0,0.0,196
o0a9,r4t.kernels.res.conv1.gain_min,1951,1.0,1.0,1.0,1.0,1951,0,0,1.0,1.0,196
o0a9,r4t.kernels.res.conv1.gain_max,1951,1.0,1.0,1.0,1.0,1951,0,0,1.0,1.0,196
o0a9,r4t.kernels.res.layer1.2.conv2.parameters,1951,4096.0,4096.0,4096.0,4096.0,1951,0,0,4096.0,4096.0,196
o0a9,r4t.kernels.res.layer1.2.conv2.detail_change_l2,1951,1.2478301092365875e-07,1.247817787363546e-07,1.2323898774996616e-07,1.2632526628159962e-07,1951,0,0,1.206418609296882e-07,1.2261720392816323e-07,196
o0a9,r4t.kernels.res.layer1.2.conv2.dc_change_l2,1951,0.01824583975342521,0.02145708738281076,0.005331223780997265,0.025937711253383768,1951,0,0,0.0002957294581136987,0.0035450817625429284,196
o0a9,r4t.kernels.res.layer1.2.conv2.flattened_cosine_gram_max_error,1951,0.0020233934514277212,0.002513397084094246,0.0004627124646029643,0.002911551767797879,1951,0,0,2.6436870387502864e-05,0.0002987943653636921,196
o0a9,r4t.kernels.res.layer1.2.conv2.effective_change_l2,1951,0.01824583975412991,0.021457087383163542,0.005331223782427181,0.025937711253682258,1951,0,0,0.0002957294855196383,0.0035450817653782016,196
o0a9,r4t.kernels.res.layer1.2.conv2.dc_cosine_gram_max_error,1951,0.005306461096577611,0.006507571734689251,0.0014323626947845072,0.007547781438957242,1951,0,0,6.81089895546716e-05,0.0008251813111657448,196
o0a9,r4t.kernels.res.layer1.2.conv2.nonzero_source_dc_rows,1951,64.0,64.0,64.0,64.0,1951,0,0,64.0,64.0,196
o0a9,r4t.kernels.res.layer1.2.conv2.orthogonality_error,1951,0.0,0.0,0.0,0.0,0,1951,0,0.0,0.0,196
o0a9,r4t.kernels.res.layer1.2.conv2.gain_min,1951,1.0,1.0,1.0,1.0,1951,0,0,1.0,1.0,196
o0a9,r4t.kernels.res.layer1.2.conv2.gain_max,1951,1.0,1.0,1.0,1.0,1951,0,0,1.0,1.0,196
o0a9,r4t.teacher_update,1951,0.0,0.0,0.0,0.0,0,1951,0,0.0,0.0,196
o0a9,r4t.source_unchanged,1951,1.0,1.0,1.0,1.0,1951,0,0,1.0,1.0,196
o0a9,r4t.base_loss,1951,0.04965734260222626,0.04109644889831543,0.030055783689022064,0.07500307261943817,1951,0,0,0.021740375086665154,0.028046891977060204,196
o0a9,r4t.host_seconds,1951,0.5429011552467148,0.5445227758027613,0.5204953770153224,0.5634973351843655,1951,0,0,0.41033950983546674,0.49934144224615157,196
o0a9,r4t.trainable_scalars,1951,23424.0,23424.0,23424.0,23424.0,1951,0,0,23424.0,23424.0,196
o0a9,r4t.final_raw_probability_nested_violations,1951,2284.6586365966173,1991.0,1130.0,3891.0,1951,0,0,503.0,926.8826530612245,196
o0a9,auxiliary.q.0.total_pixels,1951,262144.0,262144.0,262144.0,262144.0,1951,0,0,262144.0,262144.0,196
o0a9,auxiliary.q.0.gt_foreground,1951,29364.35161455664,28513.0,15296.0,45565.0,1951,0,0,9104.0,13711.244897959185,196
o0a9,auxiliary.q.0.gt_background,1951,232779.64838544338,233631.0,216579.0,246848.0,1951,0,0,185479.0,210883.1530612245,196
o0a9,auxiliary.q.0.pred_foreground,1951,29514.942593541775,27712.0,23451.0,37925.0,1951,0,0,17580.0,22118.224489795917,196
o0a9,auxiliary.q.0.intersection,1951,25279.038441824705,24003.0,15229.0,37153.0,1951,0,0,9104.0,13672.005102040815,196
o0a9,auxiliary.q.0.dice,1951,0.8486801839994993,0.8699842298931137,0.7220039133879914,0.9414189378575786,1951,0,0,0.5057477243172952,0.6655936931361792,196
o0a9,auxiliary.q.0.brier_sum,1951,6666.085932000308,5987.584084433607,2609.621088876326,11711.781565585794,1951,0,0,936.8014754764953,1982.6055310734782,196
o0a9,auxiliary.q.0.brier,1951,0.025429099777222856,0.02284082063458865,0.009954914432053857,0.04467690111383741,1951,0,0,0.003573614026933652,0.007563039898198998,196
o0a9,auxiliary.q.0.foreground_brier_sum,1951,3214.8212909777003,1854.136530599819,3.2760031767676665,8622.637203974862,1951,0,0,0.002109691054581475,1.0487418830649555,196
o0a9,auxiliary.q.0.background_brier_sum,1951,3451.264641022609,1560.2283068931304,39.769407081141686,9486.52615151462,1951,0,0,0.008906976299138197,12.895514577897107,196
o0a9,auxiliary.q.0.foreground_brier,1951,0.08188948676069852,0.060642926022641486,0.00020820884448352484,0.2056368300186066,1951,0,0,1.441833689571812e-07,6.609760014003889e-05,196
o0a9,auxiliary.q.0.background_brier,1951,0.014213168059930364,0.006904216031313835,0.00017684637405343166,0.038462231938946156,1951,0,0,4.802148113338004e-08,5.843187949117323e-05,196
o0a9,auxiliary.q.1.total_pixels,1951,262144.0,262144.0,262144.0,262144.0,1951,0,0,262144.0,262144.0,196
o0a9,auxiliary.q.1.gt_foreground,1951,9633.745771399283,7259.0,2865.0,19762.0,1951,0,0,907.0,2369.5255102040815,196
o0a9,auxiliary.q.1.gt_background,1951,252510.2542286007,254885.0,242382.0,259279.0,1951,0,0,213174.0,236489.056122449,196
o0a9,auxiliary.q.1.pred_foreground,1951,9784.575602255254,9797.0,7271.0,12042.0,1951,0,0,5199.0,6797.994897959184,196
o0a9,auxiliary.q.1.intersection,1951,6835.839569451563,6580.0,2843.0,11287.0,1951,0,0,907.0,2344.7755102040815,196
o0a9,auxiliary.q.1.dice,1951,0.6956538754383893,0.7225323075375873,0.4575513851653262,0.8868966336163391,1951,0,0,0.11834862385321102,0.3919280797151189,196
o0a9,auxiliary.q.1.brier_sum,1951,4533.104894063888,4070.7533314931343,1293.7217567535265,7852.985961247134,1951,0,0,551.5255563640998,1024.1466518425486,196
o0a9,auxiliary.q.1.brier,1951,0.01729242284417682,0.015528691602680719,0.004935156847967249,0.029956764073360953,1951,0,0,0.002103903031784438,0.003906809432382769,196
o0a9,auxiliary.q.1.foreground_brier_sum,1951,2247.6081999569296,341.17307414782454,0.21381424313396735,7195.968189661982,1951,0,0,0.000661727036405324,0.0810577239645165,196
o0a9,auxiliary.q.1.background_brier_sum,1951,2285.4966941069597,1629.8965472248863,39.77357433674271,5334.197252997031,1951,0,0,0.00027104154036486215,10.64087794283201,196
o0a9,auxiliary.q.1.foreground_brier,1951,0.1274770809558787,0.04562017838213993,6.524273181083628e-05,0.36985993663299066,1951,0,0,3.096523333670211e-07,2.4641040554632776e-05,196
o0a9,auxiliary.q.1.background_brier,1951,0.008896934938465818,0.006543614619640518,0.00016270837579001875,0.020610861981211207,1951,0,0,1.1676684690156993e-09,4.386613769945205e-05,196
o0a10,r4t.global_visit,1951,976.0,976.0,196.0,1756.0,1951,0,0,1.0,98.5,196
o0a10,r4t.counts.network_forwards,1951,8.0,8.0,8.0,8.0,1951,0,0,8.0,8.0,196
o0a10,r4t.counts.loss_backward_calls,1951,1.0,1.0,1.0,1.0,1951,0,0,1.0,1.0,196
o0a10,r4t.counts.jacobian_vjp_calls,1951,0.0,0.0,0.0,0.0,0,1951,0,0.0,0.0,196
o0a10,r4t.counts.adam_calls,1951,1.0,1.0,1.0,1.0,1951,0,0,1.0,1.0,196
o0a10,r4t.counts.actual_parameter_replacements,1951,0.0,0.0,0.0,0.0,0,1951,0,0.0,0.0,196
o0a10,r4t.graph.free_nodes,1951,1112.4946181445412,1071.0,865.0,1434.0,1951,0,0,665.0,806.4897959183673,196
o0a10,r4t.graph.steps,1951,64.0,64.0,64.0,64.0,1951,0,0,64.0,64.0,196
o0a10,r4t.graph.energy_before,1951,19.411241854024418,19.200410781828303,15.522621784877645,23.82562681485656,1951,0,0,9.957601460627671,14.053973741143386,196
o0a10,r4t.graph.energy_after,1951,16.413899055287164,16.351504660889283,13.016634455947145,19.949414883403627,1951,0,0,8.376944275327112,11.795244324183585,196
o0a10,r4t.graph.max_free_linear_residual,1951,4.488892068010295e-10,3.168614259863034e-10,6.417177900175375e-11,9.713536641697829e-10,1951,0,0,1.290523243824282e-12,3.599586388595665e-11,196
o0a10,r4t.graph.max_contraction,1951,0.799914694596063,0.8,0.7997138720844329,0.8,1951,0,0,0.7986497320103382,0.799560528786043,196
o0a10,r4t.graph.exact_fixed_nodes,1951,1.0,1.0,1.0,1.0,1951,0,0,1.0,1.0,196
o0a10,r4t.graph.grid,1951,128.0,128.0,128.0,128.0,1951,0,0,128.0,128.0,196
o0a10,r4t.graph.potential_undirected_edges,1951,32512.0,32512.0,32512.0,32512.0,1951,0,0,32512.0,32512.0,196
o0a10,r4t.graph.reliable_grid_counts.0,1951,15609.892362890825,15697.0,15235.0,15874.0,1951,0,0,13405.0,14847.92857142857,196
o0a10,r4t.graph.reliable_grid_counts.1,1951,15885.231163505894,15931.0,15659.0,16049.0,1951,0,0,14951.0,15515.92857142857,196
o0a10,r4t.graph.free_grid_counts.0,1951,659.8969759097898,632.0,499.0,857.0,1951,0,0,363.0,462.07142857142856,196
o0a10,r4t.graph.free_grid_counts.1,1951,452.5976422347514,432.0,334.0,609.0,1951,0,0,244.0,311.67857142857144,196
o0a10,r4t.graph.allowed_full_counts.0,1951,10196.713992824192,9739.0,7583.0,13411.0,1951,0,0,5366.0,6979.566326530612,196
o0a10,r4t.graph.allowed_full_counts.1,1951,7027.037929267042,6717.0,5139.0,9517.0,1951,0,0,3738.0,4781.714285714285,196
o0a10,r4t.graph.qstar_changed_full_counts.0,1951,10196.707329574578,9739.0,7583.0,13411.0,1951,0,0,5366.0,6979.561224489796,196
o0a10,r4t.graph.qstar_changed_full_counts.1,1951,7027.034853921066,6717.0,5139.0,9517.0,1951,0,0,3738.0,4781.714285714285,196
o0a10,r4t.graph.mean_abs_probability_correction,1951,0.0008404571882535969,0.0008042834815569222,0.0006794220535084605,0.0010535836918279529,1951,0,0,0.0005490364274010062,0.000646931577203035,196
o0a10,r4t.graph.max_abs_probability_correction,1951,0.14374764948350108,0.14084243774414062,0.11696243286132812,0.1735629290342331,1951,0,0,0.0878305435180664,0.10953301438415537,196
o0a10,r4t.graph.weight_h_mean,1951,0.8959174879430074,0.9005526060601641,0.8531273969914835,0.9329027763690507,1951,0,0,0.7199702275690871,0.8288596204350195,196
o0a10,r4t.graph.weight_v_mean,1951,0.9069563736212752,0.9111925971498613,0.8636506566108916,0.9442730490075322,1951,0,0,0.7373470790586899,0.8424279754038997,196
o0a10,r4t.graph.exact_outside_allowed,1951,1.0,1.0,1.0,1.0,1951,0,0,1.0,1.0,196
o0a10,r4t.graph.exact_reliable_full,1951,1.0,1.0,1.0,1.0,1951,0,0,1.0,1.0,196
o0a10,r4t.graph.graph_seconds,1951,0.09344210409378391,0.09269718686118722,0.09124494297429919,0.09788770880550146,1951,0,0,0.07555261789821088,0.0896698532611778,196
o0a10,r4t.teacher_update,1951,0.0,0.0,0.0,0.0,0,1951,0,0.0,0.0,196
o0a10,r4t.source_unchanged,1951,1.0,1.0,1.0,1.0,1951,0,0,1.0,1.0,196
o0a10,r4t.base_loss,1951,0.05073321361700001,0.04213852435350418,0.030960269272327423,0.07661455869674683,1951,0,0,0.022842854261398315,0.02895516128640394,196
o0a10,r4t.host_seconds,1951,0.6399380967986681,0.6410254249349236,0.5948406939860433,0.6894363530445844,1951,0,0,0.4768891679123044,0.5670228724460573,196
o0a10,r4t.trainable_scalars,1951,19136.0,19136.0,19136.0,19136.0,1951,0,0,19136.0,19136.0,196
o0a10,r4t.final_raw_probability_nested_violations,1951,2368.7924141465915,2061.0,1155.0,4041.0,1951,0,0,508.0,945.015306122449,196
o0a10,auxiliary.q.0.total_pixels,1951,262144.0,262144.0,262144.0,262144.0,1951,0,0,262144.0,262144.0,196
o0a10,auxiliary.q.0.gt_foreground,1951,29364.35161455664,28513.0,15296.0,45565.0,1951,0,0,9104.0,13711.244897959185,196
o0a10,auxiliary.q.0.gt_background,1951,232779.64838544338,233631.0,216579.0,246848.0,1951,0,0,185479.0,210883.1530612245,196
o0a10,auxiliary.q.0.pred_foreground,1951,29584.596617119427,27785.0,23539.0,37971.0,1951,0,0,17706.0,22186.0,196
o0a10,auxiliary.q.0.intersection,1951,25286.339825730396,24015.0,15225.0,37094.0,1951,0,0,9104.0,13669.413265306122,196
o0a10,auxiliary.q.0.dice,1951,0.8478524521747204,0.8697837875578933,0.7211493897729029,0.9407739429254445,1951,0,0,0.5060240963855421,0.6631869031001888,196
o0a10,auxiliary.q.0.brier_sum,1951,6703.3992401885735,6022.26525773786,2608.794314862306,11823.71809996689,1951,0,0,923.2069924422788,1991.3276349602645,196
o0a10,auxiliary.q.0.brier,1951,0.025571438751940054,0.02297311881156105,0.009951760539483283,0.04510390510546452,1951,0,0,0.003521755189675441,0.007596312084046419,196
o0a10,auxiliary.q.0.foreground_brier_sum,1951,3207.4117815944496,1856.1263325086047,3.2190411321508563,8569.2457721823,1951,0,0,0.002818013474790604,1.0412867071446446,196
o0a10,auxiliary.q.0.background_brier_sum,1951,3495.9874585941234,1622.9088210499817,41.13538006565727,9557.933266266606,1951,0,0,0.009304946863487745,13.43015714225952,196
o0a10,auxiliary.q.0.foreground_brier,1951,0.08164192311852862,0.06114624013284943,0.0001965989266582531,0.20414620191580285,1951,0,0,1.847877688387281e-07,6.593839779170415e-05,196
o0a10,auxiliary.q.0.background_brier,1951,0.014400444680133065,0.007133922849580002,0.00018567857640261717,0.03864604058613334,1951,0,0,5.016711791355218e-08,6.101540474997656e-05,196
o0a10,auxiliary.q.1.total_pixels,1951,262144.0,262144.0,262144.0,262144.0,1951,0,0,262144.0,262144.0,196
o0a10,auxiliary.q.1.gt_foreground,1951,9633.745771399283,7259.0,2865.0,19762.0,1951,0,0,907.0,2369.5255102040815,196
o0a10,auxiliary.q.1.gt_background,1951,252510.2542286007,254885.0,242382.0,259279.0,1951,0,0,213174.0,236489.056122449,196
o0a10,auxiliary.q.1.pred_foreground,1951,9631.255766273705,9614.0,7229.0,11845.0,1951,0,0,5190.0,6774.801020408163,196
o0a10,auxiliary.q.1.intersection,1951,6773.873398257304,6560.0,2843.0,11067.0,1951,0,0,907.0,2343.1071428571427,196
o0a10,auxiliary.q.1.dice,1951,0.6966174122984159,0.7235680040373454,0.46310178244211225,0.8872059297454077,1951,0,0,0.11510708306875253,0.39616519352939333,196
o0a10,auxiliary.q.1.brier_sum,1951,4509.323011246091,3976.5072530002585,1291.4067964671215,7948.713943243132,1951,0,0,549.598672182208,1020.9713150107935,196
o0a10,auxiliary.q.1.brier,1951,0.017201702160820353,0.015169171344758066,0.004926325975292669,0.030321937344524888,1951,0,0,0.0020965525519645997,0.0038946964836532347,196
o0a10,auxiliary.q.1.foreground_brier_sum,1951,2301.149595994138,357.54287117106713,0.27456205632401876,7316.627575269618,1951,0,0,0.0008254794826108025,0.10456666879635089,196
o0a10,auxiliary.q.1.background_brier_sum,1951,2208.173415251952,1571.2686239638756,33.56449384931308,5144.210428470655,1951,0,0,0.0002709816034049236,8.963293220281042,196
o0a10,auxiliary.q.1.foreground_brier,1951,0.1307379074040423,0.04827736824066643,8.111013551553021e-05,0.3795615778132678,1951,0,0,3.8627958942948174e-07,3.1959971586823063e-05,196
o0a10,auxiliary.q.1.background_brier,1951,0.00859606919665925,0.0063436364110628345,0.00013574739582423583,0.019854671082169234,1951,0,0,1.1674102558349642e-09,3.694807102476509e-05,196
o0a10,auxiliary.qstar.0.total_pixels,1951,262144.0,262144.0,262144.0,262144.0,1951,0,0,262144.0,262144.0,196
o0a10,auxiliary.qstar.0.gt_foreground,1951,29364.35161455664,28513.0,15296.0,45565.0,1951,0,0,9104.0,13711.244897959185,196
o0a10,auxiliary.qstar.0.gt_background,1951,232779.64838544338,233631.0,216579.0,246848.0,1951,0,0,185479.0,210883.1530612245,196
o0a10,auxiliary.qstar.0.pred_foreground,1951,29544.216811891336,27723.0,23546.0,37824.0,1951,0,0,17757.0,22198.525510204083,196
o0a10,auxiliary.qstar.0.intersection,1951,25274.841619682215,24076.0,15220.0,37122.0,1951,0,0,9104.0,13669.173469387755,196
o0a10,auxiliary.qstar.0.dice,1951,0.8482242152361033,0.8697054396903892,0.7223143123140853,0.941331446832386,1951,0,0,0.5061426340447683,0.6638848206516084,196
o0a10,auxiliary.qstar.0.brier_sum,1951,6652.6815235417935,5979.803871228012,2571.826644097659,11777.954839903095,1951,0,0,945.9274067279493,1955.572694327304,196
o0a10,auxiliary.qstar.0.brier,1951,0.02537796601692884,0.022811141476547288,0.00981074006690086,0.04492933212243307,1951,0,0,0.0036084266919248556,0.00745991780978128,196
o0a10,auxiliary.qstar.0.foreground_brier_sum,1951,3193.8722055736034,1826.6021829661493,3.6597085547442916,8552.58905364735,1951,0,0,0.002818013474790604,1.1444346511675216,196
o0a10,auxiliary.qstar.0.background_brier_sum,1951,3458.80931796819,1585.2939307243278,42.76885894160267,9516.133939221036,1951,0,0,0.009304946863487745,14.362929302122424,196
o0a10,auxiliary.qstar.0.foreground_brier,1951,0.08124768934342624,0.060425088421970904,0.00023542259715456546,0.20350474536407312,1951,0,0,1.847877688387281e-07,7.261736535066991e-05,196
o0a10,auxiliary.qstar.0.background_brier,1951,0.014247080000776529,0.007033923968042239,0.0001900461507455208,0.03851488587452403,1951,0,0,5.016711791355218e-08,6.495420055185563e-05,196
o0a10,auxiliary.qstar.1.total_pixels,1951,262144.0,262144.0,262144.0,262144.0,1951,0,0,262144.0,262144.0,196
o0a10,auxiliary.qstar.1.gt_foreground,1951,9633.745771399283,7259.0,2865.0,19762.0,1951,0,0,907.0,2369.5255102040815,196
o0a10,auxiliary.qstar.1.gt_background,1951,252510.2542286007,254885.0,242382.0,259279.0,1951,0,0,213174.0,236489.056122449,196
o0a10,auxiliary.qstar.1.pred_foreground,1951,9541.799077396206,9521.0,7154.0,11724.0,1951,0,0,5025.0,6704.3622448979595,196
o0a10,auxiliary.qstar.1.intersection,1951,6739.643772424398,6536.0,2843.0,10983.0,1951,0,0,907.0,2342.408163265306,196
o0a10,auxiliary.qstar.1.dice,1951,0.6972065998912823,0.721577055006819,0.46581346423562414,0.8868512579610642,1951,0,0,0.118398142774231,0.39815525664435303,196
o0a10,auxiliary.qstar.1.brier_sum,1951,4468.8910959099385,3897.9700703601134,1295.2320003116474,7948.12973605594,1951,0,0,565.345530673543,1019.748808114806,196
o0a10,auxiliary.qstar.1.brier,1951,0.017047466643943552,0.014869575768890813,0.004940917969938841,0.030319708770965348,1951,0,0,0.002156622049993679,0.0038900329899399034,196
o0a10,auxiliary.qstar.1.foreground_brier_sum,1951,2311.612873246124,373.30582650188956,0.27456205632401876,7328.686194277626,1951,0,0,0.0008254794826108025,0.10468022901229997,196
o0a10,auxiliary.qstar.1.background_brier_sum,1951,2157.2782226638137,1515.647909493229,33.80413852704763,5069.065333384247,1951,0,0,0.0002709816034049236,9.042772738820503,196
o0a10,auxiliary.qstar.1.foreground_brier,1951,0.13181522017038938,0.05175821201938609,8.111013551553021e-05,0.38006314861225093,1951,0,0,3.8627958942948174e-07,3.2020768666957906e-05,196
o0a10,auxiliary.qstar.1.background_brier,1951,0.008397283418712433,0.006105720147057221,0.00013805010839372476,0.01953705723595731,1951,0,0,1.1674102558349642e-09,3.724346088902426e-05,196
o0a10,auxiliary.graph.transitions.0.denominator,1951,262144.0,262144.0,262144.0,262144.0,1951,0,0,262144.0,262144.0,196
o0a10,auxiliary.graph.transitions.0.wrong_to_correct,1951,165.218349564326,155.0,94.0,246.0,1951,0,0,18.0,77.9438775510204,196
o0a10,auxiliary.graph.transitions.0.correct_to_wrong,1951,147.83495643259866,130.0,65.0,256.0,1951,0,0,22.0,50.97959183673469,196
o0a10,auxiliary.graph.transitions.0.correct_unchanged,1951,253619.89646335214,254336.0,247832.0,258451.0,1951,0,0,232669.0,244391.29081632654,196
o0a10,auxiliary.graph.transitions.0.wrong_unchanged,1951,8211.050230650948,7512.0,3398.0,14027.0,1951,0,0,817.0,2569.8826530612246,196
o0a10,auxiliary.graph.transitions.1.denominator,1951,10196.713992824192,9739.0,7583.0,13411.0,1951,0,0,5366.0,6979.566326530612,196
o0a10,auxiliary.graph.transitions.1.wrong_to_correct,1951,165.218349564326,155.0,94.0,246.0,1951,0,0,18.0,77.9438775510204,196
o0a10,auxiliary.graph.transitions.1.correct_to_wrong,1951,147.83495643259866,130.0,65.0,256.0,1951,0,0,22.0,50.97959183673469,196
o0a10,auxiliary.graph.transitions.1.correct_unchanged,1951,6007.050743208611,5770.0,4420.0,8000.0,1951,0,0,2673.0,3987.8469387755104,196
o0a10,auxiliary.graph.transitions.1.wrong_unchanged,1951,3876.6099436186573,3750.0,2433.0,5496.0,1951,0,0,814.0,2047.6836734693877,196
o0a10,auxiliary.graph.transitions.2.denominator,1951,313.0533059969247,289.0,212.0,437.0,1951,0,0,136.0,188.31632653061226,196
o0a10,auxiliary.graph.transitions.2.wrong_to_correct,1951,165.218349564326,155.0,94.0,246.0,1951,0,0,18.0,77.9438775510204,196
