order,domain,pair,channel,n,mean,median,p10,p90,positive,zero,negative,minimum,worst_decile_mean,tail_count,assd_common_valid,assd_not_jointly_defined,assd_left_undefined,assd_right_undefined,assd_delta_mean_px,assd_delta_median_px,assd_adverse_upper_decile_mean_px
2,ORIGA,S_JOINT-S_NOPCA,OD,586,0.025876380311186515,0.013403680103152293,-0.0070133845739450695,0.07485349734551727,424,62,100,-0.10070750006903051,-0.022920043790263227,59,586,0,0,0,-0.02573365108867399,-0.0026847300789674122,0.13852972798893184
2,ORIGA,S_JOINT-S_NOPCA,OC,586,0.08392067889767924,0.05626093668125165,-0.010380464769427222,0.2557781560869721,438,66,82,-0.3605467398246298,-0.09195747576666245,59,586,0,0,0,-0.05289380263120288,-0.014921091084935334,0.10998756783246605
2,ORIGA,S_JOINT-S_NOPCA,macro,586,0.05489852960443322,0.03885826818282312,-0.0016403065232484249,0.14766850664871267,466,54,66,-0.17197791658223327,-0.04593306349352859,59,,,,,,,
2,ORIGA,M_TRANSPORT-C,OD,586,0.02527222186246565,0.01679679610467888,-0.022287237543633376,0.07924744071469703,426,22,138,-0.1287543867600216,-0.039419440370117444,59,586,0,0,0,-0.028519843770434126,-0.011791917742069558,0.11096256769803912
2,ORIGA,M_TRANSPORT-C,OC,586,0.12268202801827956,0.10229174072483582,-0.041120168332942075,0.3394247667532102,473,25,88,-0.49934627229231143,-0.1657354051144263,59,586,0,0,0,-0.06948938470321794,-0.04723437894392957,0.19107987995086642
2,ORIGA,M_TRANSPORT-C,macro,586,0.07397712494037242,0.06461161931509696,-0.015941024111221225,0.19069993904707316,487,17,82,-0.25993112687967557,-0.0820277263024178,59,,,,,,,
2,ORIGA,M_TRANSPORT-RP,OD,586,0.005094866104117926,0.001664933574224703,-0.012811440036752941,0.02732687903209685,340,59,187,-0.06241609510766466,-0.02251183778295263,59,586,0,0,0,-0.005861193769613251,-0.0020392160369631096,0.07285608580935093
2,ORIGA,M_TRANSPORT-RP,OC,586,-0.03997218681311644,-0.022141304791423178,-0.12174962638155096,0.008264054811230048,97,64,425,-0.3151671522261035,-0.17579014721976902,59,586,0,0,0,0.017659453470965772,0.0060577989930314935,0.17279988785789652
2,ORIGA,M_TRANSPORT-RP,macro,586,-0.017438660354499227,-0.008902696673135368,-0.05830161603578854,0.007794635921731796,129,40,417,-0.17646803375925835,-0.0818030262931472,59,,,,,,,
2,ORIGA,M_TRANSPORT-M_IDPOST,OD,586,0.0023964275044602414,0.0001365530090335909,-0.01737755233484628,0.023002455184328863,297,63,226,-0.06042120289883046,-0.02703782808565504,59,586,0,0,0,-0.0015771576569987259,-0.0009301107467361014,0.09065903426960666
2,ORIGA,M_TRANSPORT-M_IDPOST,OC,586,-0.04369088134136851,-0.02481466605010474,-0.13521977857260392,0.008480224258494706,91,54,441,-0.3844368457099956,-0.18658437802682573,59,586,0,0,0,0.017781005777960372,0.004215868019836533,0.18625231340509193
2,ORIGA,M_TRANSPORT-M_IDPOST,macro,586,-0.02064722691845395,-0.013425594684113307,-0.06593801385687548,0.00815105742442701,104,43,439,-0.19877222716668808,-0.08926290406309419,59,,,,,,,
2,ORIGA,M_TRANSPORT-M_SHUFFLE,OD,586,-0.23046345300836882,-0.17541289927771042,-0.5795522282509458,-0.0054582456730012385,35,18,533,-0.971744025238519,-0.714660127471515,59,586,0,0,0,0.2395715549168921,0.15027311377617814,0.9165802341650865
2,ORIGA,M_TRANSPORT-M_SHUFFLE,OC,586,-0.19051680433531282,-0.10391821567735382,-0.8043151853300623,0.23229476788367287,132,21,433,-1.6304514711181217,-1.0849813641245818,59,586,0,0,0,0.08611492475636964,0.04299580102883915,0.8002061599323413
2,ORIGA,M_TRANSPORT-M_SHUFFLE,macro,586,-0.21049012867184072,-0.14268675855429458,-0.6528756420120574,0.014817705141234594,70,18,498,-1.1973418953185822,-0.8287298984917059,59,,,,,,,
2,ORIGA,G_PCA-C,OD,586,0.05867021717851002,0.03135383756590615,-0.0389798865969071,0.21644885814962045,407,28,151,-0.1992736188764943,-0.07301846219810186,59,586,0,0,0,-0.06062021099558607,-0.03398166778873879,0.14809242838036282
2,ORIGA,G_PCA-C,OC,586,-0.05033062347900506,-0.0271443830127005,-0.1602893770057512,0.03073894573292768,135,45,406,-0.8214315685713236,-0.2547938068078272,59,586,0,0,0,0.02958411992421157,0.014104167247625199,0.23633648781413083
2,ORIGA,G_PCA-C,macro,586,0.00416979684975241,0.00033019538815959315,-0.08602288919978274,0.09791917552979257,296,28,262,-0.4520236686168577,-0.14091598594069385,59,,,,,,,
2,ORIGA,G_PCA-RP,OD,586,0.03849286142016231,0.009599011848210326,-0.1026996114792067,0.24017651907239923,317,22,247,-0.41870095480212033,-0.16779102177927865,59,586,0,0,0,-0.03796156099476519,-0.017100449339046087,0.2788095865888797
2,ORIGA,G_PCA-RP,OC,586,-0.21298483831040105,-0.1681789755633767,-0.5263916223110399,0.002830408830498121,60,26,500,-1.8248527069050224,-0.7315710268474322,59,586,0,0,0,0.11673295809839529,0.07543386708188571,0.627953755540159
2,ORIGA,G_PCA-RP,macro,586,-0.08724598844511924,-0.07005530826224016,-0.2504757098958088,0.0528991494128328,105,19,462,-0.9521002592706496,-0.37076600537397153,59,,,,,,,
2,ORIGA,G_PCA-G_ISO,OD,586,-1.339383760570811e-05,0.0,-0.025551833297510207,0.027128031766032734,262,42,282,-0.0892773235598221,-0.040380808024392714,59,586,0,0,0,0.0018932585547828508,0.0,0.0967429322390304
2,ORIGA,G_PCA-G_ISO,OC,586,-0.033417713552015435,-0.024022030580389542,-0.08779482416655937,0.003470617522077779,73,50,463,-0.4215614309744209,-0.1308288575749454,59,586,0,0,0,0.01545267322510107,0.00673754848998076,0.11773295926241623
2,ORIGA,G_PCA-G_ISO,macro,586,-0.016715553694810287,-0.01196229703163687,-0.046697094812564455,0.006714617048242388,113,33,440,-0.2307364760762931,-0.07556780620146475,59,,,,,,,
2,ORIGA,G_PCA-G_ORDER,OD,586,0.059221269950658545,0.030815416798080086,-0.03678229741980732,0.22152370196275029,407,29,150,-0.2074881404201534,-0.07339169755652258,59,586,0,0,0,-0.05971207382807397,-0.03395114883891548,0.15132198187726528
2,ORIGA,G_PCA-G_ORDER,OC,586,-0.05033971084666877,-0.025683530964371037,-0.16072417692858942,0.03458419084017561,143,41,402,-0.8416325685208226,-0.25687764997374074,59,586,0,0,0,0.030118590766927123,0.014094617164622125,0.23889187370487236
2,ORIGA,G_PCA-G_ORDER,macro,586,0.004440779551995163,0.0007712654300107147,-0.08241752332166508,0.0999279578703216,296,29,261,-0.4637696210631592,-0.14157547799314427,59,,,,,,,
2,REFUGE_Valid,T_LR-C,OD,736,-9.665925897320378,-10.089845962029486,-14.541915688987672,-3.471687625773251,5,0,731,-20.500324697606697,-15.600286716656608,74,736,0,0,0,9.940235757078487,9.87320070604801,20.72267406124165
2,REFUGE_Valid,T_LR-C,OC,736,-10.912039112280073,-11.195738513575119,-15.659793481078122,-7.015101135289267,14,0,722,-20.33717219455583,-16.867402826748247,74,736,0,0,0,9.178951487994059,8.912049462746472,18.280319120563362
2,REFUGE_Valid,T_LR-C,macro,736,-10.288982504800225,-10.868600566087977,-14.414369523663895,-5.506859586298518,7,0,729,-17.225778753724995,-15.1665082041866,74,,,,,,,
2,REFUGE_Valid,T_LR-RP,OD,736,-9.35076759908503,-9.753010583508276,-13.909005596465658,-3.4295480859159566,5,0,731,-19.70678776877123,-14.993283368764516,74,736,0,0,0,9.653339698002476,9.648752084858435,20.196456680214588
2,REFUGE_Valid,T_LR-RP,OC,736,-10.107281054091375,-10.369041815230737,-14.554727764690345,-6.397258638591513,13,0,723,-19.198327723315323,-15.704365483803418,74,736,0,0,0,8.664962469844248,8.369332249158795,17.51604398514775
2,REFUGE_Valid,T_LR-RP,macro,736,-9.729024326588203,-10.29608541425578,-13.592294085371359,-5.174622573318871,5,0,731,-16.352214735735227,-14.300712523490912,74,,,,,,,
2,REFUGE_Valid,T_LR-T_ISO,OD,736,-7.034137899940672,-6.8942883681112725,-11.847859446941367,-2.114799419119062,10,0,726,-15.677114108604739,-12.968334432680145,74,736,0,0,0,7.6967870143029575,7.459601124760002,15.900655470535975
2,REFUGE_Valid,T_LR-T_ISO,OC,736,-0.17050106186649194,-0.12961334344427922,-2.3652551244859152,2.2225613551870804,350,1,385,-4.0571655674171865,-2.8412546683131485,74,736,0,0,0,0.3544577876805171,0.26620406712514644,4.0152177675493395
2,REFUGE_Valid,T_LR-T_ISO,macro,736,-3.602319480903581,-3.4823965856813355,-6.931444436629902,0.014951615835101517,75,0,661,-9.338712295134567,-7.698762450117823,74,,,,,,,
2,REFUGE_Valid,T_LR-T_DIAG,OD,736,1.2804213558724182,1.3880815355712561,-0.10630689985622888,2.444092423231087,643,0,93,-1.0942454421815295,-0.40834225540788155,74,736,0,0,0,-0.9726789651117898,-1.250618589845356,2.3788936211205813
2,REFUGE_Valid,T_LR-T_DIAG,OC,736,4.751124598801693,4.7639734381878025,3.2301398750080312,6.28346795097616,732,0,4,-5.499421662803483,2.4635878701412635,74,736,0,0,0,-4.712625471161201,-4.377763491029283,-2.206718127217452
2,REFUGE_Valid,T_LR-T_DIAG,macro,736,3.015772977337055,3.1033386083137993,1.7816348999119573,4.109121365646013,733,0,3,-2.840213018151183,1.2993389217780522,74,,,,,,,
2,REFUGE_Valid,U_PCA-C,OD,736,0.2681544924965341,0.30399328033223205,-0.048513603651245685,0.60446462888058,645,0,91,-1.506952274293527,-0.3525618486202618,74,736,0,0,0,-0.2986800689932413,-0.32499004843016177,0.7547216598786911
2,REFUGE_Valid,U_PCA-C,OC,736,1.1549485883788477,1.1915254363210281,0.5977703993577499,1.8049098499614558,704,0,32,-2.360200672006696,-0.07092627972819689,74,736,0,0,0,-0.7371207023922324,-0.7385047574364076,0.15042426406496104
2,REFUGE_Valid,U_PCA-C,macro,736,0.7115515404376909,0.7101710083299295,0.3141125358581187,1.1780340599300443,707,0,29,-1.3190583224225283,-0.014580044629557481,74,,,,,,,
2,REFUGE_Valid,U_PCA-RP,OD,736,0.5833127907318812,0.570185219933006,0.10749265908853722,1.1365035078725938,691,0,45,-1.3828765436849744,-0.1481384719842644,74,736,0,0,0,-0.5855761280692514,-0.6077099460350883,0.8864699732098439
2,REFUGE_Valid,U_PCA-RP,OC,736,1.9597066465675437,2.033219371843681,1.171737643808296,2.9375315800463486,706,0,30,-3.501359784366209,-0.032336544827091626,74,736,0,0,0,-1.2511097205420427,-1.2647793114469277,0.14318688059713447
2,REFUGE_Valid,U_PCA-RP,macro,736,1.2715097186497129,1.2947656519842532,0.6533363516136703,1.977110039628821,708,0,28,-2.032179104295917,0.08187364894695934,74,,,,,,,
2,REFUGE_Valid,U_PCA-U_RAND,OD,736,-0.03616967797654687,-0.02362571025539273,-0.14316234938338002,0.07310370529995391,278,2,456,-0.9751145068832012,-0.2736975796485033,74,736,0,0,0,0.018511872184024513,0.009498814891631735,0.5979340382228719
2,REFUGE_Valid,U_PCA-U_RAND,OC,736,0.3248714791279184,0.32814271338353906,0.1294405989251346,0.5497080746174221,698,0,38,-0.7291563168470683,-0.056449185549979956,74,736,0,0,0,-0.18253290401420164,-0.19320552352605724,0.2081674713815091
2,REFUGE_Valid,U_PCA-U_RAND,macro,736,0.1443509005756858,0.13836185518210087,0.0058088933789612884,0.29975927518114953,665,0,71,-0.3897521387339453,-0.0826558870200923,74,,,,,,,
2,REFUGE_Valid,U_PCA-U_SCALE,OD,736,0.2155378951593867,0.2540808299723585,-0.08102684353743506,0.510307000986765,637,0,99,-1.4238253829610636,-0.3873849921474055,74,736,0,0,0,-0.24091617703226156,-0.27557133305802095,0.8133634971289615
2,REFUGE_Valid,U_PCA-U_SCALE,OC,736,1.1013722602454636,1.1358298424174407,0.5673073938558842,1.7342118387396466,703,0,33,-2.2434487945215853,-0.06635154260685211,74,736,0,0,0,-0.7013347574397689,-0.6955328327737487,0.1457751306505344
2,REFUGE_Valid,U_PCA-U_SCALE,macro,736,0.6584550777024252,0.661341437068308,0.2877682872203968,1.084442305000377,705,0,31,-1.2317273053042532,-0.024490585551558728,74,,,,,,,
2,REFUGE_Valid,S_JOINT-C,OD,736,2.362946058150066,2.3719074508548763,-0.3994763589007855,5.369500342337235,643,0,93,-10.100413511543948,-2.1087077803036163,74,736,0,0,0,-1.9266320259206626,-2.293073191404388,6.188158755692634
2,REFUGE_Valid,S_JOINT-C,OC,736,1.9420254516677224,1.8458188051800688,0.2608885443464798,4.117612535266479,670,0,66,-6.985798288883749,-1.3802253523979575,74,736,0,0,0,-1.005654225379619,-1.166960387336804,3.319316098320143
2,REFUGE_Valid,S_JOINT-C,macro,736,2.1524857549088945,2.0602516337379084,-0.13374425165186832,4.422319939407315,655,0,81,-4.325493838369354,-1.0907305713522364,74,,,,,,,
2,REFUGE_Valid,S_JOINT-RP,OD,736,2.678104356385414,2.6544543535739096,-0.15184994333292678,5.7581562462023115,654,0,82,-9.976337780935395,-1.8918783972236812,74,736,0,0,0,-2.2135280849966734,-2.6064539883191618,6.04406537107647
2,REFUGE_Valid,S_JOINT-RP,OC,736,2.7467835098564186,2.736547476722806,0.8512676008869208,5.013440738143393,676,0,60,-6.117942496387796,-1.27347309074643,74,736,0,0,0,-1.5196432435294291,-1.729050893516487,3.0168287075363125
2,REFUGE_Valid,S_JOINT-RP,macro,736,2.7124439331209165,2.6356806268904354,0.3002424283211569,5.174642175368577,679,0,57,-3.777957120215525,-0.8471011083734435,74,,,,,,,
2,REFUGE_Valid,S_JOINT-S_SHARED,OD,736,2.739871139283038,2.7163367265086724,-0.07221486172864222,5.848821407681731,656,0,80,-9.973013768558857,-1.84275447466189,74,736,0,0,0,-2.280138390824717,-2.683880297078199,6.013596201434279
2,REFUGE_Valid,S_JOINT-S_SHARED,OC,736,2.750360674594889,2.7403277723641484,0.8229909149236159,5.048297491923265,675,0,61,-6.137139474027853,-1.2729335962684776,74,736,0,0,0,-1.5296881867007435,-1.7362115891519734,3.005004456559786
2,REFUGE_Valid,S_JOINT-S_SHARED,macro,736,2.7451159069389637,2.663941610284831,0.32244638748273324,5.203144858091396,679,0,57,-3.752231352228508,-0.8293930239804345,74,,,,,,,
2,REFUGE_Valid,S_JOINT-S_NOPCA,OD,736,-0.18921841845447712,-0.15828554898906777,-0.4078457287928827,-0.034223034239888594,30,0,706,-0.786419081605072,-0.4845184327919459,74,736,0,0,0,0.111841912813741,0.12171130821118847,0.7788750037523776
2,REFUGE_Valid,S_JOINT-S_NOPCA,OC,736,-0.3556318624762966,-0.3349508025031006,-0.7311712367902679,-0.09458623930885812,36,0,700,-1.0965989622322758,-0.8224215951476967,74,736,0,0,0,0.23648026909664882,0.1891002557455339,0.8202336225804513
2,REFUGE_Valid,S_JOINT-S_NOPCA,macro,736,-0.2724251404653868,-0.2435845415368787,-0.53520961462864,-0.07312499563271735,26,0,710,-0.7632122983402656,-0.6097065416940773,74,,,,,,,
2,REFUGE_Valid,M_TRANSPORT-C,OD,736,-0.2938570238143911,-0.27985866436363027,-0.543727272366229,-0.06655358369586084,27,0,709,-0.8692179601552219,-0.6260406927161176,74,736,0,0,0,0.18717589506704463,0.20250514820857912,0.9221481851900185
2,REFUGE_Valid,M_TRANSPORT-C,OC,736,-0.5332030084358437,-0.5604676262603359,-0.7650818800263304,-0.29905598567423475,29,0,707,-1.0195067418793724,-0.8298357145748891,74,736,0,0,0,0.3571291745239339,0.3559889622019101,0.8701075659757418
2,REFUGE_Valid,M_TRANSPORT-C,macro,736,-0.41353001612511736,-0.42067013417526056,-0.6286550320046047,-0.21538294353428689,18,0,718,-0.8318707913169687,-0.6796390249133101,74,,,,,,,
2,REFUGE_Valid,M_TRANSPORT-RP,OD,736,0.021301274420956137,0.01564776503754639,-0.03366394861555322,0.08782444938865153,461,4,271,-0.21076626026202971,-0.051099921000397515,74,736,0,0,0,-0.09972016400896541,-0.055765409378518704,0.20330331248389674
2,REFUGE_Valid,M_TRANSPORT-RP,OC,736,0.27155504975285255,0.27933343979907876,0.1334861262402759,0.42993587517221044,701,0,35,-0.6241604348164564,-0.018652339148176968,74,736,0,0,0,-0.15685984362587657,-0.1519996278728799,0.12806370469166978
2,REFUGE_Valid,M_TRANSPORT-RP,macro,736,0.14642816208690465,0.14990472305412839,0.05601598476128178,0.2451606201534784,701,0,35,-0.3095717717151114,-0.016247096810887023,74,,,,,,,
2,REFUGE_Valid,M_TRANSPORT-M_IDPOST,OD,736,0.03508125549388948,0.02537063103821291,-0.022658507358108704,0.10670290154292661,529,2,205,-0.20755146151474335,-0.040999741787450056,74,736,0,0,0,-0.10942067543254161,-0.06488471558634856,0.21362652816207722
2,REFUGE_Valid,M_TRANSPORT-M_IDPOST,OC,736,0.28996288555214283,0.2983742128599448,0.14581936469347245,0.4528482844039061,699,0,37,-0.6659685868702803,-0.017886784151137706,74,736,0,0,0,-0.16942101833697656,-0.166859547202165,0.1378586554300342
2,REFUGE_Valid,M_TRANSPORT-M_IDPOST,macro,736,0.1625220705230163,0.16625289978624558,0.06725548646687174,0.2653454248968068,702,0,34,-0.3329842934351346,-0.011246854790128961,74,,,,,,,
2,REFUGE_Valid,M_TRANSPORT-M_SHUFFLE,OD,736,3.2568958215638593,3.309486100491438,1.8055393164193967,4.694060522964156,731,0,5,-1.9729354540259814,1.1185143521031096,74,736,0,0,0,-3.1973637073678733,-3.2206661716162817,0.2279095288792616
2,REFUGE_Valid,M_TRANSPORT-M_SHUFFLE,OC,736,3.762951042083305,3.9075242908643917,2.404622770093895,5.352399652240319,715,0,21,-6.328448015154054,0.6951253608764243,74,736,0,0,0,-2.233890426997213,-2.226609469137209,0.26786118959298993
2,REFUGE_Valid,M_TRANSPORT-M_SHUFFLE,macro,736,3.509923431823583,3.5888737787067027,2.198974982061841,4.844702426382991,728,0,8,-3.988043455124868,1.2373579865957156,74,,,,,,,
2,REFUGE_Valid,G_PCA-C,OD,736,-0.9880938669934671,-1.0106381200001735,-1.442729309553853,-0.4941230291845733,7,0,729,-2.490902649374205,-1.582076135172945,74,736,0,0,0,0.9331110964243559,0.9163568062247753,2.0852626122424325
2,REFUGE_Valid,G_PCA-C,OC,736,-0.32246691666122357,-0.32912833186642676,-0.49202209241302197,-0.17498534475485772,25,0,711,-0.739375225158434,-0.561456030889531,74,736,0,0,0,0.21614540767033982,0.2106832502208995,0.5787352168602016
2,REFUGE_Valid,G_PCA-C,macro,736,-0.6552803918273453,-0.6701217108039559,-0.9239195006371492,-0.37373859839182066,6,0,730,-1.4050005861980353,-1.0133091442442186,74,,,,,,,
2,REFUGE_Valid,G_PCA-RP,OD,736,-0.6729355687581198,-0.7114516053174869,-0.9298835708249242,-0.3499802518160344,9,0,727,-1.697365720538735,-1.0135581323773797,74,736,0,0,0,0.6462150373483458,0.6383150091973295,1.7462404918002667
2,REFUGE_Valid,G_PCA-RP,OC,736,0.4822911415274726,0.5124095882066193,0.18527477271866877,0.7631312192438011,696,0,40,-0.9413996069639996,-0.0986422174955873,74,736,0,0,0,-0.2978436104794705,-0.3034334631970168,0.25678481717361534
2,REFUGE_Valid,G_PCA-RP,macro,736,-0.0953222136153234,-0.09901783020884736,-0.2645522925066035,0.09291358884781498,179,0,557,-0.791403883842956,-0.3768628824476965,74,,,,,,,
2,REFUGE_Valid,G_PCA-G_ISO,OD,736,-0.27574219562585195,-0.2773137316458285,-0.4104586515716713,-0.1423060777007934,5,0,731,-0.701840497790529,-0.45376935909419175,74,736,0,0,0,0.24650075278623867,0.24269767745212256,0.6682567036759105
2,REFUGE_Valid,G_PCA-G_ISO,OC,736,0.01172893512580495,0.013777138133735933,-0.0251271152584831,0.04836609411782433,479,31,226,-0.2035501379919591,-0.05620980421915892,74,736,0,0,0,-0.014095607617020068,-0.005495420227402903,0.10889502454180798
2,REFUGE_Valid,G_PCA-G_ISO,macro,736,-0.13200663025002346,-0.134020727632711,-0.19960781122621563,-0.06222865786708054,4,0,732,-0.3429012582643942,-0.22179968921679988,74,,,,,,,
2,REFUGE_Valid,G_PCA-G_ORDER,OD,736,-0.9915314558338496,-1.0099776583540276,-1.4484119809950902,-0.49730433246735206,7,0,729,-2.5075596834226666,-1.5865981341226414,74,736,0,0,0,0.9347416697447472,0.9127667996952256,2.0886041171161023
2,REFUGE_Valid,G_PCA-G_ORDER,OC,736,-0.32190687195098083,-0.3280236715841489,-0.49289611375656905,-0.1751102906345281,23,0,713,-0.747792805751557,-0.5597356663936723,74,736,0,0,0,0.21684311620774477,0.2105479560917125,0.5808509111548871
2,REFUGE_Valid,G_PCA-G_ORDER,macro,736,-0.6567191638924154,-0.6706168522779832,-0.9300820177896074,-0.3755184078287399,5,0,731,-1.4133291032222606,-1.0144858023053371,74,,,,,,,
2,Drishti_GS,T_LR-C,OD,37,2.5750326092521503,2.7158728058900405,1.7529141194568254,3.3168335946500505,37,0,0,0.3839194817779168,0.9425457860568115,4,37,0,0,0,-2.7181481946183657,-2.8040446441291618,-0.8436230118567164
2,Drishti_GS,T_LR-C,OC,37,5.581971408757003,6.684692617204801,-0.13558985403126367,8.420715169750835,33,0,4,-7.4222805239044565,-4.171311030156488,4,37,0,0,0,-3.106560587771963,-3.7219496217345736,2.584594215765049
2,Drishti_GS,T_LR-C,macro,37,4.078502009004578,4.7436321707643,1.2281051790496744,5.555255204603804,34,0,3,-2.7254650764938493,-1.0703581106943056,4,,,,,,,
2,Drishti_GS,T_LR-RP,OD,37,2.601389004737153,2.7253450538005097,1.7648340683559671,3.379721512414091,37,0,0,0.40591060860952766,0.9518452516539933,4,37,0,0,0,-2.737817849369213,-2.8383414370622972,-0.8596351848023978
2,Drishti_GS,T_LR-RP,OC,37,4.7792595372611,5.715167838294189,-0.542246916965463,7.298101068358618,33,0,4,-6.444492702876204,-3.9146019692344165,4,37,0,0,0,-2.6459266683991247,-3.0862841186696564,2.396190509871697
2,Drishti_GS,T_LR-RP,macro,37,3.6903242709991275,4.328294224071449,1.038575935527839,4.9858859656761085,34,0,3,-2.2099894910611706,-0.9194088971811925,4,,,,,,,
2,Drishti_GS,T_LR-T_ISO,OD,37,2.3371108300132635,2.3401256260975667,1.505484658239824,3.17425460359634,37,0,0,0.4938218185187693,0.9115699539401168,4,37,0,0,0,-2.4300354184251653,-2.3758655656701295,-0.9147104617119818
2,Drishti_GS,T_LR-T_ISO,OC,37,-3.1853927507619884,-2.8495567126321286,-6.758629572118006,0.10612200582760689,4,0,33,-12.24484648555839,-9.689911176736478,4,37,0,0,0,1.9937149752501742,2.0359444883788527,5.646749414416844
2,Drishti_GS,T_LR-T_ISO,macro,37,-0.42414096037436066,-0.252451602242465,-1.939266623886542,1.007063016484469,12,0,25,-4.776069526422133,-3.268947522508023,4,,,,,,,
2,Drishti_GS,T_LR-T_DIAG,OD,37,-0.491722589605856,-0.6205594446358931,-0.7762374389446292,-0.059442987522526664,3,0,34,-0.9436282212363034,-0.8387993925199122,4,37,0,0,0,0.6092518664996351,0.6859100339116599,1.2066067925930963
2,Drishti_GS,T_LR-T_DIAG,OC,37,-3.73092917154507,-4.527653047961378,-6.219514126959376,2.0494284895318997,5,0,32,-7.815484234088988,-7.439977983985998,4,37,0,0,0,1.9351642273384244,2.4210492877780894,4.171253759725586
2,Drishti_GS,T_LR-T_DIAG,macro,37,-2.111325880575463,-2.519945692323311,-3.4090766077089363,0.8751151664289354,5,0,32,-4.21802183936244,-3.9717590474799667,4,,,,,,,
2,Drishti_GS,U_PCA-C,OD,37,-0.26505256342267763,-0.272938889347929,-0.36481292242188434,-0.1735166702442559,0,0,37,-0.4333290009065127,-0.4088877005490599,4,37,0,0,0,0.2701389692568999,0.2775397442556713,0.4341206837301468
2,Drishti_GS,U_PCA-C,OC,37,-0.9101254618070037,-0.979891400042332,-1.2952339483412123,-0.5051108306358578,2,0,35,-1.7053093467545632,-1.473189305726756,4,37,0,0,0,0.5664703866994993,0.6215690677300216,1.325664142892224
2,Drishti_GS,U_PCA-C,macro,37,-0.587589012614839,-0.6178356387584016,-0.8114015189774637,-0.3817181032342833,2,0,35,-1.0583809622927376,-0.9040227619170033,4,,,,,,,
2,Drishti_GS,U_PCA-RP,OD,37,-0.23869616793767467,-0.2440013136711605,-0.3281483644726735,-0.15226596739304377,0,0,37,-0.4333146768314866,-0.3858557170572041,4,37,0,0,0,0.25046931450605225,0.2505581850023102,0.4510112579850505
2,Drishti_GS,U_PCA-RP,OC,37,-1.7128373333029068,-1.7373532517949486,-2.529664341965312,-0.8450270948079848,2,0,35,-3.7851264399664295,-2.9950420211373907,4,37,0,0,0,1.027104306072338,0.9541751180170372,1.9825494282191611
2,Drishti_GS,U_PCA-RP,macro,37,-0.9757667506202894,-0.9872997756124713,-1.4387881245062184,-0.5412346705635689,2,0,35,-2.0349467366730933,-1.6580705260325235,4,,,,,,,
2,Drishti_GS,U_PCA-U_RAND,OD,37,-0.02654469987283098,-0.029914053685764497,-0.05438633169146945,0.0066852393146832325,8,0,29,-0.07892017765686044,-0.06506751415422396,4,37,0,0,0,0.030023697595844688,0.026019188588893627,0.11854540040909445
2,Drishti_GS,U_PCA-U_RAND,OC,37,-0.18744739373269464,-0.1959894450068944,-0.2904120916118291,-0.06073721109168155,2,0,35,-0.48950167150959567,-0.35925659307450425,4,37,0,0,0,0.10742127023137019,0.10544372541894376,0.2936340139672424
2,Drishti_GS,U_PCA-U_RAND,macro,37,-0.10699604680276231,-0.10812342311242729,-0.1626599031316167,-0.04289968653882428,2,0,35,-0.27140552403861484,-0.2017311071731115,4,,,,,,,
2,Drishti_GS,U_PCA-U_SCALE,OD,37,-0.2473043691963673,-0.2583073643211642,-0.3329773496372668,-0.16708243680392476,0,0,37,-0.3950683861604798,-0.36270744044708536,4,37,0,0,0,0.2549067655341392,0.25545108981778064,0.4040727874026282
2,Drishti_GS,U_PCA-U_SCALE,OC,37,-0.8544558561148197,-0.9373960201814691,-1.209800703016286,-0.4333839308680233,2,0,35,-1.6620856700951647,-1.4008045155618056,4,37,0,0,0,0.530991383616303,0.5763889100228887,1.2677977832460927
2,Drishti_GS,U_PCA-U_SCALE,macro,37,-0.550880112655593,-0.5799570707804347,-0.757921156515069,-0.3369799846983269,2,0,35,-1.0146876601215382,-0.8512037616947382,4,,,,,,,
2,Drishti_GS,S_JOINT-C,OD,37,-3.3009974958868993,-3.179402648150642,-4.797128162007831,-1.9907199109131102,0,0,37,-6.295688789814524,-5.719050340510671,4,37,0,0,0,3.3135044284543005,3.2774989644250363,5.801623192033058
2,Drishti_GS,S_JOINT-C,OC,37,-3.0108071354223465,-3.071303816120985,-5.114228159752761,-1.3191187102737092,1,0,36,-8.586245861407205,-6.457745959363387,4,37,0,0,0,1.1705829192840638,1.330531564697587,4.155422896280385
2,Drishti_GS,S_JOINT-C,macro,37,-3.155902315654623,-3.235094779616976,-4.0908620662798985,-1.8414323121768694,0,0,37,-6.553259528870248,-5.3146741051444675,4,,,,,,,
2,Drishti_GS,S_JOINT-RP,OD,37,-3.2746411004018965,-3.14465331354874,-4.774161243995157,-1.949810280593769,0,0,37,-6.169003245363358,-5.683710226255132,4,37,0,0,0,3.2938347737034532,3.2625726244434388,5.775197109181164
2,Drishti_GS,S_JOINT-RP,OC,37,-3.8135190069182485,-4.00718494621467,-5.890545565555711,-2.0332318832840484,1,0,36,-8.982934091700878,-7.220852302179013,4,37,0,0,0,1.631216838656903,1.5465432108868313,4.846169064681755
2,Drishti_GS,S_JOINT-RP,macro,37,-3.5440800536600743,-3.6972109580445167,-4.861997568968723,-2.037367159056198,1,0,36,-6.762491710331742,-5.770098211263467,4,,,,,,,
