order,pair,channel,n,mean,median,p10,p90,positive,zero,negative,minimum,worst_decile_mean,tail_count,assd_common_valid,assd_not_jointly_defined,assd_left_undefined,assd_right_undefined,assd_delta_mean_px,assd_delta_median_px,assd_adverse_upper_decile_mean_px
2,T_LR-RP,OC,1695,-4.514958788258539,-4.249843644096152,-12.691592121842072,3.3581207069188057,471,17,1207,-19.198327723315323,-14.459920941325208,170,1695,0,0,0,3.9052899922107205,2.621143245686751,14.109041109318996
2,T_LR-RP,macro,1695,-4.020206602439934,-2.212712903522418,-12.395472638446005,2.4986147427292393,535,16,1144,-16.352214735735227,-13.550897541270698,170,,,,,,,
2,T_LR-T_ISO,OD,1695,-2.1809828916339553,-0.3021023050806648,-10.163857594982879,3.070612882536478,780,16,899,-15.677114108604739,-11.850587574858253,170,1695,0,0,0,2.454156679676211,0.38012886101881094,13.710379303345546
2,T_LR-T_ISO,OC,1695,0.592464709402298,0.32409852559498464,-2.3057424712012984,3.867767273579826,976,18,701,-12.24484648555839,-3.2190126113293145,170,1695,0,0,0,-0.19237205289608947,-0.21362038693596475,3.419806337147307
2,T_LR-T_ISO,macro,1695,-0.7942590911158286,0.0,-5.949505746290023,2.60703073506142,838,16,841,-9.338712295134567,-6.993925695784869,170,,,,,,,
2,T_LR-T_DIAG,OD,1695,0.6193825839049844,0.37706437743528776,-0.6536374565730174,2.191716359903252,1103,16,576,-1.3950614154091046,-0.8396261621320775,170,1695,0,0,0,-0.5181655325560349,-0.28343691286270456,1.564585942039282
2,T_LR-T_DIAG,OC,1695,2.6342195278421907,3.4414907177449354,-1.5365798794600094,6.001694764807309,1341,17,337,-7.815484234088988,-3.5231780616239208,170,1695,0,0,0,-2.4266690020804926,-2.784504515136174,2.128587972354432
2,T_LR-T_DIAG,macro,1695,1.626801055873588,2.017766238750851,-0.7215205357604626,3.6761626018948443,1344,16,335,-4.21802183936244,-1.9052803006097871,170,,,,,,,
2,U_PCA-C,OD,1695,-0.0181725681458349,-0.005912378059313994,-0.44092390536385917,0.4596624642763737,819,16,860,-4.18264165036123,-0.877780818602394,170,1695,0,0,0,0.007375774303625852,0.0,1.1560800851719346
2,U_PCA-C,OC,1695,0.3132923623667371,0.4433453047326341,-0.9189269394108535,1.5594321208055952,1000,17,678,-16.4891429357482,-1.5595044358555255,170,1695,0,0,0,-0.23422027529742534,-0.22993733857140164,0.9527902108372369
2,U_PCA-C,macro,1695,0.1475598971104511,0.20050683351435783,-0.606960935357157,0.9883964069741324,972,16,707,-9.801418124413598,-1.138106693034703,170,,,,,,,
2,U_PCA-RP,OD,1695,0.11604547970137417,0.03615974798635291,-0.45568180016351434,0.9089545055969307,881,17,797,-4.452363444611507,-0.9333903566910147,170,1695,0,0,0,-0.11589180054132514,-0.03447393171334667,1.3096098219591485
2,U_PCA-RP,OC,1695,0.6157246444659338,0.7477326892377789,-1.4083387475821596,2.5552673367274825,997,17,681,-17.17474676447488,-2.1301289172005027,170,1695,0,0,0,-0.43308775250123993,-0.4076737880228549,1.2934907315977673
2,U_PCA-RP,macro,1695,0.365885062083654,0.39217553408638084,-0.8633499361052932,1.7060751010127184,977,16,702,-10.191282121623235,-1.4055357380742455,170,,,,,,,
2,U_PCA-U_RAND,OD,1695,-0.044503375422387755,-0.026104382947989002,-0.1689878733488892,0.0687894380355858,568,19,1108,-1.1885514300921662,-0.3115783178703787,170,1695,0,0,0,0.039734027858997115,0.01914443521592446,0.5091454610550552
2,U_PCA-U_RAND,OC,1695,0.09351448440353145,0.0870271367863773,-0.22926425736488287,0.46218088884161246,994,18,683,-2.517342649364744,-0.4198142148818616,170,1695,0,0,0,-0.053448416157189996,-0.043672613694738516,0.3471538270287542
2,U_PCA-U_RAND,macro,1695,0.02450555449057188,0.025942752001861802,-0.15667586096137498,0.23896184565733947,941,16,738,-1.6740057735115,-0.3222732677216927,170,,,,,,,
2,U_PCA-U_SCALE,OD,1695,-0.02353480842416294,-0.014222631087890125,-0.39191305026716305,0.39260462292957116,811,16,868,-3.622115807216675,-0.7730183260880369,170,1695,0,0,0,0.013880784067919899,0.0,1.0484418898894385
2,U_PCA-U_SCALE,OC,1695,0.3143954404792236,0.4210677125157325,-0.8532087800544619,1.49542252152482,995,17,683,-13.591665142945885,-1.3781264616950597,170,1695,0,0,0,-0.22876329758554545,-0.22297021516316207,0.8676097236026162
2,U_PCA-U_SCALE,macro,1695,0.1454303160275304,0.19014571273230363,-0.5622150258615433,0.918094955374933,974,16,705,-8.123524453756309,-0.9918137340255965,170,,,,,,,
2,S_JOINT-C,OD,1695,-0.5212388727722996,-0.5572547330188193,-3.9575263856038623,3.816234372317161,741,20,934,-31.43071798117677,-8.266911016346027,170,1695,0,0,0,0.8353791750369094,0.6985001438341474,11.084076909816599
2,S_JOINT-C,OC,1695,-0.5224283120576263,0.7255741635125101,-4.29265991096518,3.2139390117260485,960,21,714,-59.29274479842815,-11.539713986669273,170,1695,0,0,0,0.18452446576686585,-0.41251007969655706,6.770455054663
2,S_JOINT-C,macro,1695,-0.5218335924149631,-0.00841526659980385,-3.87959025969576,3.2315319726286265,828,18,849,-41.943945707004126,-9.575036553976926,170,,,,,,,
2,S_JOINT-RP,OD,1695,-0.38702082492509055,-0.5093026999123729,-3.963349616461247,4.225637628124876,747,26,922,-31.700439775427046,-8.318160434993937,170,1695,0,0,0,0.7121116001919585,0.6389327833367542,11.168390971357134
2,S_JOINT-RP,OC,1695,-0.21999602995842946,1.2297494202482495,-4.61267190119025,4.069648147263079,959,27,709,-59.60596154622445,-11.832468006849714,170,1695,0,0,0,-0.014343011436948846,-0.6557908205038725,6.797717518901852
2,S_JOINT-RP,macro,1695,-0.3035084274417598,0.04673277979037049,-4.023981727941959,3.9138401936017613,862,26,807,-42.200412784232824,-9.745755741370564,170,,,,,,,
2,S_JOINT-S_SHARED,OD,1695,-0.3637453294843181,-0.49726989120598697,-3.96865274030328,4.312283748329554,748,26,921,-31.675859601913658,-8.31474703480888,170,1695,0,0,0,0.6861712970891822,0.622583987839306,11.15973226860177
2,S_JOINT-S_SHARED,OC,1695,-0.21880277660619382,1.2297140713850352,-4.5967621741588545,4.052967555956968,958,27,710,-59.576968117648065,-11.81767944536933,170,1695,0,0,0,-0.017536638561440127,-0.6562055177923121,6.787185451916931
2,S_JOINT-S_SHARED,macro,1695,-0.2912740530452557,0.042774202054352006,-4.029803926930538,3.9494684405327174,859,26,810,-42.1652419336988,-9.738295721037549,170,,,,,,,
2,S_JOINT-S_NOPCA,OD,1695,-0.06721985754988681,-0.007379150346420449,-0.2932320029102775,0.06226860880299335,711,65,919,-0.786419081605072,-0.40700905481399263,170,1695,0,0,0,0.030287367407317477,0.004489289460213541,0.5755244991161154
2,S_JOINT-S_NOPCA,OC,1695,-0.12192854621753034,-0.051498523949200514,-0.5555315154165519,0.18528865488614882,693,66,936,-1.0965989622322758,-0.7172613949749846,170,1695,0,0,0,0.08376909326280416,0.028346586553584352,0.6192088113329247
2,S_JOINT-S_NOPCA,macro,1695,-0.09457420188370834,-0.018745694463806473,-0.42512005609292025,0.11021198767237293,724,54,917,-0.7632122983402656,-0.5377274104958232,170,,,,,,,
2,M_TRANSPORT-C,OD,1695,-0.117062242531677,-0.024028912806384195,-0.4389825686648341,0.05827130102510792,664,22,1009,-0.8692179601552219,-0.5472453544039263,170,1695,0,0,0,0.07245044695333264,0.02151665803829239,0.6855138120027149
2,M_TRANSPORT-C,OC,1695,-0.1972024838939838,-0.214957271266647,-0.6973540107889553,0.3220074194243284,668,25,1002,-1.0195067418793724,-0.7785849326002462,170,1695,0,0,0,0.13518154189050754,0.1031722108915698,0.6983062544852643
2,M_TRANSPORT-C,macro,1695,-0.15713236321283056,-0.12216855617450673,-0.5335377286858844,0.17580725700898192,678,17,1000,-0.8318707913169687,-0.6242878750166067,170,,,,,,,
2,M_TRANSPORT-RP,OD,1695,0.017155805315532045,0.012769007182245051,-0.021916583858321292,0.05698559023598949,1139,63,493,-0.21076626026202971,-0.03831274870668575,170,1695,0,0,0,-0.050817127891618324,-0.019512360535030027,0.12831827033646803
2,M_TRANSPORT-RP,OC,1695,0.10522979820521294,0.07234625629497504,-0.12857926229385086,0.36569375135754534,998,64,633,-0.7763493563905988,-0.22843072020756097,170,1695,0,0,0,-0.06368593531330706,-0.03176543222806849,0.17897848487813398
2,M_TRANSPORT-RP,macro,1695,0.061192801760372444,0.043364368097686956,-0.05703700038355741,0.20210556174608652,1045,40,610,-0.36115207467612986,-0.10332160552469713,170,,,,,,,
2,M_TRANSPORT-M_IDPOST,OD,1695,0.021358845775311757,0.013760178873523099,-0.017508569311439626,0.06981840770330819,1161,65,469,-0.20755146151474335,-0.03247332959794448,170,1695,0,0,0,-0.05254046607903579,-0.01876007447004735,0.13914968597527932
2,M_TRANSPORT-M_IDPOST,OC,1695,0.11224954347903499,0.0817106962375358,-0.13820005051297768,0.3902369290497643,992,54,649,-0.8156791699425459,-0.2403325929575071,170,1695,0,0,0,-0.06927483144741262,-0.04187115286146792,0.1875384101425914
2,M_TRANSPORT-M_IDPOST,macro,1695,0.06680419462717348,0.046727265335722024,-0.06436117654787576,0.2240673733123755,1017,43,635,-0.3832745652540104,-0.11081214896405246,170,,,,,,,
2,M_TRANSPORT-M_SHUFFLE,OD,1695,1.2163543931810559,0.0,-0.7629680782923587,4.121470108722601,841,18,836,-1.9729354540259814,-1.0968944853449825,170,1695,0,0,0,-1.2045187363897816,-0.05586533039485797,1.3536370554662414
2,M_TRANSPORT-M_SHUFFLE,OC,1695,1.6570084794262006,1.1278321262672253,-0.7828690937500871,4.7142338786206075,1070,21,604,-6.328448015154054,-1.3980018039675013,170,1695,0,0,0,-0.97676575468477,-0.48484378483351653,0.9386493255175985
2,M_TRANSPORT-M_SHUFFLE,macro,1695,1.4366814363036282,0.48585750087741797,-0.6743043057707365,4.363170899205859,979,18,698,-3.988043455124868,-1.0437587347827764,170,,,,,,,
2,G_PCA-C,OD,1695,-0.3538797446030849,-0.034063608042844695,-1.2687584229833448,0.3305723023610274,724,28,943,-2.490902649374205,-1.44493905880452,170,1695,0,0,0,0.3369000246125341,0.047228906787440295,1.7348084808619295
2,G_PCA-C,OC,1695,-0.16966027612587412,-0.1258784289548731,-0.42551652101932236,0.022116479954767985,253,49,1393,-0.8214315685713236,-0.5099288928040642,170,1695,0,0,0,0.10920835769040887,0.06786768120881703,0.45785194212829144
2,G_PCA-C,macro,1695,-0.26177001036447967,-0.06667237445110441,-0.8263767930021659,0.15189557252972555,596,28,1071,-1.4050005861980353,-0.9336844948326904,170,,,,,,,
2,G_PCA-RP,OD,1695,-0.21966169675587588,-0.0664306527166314,-0.8332421867957462,0.3507181738561971,652,22,1021,-1.697365720538735,-0.9368239079340673,170,1695,0,0,0,0.2136324497675832,0.056831080532191436,1.3480169641078872
2,G_PCA-RP,OC,1695,0.13277200597332264,0.17448850007235617,-0.48225584081501793,0.6944100274434397,951,26,718,-2.553607010957304,-0.7739980332764866,170,1695,0,0,0,-0.08965911951340574,-0.0659252109606836,0.5494663832079101
2,G_PCA-RP,macro,1695,-0.04344484539127661,-0.058998954288924654,-0.2583387790729974,0.22120355006089779,534,19,1142,-1.1015832058554165,-0.3859096183289054,170,,,,,,,
2,G_PCA-G_ISO,OD,1695,-0.11020568051905232,-0.0192409573334551,-0.3551357939861144,0.05023542411249916,569,42,1084,-0.701840497790529,-0.41350333421828206,170,1695,0,0,0,0.09981089129001414,0.016545822123278597,0.5398561122037229
2,G_PCA-G_ISO,OC,1695,-0.009484981331960862,-0.004128251924617743,-0.07336413521573881,0.04735295724423773,721,81,893,-0.4215614309744209,-0.11950931402261004,170,1695,0,0,0,0.0002376157912909957,0.0,0.1135225512519691
2,G_PCA-G_ISO,macro,1695,-0.059845330925506486,-0.03595127225395345,-0.17109281226717954,0.02735923631443486,364,33,1298,-0.3429012582643942,-0.20140774327852407,170,,,,,,,
2,G_PCA-G_ORDER,OD,1695,-0.3550866432743677,-0.03297219627197423,-1.2734136049702238,0.3318234001125631,724,29,942,-2.5075596834226666,-1.4500891502199227,170,1695,0,0,0,0.33773328278318987,0.046167995558171526,1.7396532475513475
2,G_PCA-G_ORDER,OC,1695,-0.169210026048097,-0.12794848084078936,-0.42647452562845745,0.020922102438545438,259,45,1391,-0.8416325685208226,-0.5095216260176777,170,1695,0,0,0,0.10976084394942899,0.06969331215229957,0.45941548276353267
2,G_PCA-G_ORDER,macro,1695,-0.2621483346612323,-0.06699517610687655,-0.8306342727195926,0.1542416319713502,594,29,1072,-1.4133291032222606,-0.9351999418373597,170,,,,,,,
3,T_LR-C,OD,1695,-1.2644570001807938,-0.809793924529123,-5.192396360431076,1.5337515669642858,582,15,1098,-10.172559699863626,-6.316887420304722,170,1695,0,0,0,0.9105628056898386,0.6708295870638104,6.764601533581105
3,T_LR-C,OC,1695,-0.9991156921064014,-2.400986987985293,-9.219557812778348,10.414382382002495,586,15,1094,-24.52519886991843,-12.58446299059794,170,1695,0,0,0,1.1512040695563603,1.9310782633975627,9.291232909213285
3,T_LR-C,macro,1695,-1.1317863461435977,-1.7024755380755208,-6.617005151545965,5.544841215989382,577,15,1103,-13.26414160835725,-7.976004945888256,170,,,,,,,
3,T_LR-RP,OD,1695,-1.2209450804347473,-0.8137792440006453,-4.9641985111130245,1.5386065787353758,575,15,1105,-9.769624967764356,-6.059763279858911,170,1695,0,0,0,0.8948729650383783,0.7063801578419362,6.520641912063094
3,T_LR-RP,OC,1695,-1.464440644689513,-2.4835099977851716,-7.886233691897731,7.525083317155853,550,15,1130,-20.363114053684562,-10.788232860309462,170,1695,0,0,0,1.305466088186442,1.8467182487395082,8.288500790823953
3,T_LR-RP,macro,1695,-1.3426928625621304,-1.7200656250619062,-5.957438065759506,4.113471459317221,545,15,1135,-11.178994323746938,-7.162554239323921,170,,,,,,,
3,T_LR-T_ISO,OD,1695,0.1478486773461426,0.04444788504873731,-1.788944069197267,2.3147422068609296,888,15,792,-7.43706252928188,-3.1302568704826905,170,1695,0,0,0,-0.0935065900772811,-0.044817494123675417,4.111497790601752
3,T_LR-T_ISO,OC,1695,0.9587841464905554,1.0438920178675426,-1.9478939896128478,4.381998890938132,1281,18,396,-8.11331434130545,-3.779845485451967,170,1695,0,0,0,-0.6154571524945028,-0.7571795642943506,3.026287338808355
3,T_LR-T_ISO,macro,1695,0.5533164119183491,0.5169022326337758,-1.139863953249893,2.461344910456809,1248,15,432,-5.840147461658008,-2.5973623082532806,170,,,,,,,
3,T_LR-T_DIAG,OD,1695,0.5904514534401625,0.5553148853689849,-0.44021381887199057,1.7640878496412207,1174,15,506,-2.361781964777254,-0.9251645511641233,170,1695,0,0,0,-0.5562491141827238,-0.3987664436706595,1.357299962396903
3,T_LR-T_DIAG,OC,1695,1.866500997359359,2.1960875639416177,-1.2602820298922657,4.674950093818045,1399,17,279,-9.237548255133825,-3.237969631442593,170,1695,0,0,0,-1.410636200230862,-1.6701879987005164,2.552727839379303
3,T_LR-T_DIAG,macro,1695,1.2284762253997605,1.5131248223077765,-0.5862535119458911,2.6006406731998277,1426,15,254,-4.896396741428943,-1.6025303743675254,170,,,,,,,
3,U_PCA-C,OD,1695,-0.012957697932377742,0.019502917969094202,-0.4533736146035494,0.4072981517912357,887,15,793,-1.8541942164687963,-0.6537022492839409,170,1695,0,0,0,0.0658040037976777,0.0,1.0824951874483737
3,U_PCA-C,OC,1695,-0.23491336802523607,0.1422805892331458,-2.0292947938720785,0.8824714070898312,989,16,690,-7.751489373744702,-3.061369909321296,170,1695,0,0,0,0.04913976671033221,-0.11939357167225673,1.8435618331016599
3,U_PCA-C,macro,1695,-0.12393553297880695,0.07492619089408681,-1.1855805349046467,0.5868416493750164,948,15,732,-4.268510213446208,-1.7033669745809281,170,,,,,,,
3,U_PCA-RP,OD,1695,0.03055422181366859,0.04613763070272503,-0.5361013527899483,0.591855062400424,916,15,764,-2.533323948150734,-0.7554490663319973,170,1695,0,0,0,0.05011416314621745,-0.00983532906631357,1.3677420040178454
3,U_PCA-RP,OC,1695,-0.7002383206083475,0.29476075295560844,-5.540085559655004,2.1680340208778675,968,16,711,-18.823536393170322,-7.810506983843347,170,1695,0,0,0,0.2034017853404136,-0.28351067578337474,4.953814619499607
3,U_PCA-RP,macro,1695,-0.33484204939733925,0.15185158403169252,-2.9114502950302756,1.2993465875445702,946,15,734,-9.536650305034655,-4.049412379958856,170,,,,,,,
3,U_PCA-U_RAND,OD,1695,-0.009769278735398864,0.0,-0.11662776622700877,0.09132018871195638,838,19,838,-0.5877030981146114,-0.2131830022226109,170,1695,0,0,0,0.025431988233660614,0.003757387907048937,0.39265404205867754
3,U_PCA-U_RAND,OC,1695,-0.09283322255112501,-0.004978726425552971,-0.47017589930862025,0.12637916681133468,782,44,869,-2.437034800928284,-0.8237604943752695,170,1695,0,0,0,0.04189836925397013,0.0,0.5772344158829719
3,U_PCA-U_RAND,macro,1695,-0.051301250643261714,-0.0018523364047950963,-0.2814427244585982,0.09353854835279847,807,15,873,-1.3683280463102854,-0.47417572245216355,170,,,,,,,
3,U_PCA-U_SCALE,OD,1695,-0.015910843378656604,0.012720572409319342,-0.41912666165151213,0.3614405892524776,877,16,802,-1.408502267280587,-0.5897666376904066,170,1695,0,0,0,0.0646264699565094,0.002257951646343237,0.9779225853703448
3,U_PCA-U_SCALE,OC,1695,-0.23290022225253665,0.13780051049192554,-2.001144301772461,0.8485261156295514,994,17,684,-7.5265299530894225,-2.985220547232988,170,1695,0,0,0,0.049544372434253386,-0.11037423776375377,1.8080234284489098
3,U_PCA-U_SCALE,macro,1695,-0.12440553281559633,0.07057948988796747,-1.14600296445178,0.5458675509305168,952,15,728,-4.129714804263629,-1.642759844562718,170,,,,,,,
3,S_JOINT-C,OD,1695,-1.1338709438837875,-0.3195946457890231,-4.9623310655528945,2.549238143335521,717,20,958,-29.56891404335977,-8.244723829190969,170,1695,0,0,0,1.8240568197953746,0.7531264681190031,12.515593145190477
3,S_JOINT-C,OC,1695,-0.29440830921772787,0.1402846899696386,-3.381913165119108,2.946718297655123,947,25,723,-53.49307997664432,-9.422982582413459,170,1695,0,0,0,0.005993861628526982,-0.12265526122142845,5.035931795320447
3,S_JOINT-C,macro,1695,-0.7141396265507578,-0.018955226416317306,-3.775256160017495,2.2926375133251686,799,18,878,-39.48344298039489,-8.331817268030475,170,,,,,,,
3,S_JOINT-RP,OD,1695,-1.0903590241377412,-0.3122290608002509,-5.025959918659346,2.679119165490137,724,37,934,-30.248043775041705,-8.255354076596403,170,1695,0,0,0,1.8083669791439145,0.7606537832440416,12.675679864452286
3,S_JOINT-RP,OC,1695,-0.7597332618008397,0.25766153272446246,-6.174853684487358,3.738324640200828,982,38,675,-56.675766181768886,-12.244574878581199,170,1695,0,0,0,0.16025588025860837,-0.2376070453183292,6.310318474975831
3,S_JOINT-RP,macro,1695,-0.9250461429692901,0.04438249940786898,-4.942745938493738,2.6750257712739165,868,37,790,-42.153735073054875,-9.776891680944194,170,,,,,,,
3,S_JOINT-S_SHARED,OD,1695,-1.0921167420120295,-0.3137107961870056,-5.048059188357025,2.7029351569410007,724,37,934,-30.317412290509164,-8.285297310878944,170,1695,0,0,0,1.8063972415417255,0.7390404818487859,12.673147505194525
3,S_JOINT-S_SHARED,OC,1695,-0.7491370941952121,0.23983894230704683,-6.130579051486319,3.676857686040545,982,38,675,-56.654428962252126,-12.218380078229789,170,1695,0,0,0,0.15433832993849556,-0.22487563775200137,6.290275557071064
3,S_JOINT-S_SHARED,macro,1695,-0.9206269181036206,0.04196587654080597,-4.9152182512100895,2.672183924447851,868,37,790,-42.17100033789818,-9.77034660546129,170,,,,,,,
3,S_JOINT-S_NOPCA,OD,1695,0.0057820702362748186,0.0023203561427043162,-0.10016606552808227,0.10100810108011572,878,60,757,-0.33362286057402324,-0.15417251598021756,170,1695,0,0,0,-0.0554693322236444,-0.008272043939372864,0.2344351406226478
3,S_JOINT-S_NOPCA,OC,1695,0.12689985415694682,0.0,-0.5172940745048615,0.9208830202799414,806,60,829,-1.3446246984456067,-0.7133995076678435,170,1695,0,0,0,-0.04189648406301282,0.020608350827325594,0.5110949793849838
3,S_JOINT-S_NOPCA,macro,1695,0.06634096219661081,0.0,-0.28965529749449104,0.4913920810057172,825,49,821,-0.6926882801875811,-0.3908796534059522,170,,,,,,,
3,M_TRANSPORT-C,OD,1695,-0.03111036620190472,-0.02621012946087964,-0.2096226592202144,0.1349006833317024,688,21,986,-0.42509931090328745,-0.2706075230886043,170,1695,0,0,0,0.009510600315977736,0.018654268048158507,0.43482857687647014
3,M_TRANSPORT-C,OC,1695,0.3966080137521182,-0.14418754175142823,-1.588271485322097,3.3580441404123,720,23,952,-4.613026629960881,-2.43504161670157,170,1695,0,0,0,-0.10316293081733818,0.1802020806707052,1.646635231776839
3,M_TRANSPORT-C,macro,1695,0.18274882377510665,-0.07623684623427884,-0.8535881728267958,1.6907505270702161,715,18,962,-2.32897338003889,-1.2245111982726749,170,,,,,,,
3,M_TRANSPORT-RP,OD,1695,0.012401553544141608,0.005243640377794456,-0.022422072148025052,0.05668340139011409,998,90,607,-0.12059021757462318,-0.038212872527378726,170,1695,0,0,0,-0.006179240335482514,0.0,0.1739583019448318
3,M_TRANSPORT-RP,OC,1695,-0.06871693883099338,-0.06255264670247396,-0.253021715222117,0.10630898294668134,417,60,1218,-0.531388199616567,-0.3356926944590061,170,1695,0,0,0,0.051099087812743214,0.03289313816832262,0.3899214371703595
3,M_TRANSPORT-RP,macro,1695,-0.028157692643425727,-0.026735111830844538,-0.12019417510147123,0.06658056350956633,480,47,1168,-0.26478307520743094,-0.1637502256464934,170,,,,,,,
3,M_TRANSPORT-M_IDPOST,OD,1695,0.012423755859481465,0.005851809735268887,-0.026550043965469783,0.059297896632495316,1022,86,587,-0.12758415452976957,-0.04362798171900903,170,1695,0,0,0,-0.006466368195432584,-7.460303901041243e-05,0.16736846344126508
3,M_TRANSPORT-M_IDPOST,OC,1695,-0.06972161409476889,-0.06181495417999505,-0.2535070469255718,0.09748730558623299,407,64,1224,-0.5254440648350567,-0.3312175266186489,170,1695,0,0,0,0.051465575563531776,0.032652106575737694,0.39753743594468544
3,M_TRANSPORT-M_IDPOST,macro,1695,-0.028648929117643662,-0.02475978518363675,-0.11694914309178461,0.06396523153415108,466,52,1177,-0.25548814041305157,-0.16208562587933642,170,,,,,,,
3,M_TRANSPORT-M_SHUFFLE,OD,1695,0.5850518280540882,0.48525207959509986,-1.408442879119638,2.5149000670980026,1189,16,490,-3.168055542066295,-1.9787190999910589,170,1695,0,0,0,-0.6658911444628559,-0.5303296774613737,2.4164982426179953
3,M_TRANSPORT-M_SHUFFLE,OC,1695,1.1056862281484348,1.0846760960725343,-0.9977568567144866,3.07428947458875,1371,19,305,-4.74667080195651,-2.093656424076028,170,1695,0,0,0,-0.7612818733305072,-0.6901507418164563,1.7875678615942032
3,M_TRANSPORT-M_SHUFFLE,macro,1695,0.8453690281012617,0.8114173881644815,-0.8152007175767362,2.526480973272842,1333,15,347,-2.9734801225782426,-1.4648669469654017,170,,,,,,,
3,G_PCA-C,OD,1695,-0.07938956854585658,-0.06900652739149082,-0.49946280635175366,0.3784288151076076,621,19,1055,-1.1615611743181042,-0.6792533149552656,170,1695,0,0,0,0.0781772499765234,0.05956815645545621,0.9198140647251309
3,G_PCA-C,OC,1695,-0.23497969897734491,-0.18141859488279843,-0.6266128269533477,0.05392442872351969,253,32,1410,-2.6625979886046425,-0.9332770847663229,170,1695,0,0,0,0.1303694713001267,0.08116556650075779,0.7179943924974344
3,G_PCA-C,macro,1695,-0.1571846337616008,-0.14072069362526252,-0.46082068344390326,0.12329037112445841,376,19,1300,-1.434495820806364,-0.6125710629346275,170,,,,,,,
3,G_PCA-RP,OD,1695,-0.035877648799810244,-0.01977004692261808,-0.40170145139822866,0.34832135066632086,683,28,984,-1.4190832014374766,-0.6698793707664178,170,1695,0,0,0,0.06248740932506314,0.014183547508184624,0.9706139472749997
3,G_PCA-RP,OC,1695,-0.7003046515604565,0.07091033633224164,-3.836399001081341,1.0823197998601142,916,22,757,-15.415878523193982,-5.634361306716565,170,1695,0,0,0,0.2846314899302081,-0.11545529648621944,3.796289207587801
3,G_PCA-RP,macro,1695,-0.3680911501801332,0.03619576215356801,-1.93626054737152,0.5233108581366368,925,19,751,-7.218936393301545,-2.787708578889624,170,,,,,,,
3,G_PCA-G_ISO,OD,1695,-0.04095296023280557,-0.03880133795296503,-0.16974053399809286,0.09154220166226477,520,28,1147,-0.3856994407227976,-0.21209384820204547,170,1695,0,0,0,0.041390207300763725,0.02796155526466393,0.3539925342846815
3,G_PCA-G_ISO,OC,1695,-0.0905095814152244,-0.024417910787299935,-0.32492000276181265,0.029131916652960235,414,99,1182,-1.1278194730687086,-0.4690268366010026,170,1695,0,0,0,0.04569945362129175,0.011108014872826644,0.36655351700322747
3,G_PCA-G_ISO,macro,1695,-0.06573127082401482,-0.04365662655678726,-0.19898688247024676,0.03468777213029077,390,27,1278,-0.6602851335691828,-0.2763585355496515,170,,,,,,,
3,G_PCA-G_ORDER,OD,1695,-0.08368135423610347,-0.07433946190721352,-0.509556450012898,0.3853423184448524,607,19,1069,-1.1996184864304094,-0.6987361540390973,170,1695,0,0,0,0.08460209264759747,0.06314133579733294,0.9550876447987969
3,G_PCA-G_ORDER,OC,1695,-0.24716996671361965,-0.18446920387074073,-0.6555065366251722,0.05219931718454033,248,30,1417,-2.8223934917134708,-0.987867108719951,170,1695,0,0,0,0.13822076927018578,0.08289222692881637,0.7505152266154893
3,G_PCA-G_ORDER,macro,1695,-0.16542566047486157,-0.1476525384643268,-0.48225062667263785,0.12339241690975117,371,19,1305,-1.5345216589971233,-0.6436732890974312,170,,,,,,,
4,T_LR-C,OD,1695,-3.5977450429098536,-1.5387457550205874,-12.828925350242733,2.362030219219126,618,17,1060,-22.78616815120732,-14.782678378751498,170,1695,0,0,0,3.8189877636280603,1.7227382127138036,17.569954542289327
4,T_LR-C,OC,1695,-4.410035438617729,-4.0463400151175115,-14.59099989282347,4.925759660058037,487,16,1192,-22.51044034737364,-16.9845298983885,170,1695,0,0,0,3.921742470857164,2.7976358115264546,16.09836573714035
4,T_LR-C,macro,1695,-4.003890240763792,-2.761151063995859,-13.569518927622306,3.34512911872606,519,16,1160,-18.24564010964369,-15.02852765479167,170,,,,,,,
4,T_LR-RP,OD,1695,-3.4603945630653627,-1.501041426283467,-12.313355187714077,2.348647031158888,620,16,1059,-22.558377564405852,-14.175952891493328,170,1695,0,0,0,3.7150102038555675,1.7027594401799337,17.071373807117727
4,T_LR-RP,OC,1695,-4.21033341815574,-3.8855348402452083,-13.460866046608603,4.201660016441259,465,16,1214,-20.995635633717036,-15.672865503537768,170,1695,0,0,0,3.7669902003604703,2.706595996020427,15.17185144520151
4,T_LR-RP,macro,1695,-3.8353639906105514,-2.7363234356627686,-12.692336475030727,2.999107636216075,507,16,1172,-17.369121580791113,-14.097397973907285,170,,,,,,,
4,T_LR-T_ISO,OD,1695,-3.0701566436008774,-0.8463030020030904,-12.274258186247602,2.5695987291519207,633,16,1046,-17.72226962622644,-14.039741659951105,170,1695,0,0,0,3.4473663844108664,1.1496016624876173,16.60377330719589
4,T_LR-T_ISO,OC,1695,-1.2848592940395422,-0.794513663933083,-4.448493056736735,0.7046726390156938,426,16,1253,-7.395473200694214,-5.257629266216991,170,1695,0,0,0,1.3008147439601485,0.5721800835822979,6.049940600080026
4,T_LR-T_ISO,macro,1695,-2.1775079688202097,-0.8273983679452313,-8.202597841587869,1.4006751282674617,571,16,1108,-11.465214268237233,-9.30415458511942,170,,,,,,,
