order,domain,arm,channel,dice_n,dice_mean,dice_median,dice_p10,dice_p90,dice_positive,dice_zero,dice_negative,dice_minimum,dice_worst_decile_mean,dice_tail_count,assd_defined,assd_undefined,assd_conditional_n,assd_conditional_mean,assd_conditional_median,assd_conditional_p10,assd_conditional_p90,assd_conditional_positive,assd_conditional_zero,assd_conditional_negative,assd_conditional_minimum,assd_conditional_worst_decile_mean,assd_conditional_tail_count
1,REFUGE,M_SHUFFLE,OD,336,89.81070531060138,91.09489861299431,82.78674326033126,95.11929020233603,336,0,0,54.373400434436626,78.01046116803118,34,336,0,336,9.488277152465772,8.236229415386134,4.612108214467716,15.679876066634879,336,0,0,2.451014741317635,3.603381058155867,34
1,REFUGE,M_SHUFFLE,OC,336,77.43473013625922,78.63970356406247,63.97478960943377,89.55501462058515,336,0,0,29.841426341303094,56.01821453427537,34,336,0,336,10.78853628739598,10.06947140340476,5.19894889314374,16.958541468892577,336,0,0,2.9963876437500203,4.187802091805448,34
1,REFUGE,M_SHUFFLE,macro,336,83.6227177234303,84.43370164072306,74.2847187729858,91.32805933679717,336,0,0,47.05136538016457,69.34358715661334,34,,,,,,,,,,,,,
1,REFUGE,G_PCA,OD,336,90.87025744373291,91.83491975186467,85.21913785214039,95.20376938114276,336,0,0,57.54278951201748,80.81674677123789,34,336,0,336,8.323172480090967,7.358553342414709,4.0967539417995535,12.984014451290875,336,0,0,2.047323032475384,3.3492741615602752,34
1,REFUGE,G_PCA,OC,336,80.9406328027769,82.38239071786597,68.97204540429826,90.33374221138605,336,0,0,34.726073238359305,61.70972600105423,34,336,0,336,8.803698916657973,7.908502618316662,4.3861183089817315,14.179780515152762,336,0,0,2.3504235090165597,3.5935132600368576,34
1,REFUGE,G_PCA,macro,336,85.90544512325489,87.29159902027328,78.02632736365169,91.76306393555241,336,0,0,51.235991466361455,73.58740818820276,34,,,,,,,,,,,,,
1,REFUGE,G_ISO,OD,336,90.9164951703029,91.85231539896688,85.4021961246616,95.27068361491754,336,0,0,57.83898789778317,81.0272367440151,34,336,0,336,8.275501422574047,7.348848560545932,4.00162535026463,12.759930007574763,336,0,0,2.1140662618601875,3.3203597039639274,34
1,REFUGE,G_ISO,OC,336,80.87951237348791,82.33814655033711,68.95169919650694,90.32943634083293,336,0,0,34.475557664926434,61.567833333701586,34,336,0,336,8.84805703273273,7.971110062900875,4.364129410459142,14.236954686510778,336,0,0,2.298166000821705,3.604001463861605,34
1,REFUGE,G_ISO,macro,336,85.89800377189539,87.30903787987691,78.07049112090937,91.75817547622802,336,0,0,51.330866360264,73.60059694710962,34,,,,,,,,,,,,,
1,REFUGE,G_ORDER,OD,336,91.0493990814979,91.92956727875095,85.87369573678711,95.40136505889022,336,0,0,58.56653076352853,81.58865325566205,34,336,0,336,8.125345103754361,7.267413672735432,3.9312230420859056,12.538907540546102,336,0,0,2.3479129806583625,3.275218197251613,34
1,REFUGE,G_ORDER,OC,336,81.07696507485298,82.57964934655509,69.25810713880713,90.43450154545565,336,0,0,34.7959379191416,61.8948048871555,34,336,0,336,8.74504700850022,7.812017679765386,4.372287094421058,14.105311975853965,336,0,0,2.3322190091845663,3.5626316334296413,34
1,REFUGE,G_ORDER,macro,336,86.06318207817544,87.43614496292281,78.41168578910691,91.67391795688124,336,0,0,51.89303875286908,74.0005950336521,34,,,,,,,,,,,,,
1,ORIGA,C,OD,586,87.84554846283864,89.42283683566245,77.85833813617896,95.47627165204275,586,0,0,57.6539135395021,72.27601090367986,59,586,0,586,13.301494528512045,11.472703111946583,4.7440317252826,24.39345648537458,586,0,0,2.054878729600988,3.6952816475837875,59
1,ORIGA,C,OC,586,69.85253871598225,72.33425407085906,52.11506074880596,84.53241595857088,586,0,0,1.9702788445483386,41.44239337073311,59,586,0,586,18.566709198973378,17.35478492827938,8.624930225911484,30.57610536038831,586,0,0,3.1201512628441885,6.8121015052781395,59
1,ORIGA,C,macro,586,78.84904358941044,80.82960919882467,65.6070896873327,88.82136243843354,586,0,0,33.387847629463025,58.02316306541273,59,,,,,,,,,,,,,
1,ORIGA,RP,OD,586,87.7881006637253,89.25525758707565,77.86966889128672,95.41359534004572,586,0,0,57.426199261992615,72.24780043937113,59,586,0,586,13.372801473769101,11.561827480492166,4.854437801210438,24.449242967236106,586,0,0,2.0395170926599677,3.728427367636125,59
1,ORIGA,RP,OC,586,70.55086695193681,72.78378277622798,53.13305657309738,84.8586041087014,586,0,0,2.7447789530783835,42.213642649887326,59,586,0,586,18.25209001297951,16.6163283556669,8.625388862821282,30.060916847500224,586,0,0,2.612324644615749,6.6436823622735535,59
1,ORIGA,RP,macro,586,79.16948380783106,81.27380639480289,65.97739169556124,89.19831415336711,586,0,0,33.75193900331146,58.36282931246287,59,,,,,,,,,,,,,
1,ORIGA,T_LR,OD,586,87.15772705503302,88.35122629031133,78.06661542998836,94.7799858695785,586,0,0,59.77666479276332,73.15117125515515,59,586,0,586,14.841898740943037,13.428635715141839,5.772178391225072,25.80510376526866,586,0,0,2.8259033332173638,4.481178567133693,59
1,ORIGA,T_LR,OC,586,70.81933431298539,73.08017338338738,53.721190456452646,86.23489555887505,586,0,0,6.784107946026986,43.35871380950081,59,586,0,586,19.102949301320386,17.904820452554326,9.436930211390251,30.164763489014604,586,0,0,3.6240701646313243,7.233325142800467,59
1,ORIGA,T_LR,macro,586,78.98853068400919,80.46955432274822,65.91068748443297,89.98071342595355,586,0,0,37.67762146004016,59.73515374054831,59,,,,,,,,,,,,,
1,ORIGA,T_ISO,OD,586,86.65606567859062,88.10247056893455,76.6238171433776,94.57528794179822,586,0,0,56.624247575358886,70.74264405599813,59,586,0,586,14.570946617559636,12.87972585488455,5.582387584617301,25.70688673464199,586,0,0,2.1854406700265665,4.331842299747834,59
1,ORIGA,T_ISO,OC,586,72.08223531243442,74.20791509394812,54.882683640923005,88.51539443947865,586,0,0,4.565248600277552,44.27179234564605,59,586,0,586,17.96890392198294,16.753614379632268,7.691201096151053,28.898208429747747,586,0,0,2.479146363678061,5.936778390424204,59
1,ORIGA,T_ISO,macro,586,79.36915049551253,80.90173274409821,66.46366408414735,90.79644836981774,586,0,0,33.20412753949158,58.76219330413384,59,,,,,,,,,,,,,
1,ORIGA,T_DIAG,OD,586,87.73733399742873,88.9470366220093,77.92169010045288,95.17466523195311,586,0,0,59.56457633197402,73.27325423879309,59,586,0,586,13.970419544051675,12.282022301368073,5.369600132895592,24.844299948664798,586,0,0,2.3541998072978116,4.085740883589007,59
1,ORIGA,T_DIAG,OC,586,71.09986441854475,72.7191423465232,53.34290604206776,87.58435937485771,586,0,0,8.212581925186143,43.69805180843277,59,586,0,586,19.137783234406797,17.948883919365286,9.018665036277334,30.36043143629047,586,0,0,3.9403821059185002,6.699458066907543,59
1,ORIGA,T_DIAG,macro,586,79.41859920798676,80.69519664401007,66.6995369907062,90.83109640711042,586,0,0,37.35611919577313,60.127005188152665,59,,,,,,,,,,,,,
1,ORIGA,U_PCA,OD,586,87.58392478172236,89.21358011633075,77.5506948284289,95.39850153177474,586,0,0,56.56973650096202,71.5456268659181,59,586,0,586,13.580028965408724,11.855825551980013,4.579823048833457,24.955787584750972,586,0,0,1.8796715290013686,3.692904454400326,59
1,ORIGA,U_PCA,OC,586,68.88445520176616,71.30876642334255,50.8184553635916,84.09473003814517,586,0,0,1.3973198946283358,39.97193148402614,59,586,0,586,18.952498164844666,17.907954934464982,8.49419113130758,30.911017179395337,586,0,0,2.8722928438737845,6.737340058460882,59
1,ORIGA,U_PCA,macro,586,78.23418999174424,79.87789919541603,64.96901415022538,88.92837326859932,586,0,0,32.77803433204101,56.99532236584436,59,,,,,,,,,,,,,
1,ORIGA,U_RAND,OD,586,87.67790298831392,89.28012049233712,77.75035855067631,95.39337467245514,586,0,0,57.0489567707623,71.82990272911434,59,586,0,586,13.461506680523765,11.733665098925435,4.5802004834908985,24.896108100254928,586,0,0,1.9122999090588801,3.679459008729106,59
1,ORIGA,U_RAND,OC,586,69.14241556851712,71.53967310420924,51.426379519691594,84.0770623576538,586,0,0,1.4288980338363055,40.37237268032932,59,586,0,586,18.81034401080088,17.802660898735766,8.626023341359513,31.11011362715357,586,0,0,2.881090962590449,6.729569785585053,59
1,ORIGA,U_RAND,macro,586,78.41015927841552,80.10888095324364,65.14119747712769,88.92458090447343,586,0,0,32.79563921657525,57.32347961844676,59,,,,,,,,,,,,,
1,ORIGA,U_SCALE,OD,586,87.8125222752736,89.39619584183146,77.85526887820231,95.46062581708006,586,0,0,57.34695821370743,72.1693627092929,59,586,0,586,13.33247490342555,11.55239814601886,4.699530496795894,24.534076149769554,586,0,0,2.058097968218938,3.6911068053861276,59
1,ORIGA,U_SCALE,OC,586,69.78251129479528,72.23614451134728,52.0292918926397,84.48725803228399,586,0,0,1.939042736947679,41.29116518660381,59,586,0,586,18.592658543277263,17.386446887960112,8.661458312418898,30.541493339631025,586,0,0,3.143280371889676,6.81807833135057,59
1,ORIGA,U_SCALE,macro,586,78.79751678503445,80.76006853886415,65.49492970947364,88.83050329163846,586,0,0,33.302237581116,57.89127085229638,59,,,,,,,,,,,,,
1,ORIGA,S_JOINT,OD,586,87.25832716910581,88.8729464392153,77.13202854117498,95.0457293358196,586,0,0,57.426199261992615,71.50742578608474,59,586,0,586,14.088763531700286,12.375700911576724,5.237654469641585,25.42925347191203,586,0,0,2.2350688658003897,4.0654966385609645,59
1,ORIGA,S_JOINT,OC,586,69.9536603775685,72.09718782197037,52.1372649734281,84.54489693792601,586,0,0,2.7447789530783835,41.42384957760719,59,586,0,586,18.51318767487903,17.080834889947972,8.631661139398508,30.26473247852706,586,0,0,2.603772548401185,6.618630971669695,59
1,ORIGA,S_JOINT,macro,586,78.60599377333715,80.71113541964209,64.80870923674695,88.7117662004267,586,0,0,33.75193900331146,57.55979535526075,59,,,,,,,,,,,,,
1,ORIGA,S_SHARED,OD,586,87.78789615487247,89.25242432922948,77.86909945519227,95.4136532626495,586,0,0,57.426199261992615,72.24718835524146,59,586,0,586,13.373126362166019,11.564472866359846,4.86115121406113,24.449242967236106,586,0,0,2.0293265413997985,3.7282498503191555,59
1,ORIGA,S_SHARED,OC,586,70.54481367796775,72.77754323985071,53.13305657309738,84.82216322116224,586,0,0,2.7447789530783835,42.211505138515186,59,586,0,586,18.2542449592784,16.63784443036394,8.60866934768362,30.060916847500224,586,0,0,2.613381230620653,6.645401475691925,59
1,ORIGA,S_SHARED,macro,586,79.16635491642012,81.27226577044641,65.9752749939305,89.18035402842801,586,0,0,33.75193900331146,58.3611958959454,59,,,,,,,,,,,,,
1,ORIGA,S_NOPCA,OD,586,87.31163824326406,88.95997863443841,77.19696311519174,95.04707267276247,586,0,0,57.6539135395021,71.52062681797764,59,586,0,586,14.02242357787366,12.207673784653181,5.175174196713575,25.503917264818625,586,0,0,2.1969760240351595,4.0332867148271445,59
1,ORIGA,S_NOPCA,OC,586,69.3745181996803,71.5918001521944,51.22100438489504,84.26143456564279,586,0,0,1.9702788445483386,40.807955414635344,59,586,0,586,18.755331849410545,17.655594310102174,8.650540011242326,30.66922850720512,586,0,0,3.0992365213769935,6.792503608045794,59
1,ORIGA,S_NOPCA,macro,586,78.34307822147218,80.28776647025299,64.71224618431468,88.56930313783363,586,0,0,33.387847629463025,57.25987142144078,59,,,,,,,,,,,,,
1,ORIGA,M_TRANSPORT,OD,586,87.79354796474351,89.2473556483323,77.88411204572787,95.42519998272978,586,0,0,57.49209751597455,72.26026716590991,59,586,0,586,13.374226229272907,11.573789097266673,4.861505347647546,24.489501368016988,586,0,0,2.049808810486954,3.729789144163375,59
1,ORIGA,M_TRANSPORT,OC,586,70.59107479754209,72.98643427080358,53.30749046125359,84.83935890871965,586,0,0,2.92972972972973,42.30586563970013,59,586,0,586,18.274783206363107,16.63163857959212,8.672284435407125,30.181903140474372,586,0,0,2.5743681412572452,6.685454812959176,59
1,ORIGA,M_TRANSPORT,macro,586,79.1923113811428,81.26367326334132,66.12200094127942,89.17960892298711,586,0,0,33.86868988135201,58.411227206632795,59,,,,,,,,,,,,,
1,ORIGA,M_IDPOST,OD,586,87.78522739978047,89.2600978648513,77.88353359111619,95.41662642517221,586,0,0,57.41776137227228,72.23760687887771,59,586,0,586,13.375302377565738,11.59320058613703,4.847931300496121,24.45712420097321,586,0,0,2.046407544513676,3.7294442381251693,59
1,ORIGA,M_IDPOST,OC,586,70.5540240864018,72.80826116214162,53.13699433548886,84.86257643838842,586,0,0,2.711643798470633,42.20884900635692,59,586,0,586,18.24945442003834,16.554254593759932,8.620542637342577,30.08112105174327,586,0,0,2.6125024293072725,6.643253483048593,59
1,ORIGA,M_IDPOST,macro,586,79.16962574309115,81.2834758588538,65.97074975902511,89.19855758200087,586,0,0,33.732785480235435,58.355929707993255,59,,,,,,,,,,,,,
1,ORIGA,M_SHUFFLE,OD,586,87.66145412147085,88.99013647435632,77.38621395408768,95.44250948504897,586,0,0,58.47793884245054,72.326095467567,59,586,0,586,13.70194734285849,11.945041625965757,4.722545655545444,25.306835408975275,586,0,0,1.9943849332330368,3.8434226622540346,59
1,ORIGA,M_SHUFFLE,OC,586,70.21243861868287,72.56476038082319,52.468054266249936,84.5728462151865,586,0,0,3.490802675585284,41.94776992513567,59,586,0,586,18.50025569534011,17.23607029314677,9.216490224505788,29.919569878500745,586,0,0,2.6538875750162942,7.0772674501236,59
1,ORIGA,M_SHUFFLE,macro,586,78.93694637007687,80.77894042515648,65.8176700192633,88.8888500976984,586,0,0,34.72914825874309,58.260091321856336,59,,,,,,,,,,,,,
1,ORIGA,G_PCA,OD,586,87.84676198965701,89.32817275211542,77.83618721091689,95.52588357942233,586,0,0,57.98907546024681,72.3031467307057,59,586,0,586,13.345257541601143,11.428096501881646,4.70517966752849,24.417853993336788,586,0,0,1.9334975376811145,3.7507531786291057,59
1,ORIGA,G_PCA,OC,586,69.63622248338127,71.94576712449846,52.12441138220339,84.29386504504308,586,0,0,2.0098828493698297,41.19038248852869,59,586,0,586,18.70313054465122,17.505972055697676,8.746127919439122,30.66989674982038,586,0,0,3.1933409002421858,6.90837426672502,59
1,ORIGA,G_PCA,macro,586,78.74149223651915,80.68461986851679,65.58804185821319,88.68711247501682,586,0,0,33.51261013634135,57.94384526291841,59,,,,,,,,,,,,,
1,ORIGA,G_ISO,OD,586,87.87764399158614,89.39170613286535,77.93320291823919,95.52098411282732,586,0,0,57.90925315018117,72.3552173875968,59,586,0,586,13.300586784319082,11.468447277756674,4.7174839591249444,24.448968456552798,586,0,0,1.9426435871469818,3.7280665426833837,59
1,ORIGA,G_ISO,OC,586,69.78523426786805,72.09340565506437,52.21259874688235,84.35009793483547,586,0,0,2.071792599157988,41.37406220314289,59,586,0,586,18.62362257648481,17.420441344337803,8.71653833158231,30.566640088447464,586,0,0,3.1308447186582846,6.868411704044071,59
1,ORIGA,G_ISO,macro,586,78.83143912972709,80.82510526688938,65.62731565283394,88.73810677169183,586,0,0,33.54022772489206,58.04289196972462,59,,,,,,,,,,,,,
1,ORIGA,G_ORDER,OD,586,87.84882814696324,89.41365667322131,77.85312174748958,95.47509374148545,586,0,0,57.653033512574005,72.2842405773162,59,586,0,586,13.30079086712361,11.50402140684836,4.736667444619975,24.41511895692816,586,0,0,2.0575064662583173,3.6922116026071388,59
1,ORIGA,G_ORDER,OC,586,69.84768702540251,72.32053626625259,52.11689689507756,84.50511649489997,586,0,0,1.9810795770728993,41.45150195957072,59,586,0,586,18.573317776418968,17.388435861082556,8.617904978015668,30.598017204827805,586,0,0,3.120751277116374,6.81586691291444,59
1,ORIGA,G_ORDER,macro,586,78.84825758618287,80.82698046249416,65.63956197203578,88.81492270300416,586,0,0,33.388223781227374,58.036621503097805,59,,,,,,,,,,,,,
1,REFUGE_Valid,C,OD,736,82.49780776701517,84.30332796027146,69.22211954739694,92.68826797739308,736,0,0,43.90642485389985,62.878708849101464,74,736,0,736,17.00359301229681,13.679365516477535,6.351129869694173,34.45606751501106,736,0,0,1.9588497054115976,4.814983843738457,74
1,REFUGE_Valid,C,OC,736,64.5032474911912,63.884510800680275,44.633862621155615,85.65410087327805,736,0,0,21.86400937866354,39.2949272227812,74,736,0,736,15.371625873010746,15.208453332789608,6.832397043388965,23.291447540295707,736,0,0,1.9748146893160934,5.026375726572461,74
1,REFUGE_Valid,C,macro,736,73.50052762910319,74.37695780536541,58.45414863671569,87.87946060889819,736,0,0,33.94859399653479,53.672051889219915,74,,,,,,,,,,,,,
1,REFUGE_Valid,RP,OD,736,82.25651263667314,83.8867050076517,68.86428881086417,92.58908094653242,736,0,0,43.74212999911324,62.653715123663744,74,736,0,736,17.168233984738002,13.905294725805858,6.5130507243102995,34.28985980549592,736,0,0,2.02329971964693,4.914176252622735,74
1,REFUGE_Valid,RP,OC,736,64.12303628906461,63.51894895399457,44.23619470232812,85.40469317388201,736,0,0,21.256684491978607,38.89212280669542,74,736,0,736,15.640716116420043,15.63951152152918,6.872625855046076,23.532367777427424,736,0,0,2.1311467603471335,5.122950566502778,74
1,REFUGE_Valid,RP,macro,736,73.18977446286888,74.01042074745712,58.12859609686162,87.73057246495216,736,0,0,33.561607045098356,53.29615593667167,74,,,,,,,,,,,,,
1,REFUGE_Valid,T_LR,OD,736,75.84837597028739,76.97785502633371,62.05774402331303,87.97994285029064,736,0,0,41.890933091329096,56.92597114709128,74,736,0,736,23.24513814294311,20.785768921987483,10.32875955491889,39.367651286014336,736,0,0,3.4675335206864446,7.99370166281471,74
1,REFUGE_Valid,T_LR,OC,736,58.70409418343299,57.473194187354466,38.53905977115467,80.89967593291573,736,0,0,20.26009582477755,33.936569065893195,74,736,0,736,19.584084829145,19.6733793362799,9.485334788697369,28.732691265148407,736,0,0,2.570766734946882,6.742642133146226,74
1,REFUGE_Valid,T_LR,macro,736,67.2762350768602,67.24261456320033,51.66457884472611,83.54028689210358,736,0,0,33.79148622743175,47.13217183428107,74,,,,,,,,,,,,,
1,REFUGE_Valid,T_ISO,OD,736,80.85813171172265,82.68954079518139,68.40443276164191,91.1199719412713,736,0,0,45.39839959900468,62.4182111237807,74,736,0,736,18.276881520835776,15.466105375910642,7.7396187096802755,32.71470135586338,736,0,0,2.7461226305043827,6.187354444594734,74
1,REFUGE_Valid,T_ISO,OC,736,59.299703514101765,58.12766855102433,38.908914552177635,81.56276730178826,736,0,0,20.883675809154244,34.55883788656262,74,736,0,736,18.967281112246333,19.233729833879735,9.218549651404782,28.035205979499132,736,0,0,2.5048757149933283,6.560978347478548,74
1,REFUGE_Valid,T_ISO,macro,736,70.07891761291219,70.45655144805963,55.27586026708153,84.78537574221784,736,0,0,35.646672283156846,50.47446960507533,74,,,,,,,,,,,,,
1,REFUGE_Valid,T_DIAG,OD,736,76.75301804402608,77.72342837435664,63.49465999420877,88.277399139762,736,0,0,43.66443294596658,58.387782044311194,74,736,0,736,22.270525987441943,20.086784812417555,10.27336636662804,37.46374147622477,736,0,0,4.748489197519849,7.959016239234043,74
1,REFUGE_Valid,T_DIAG,OC,736,57.10828116011574,55.50659526697623,37.58710098233752,79.63274236295356,736,0,0,19.30224975546136,32.51276041549889,74,736,0,736,20.80076986761422,20.90329089184896,10.371485182168842,30.184068595704062,736,0,0,2.420887042230265,7.263556422556551,74
1,REFUGE_Valid,T_DIAG,macro,736,66.93064960207091,66.83616249639692,51.47912727809373,82.89783149862987,736,0,0,34.92378403551646,47.07198144663612,74,,,,,,,,,,,,,
1,REFUGE_Valid,U_PCA,OD,736,82.85908377303355,84.81771811035884,69.58219652156288,92.82661503202058,736,0,0,43.885071385338414,63.19479710551313,74,736,0,736,16.76135407680006,13.301821528343543,5.985380659083752,33.973491696990074,736,0,0,1.8679259289293417,4.6490625595524415,74
1,REFUGE_Valid,U_PCA,OC,736,65.12208707732954,64.45314269763452,45.4300467875636,86.32459583210769,736,0,0,22.819605861546236,39.83418257456527,74,736,0,736,14.99574832919456,14.954905371690487,6.7227159842552915,22.589318142728196,736,0,0,1.7714331357590316,4.857162943705812,74
1,REFUGE_Valid,U_PCA,macro,736,73.99058542518155,74.8169105223984,58.84268910095864,88.2633524629922,736,0,0,34.59006989694876,54.17373573409627,74,,,,,,,,,,,,,
1,REFUGE_Valid,U_RAND,OD,736,82.83963097054355,84.78854894093371,69.5547317201723,92.8811179035254,736,0,0,44.17039958595828,63.18673810213952,74,736,0,736,16.79086217261599,13.340769838052745,6.002419337033098,34.656337681941686,736,0,0,1.8643587104093449,4.658571560797933,74
1,REFUGE_Valid,U_RAND,OC,736,65.04995892143062,64.35040537762076,45.3174297359637,86.3568580399773,736,0,0,23.020854423972466,39.77324042406324,74,736,0,736,15.044092235040427,14.943943129786252,6.766349742725474,22.628639357899246,736,0,0,1.7804358402260714,4.866442154770354,74
1,REFUGE_Valid,U_RAND,macro,736,73.94479494598708,74.76536930760795,58.82226312168376,88.20734623678413,736,0,0,34.688849014776366,54.13329474533473,74,,,,,,,,,,,,,
1,REFUGE_Valid,U_SCALE,OD,736,82.55473192313336,84.37582006901427,69.30935079656282,92.72202860209417,736,0,0,43.962495774547655,62.945735371808176,74,736,0,736,16.968179933681668,13.611640828852945,6.304403548468404,34.44080976494483,736,0,0,1.9406527465191497,4.790194793259067,74
1,REFUGE_Valid,U_SCALE,OC,736,64.53118554821813,63.86437932873151,44.682275444356826,85.67707944475183,736,0,0,21.95718056506012,39.31695278821478,74,736,0,736,15.360111854341369,15.187633986571733,6.830249222516937,23.24798610801747,736,0,0,1.9793592228679355,5.021054275095282,74
1,REFUGE_Valid,U_SCALE,macro,736,73.54295873567575,74.41413540592015,58.49323968135019,87.87516941609098,736,0,0,34.0235834002176,53.71700476213961,74,,,,,,,,,,,,,
1,REFUGE_Valid,S_JOINT,OD,736,82.25651263667314,83.8867050076517,68.86428881086417,92.58908094653242,736,0,0,43.74212999911324,62.653715123663744,74,736,0,736,17.168233984738002,13.905294725805858,6.5130507243102995,34.28985980549592,736,0,0,2.02329971964693,4.914176252622735,74
1,REFUGE_Valid,S_JOINT,OC,736,64.12303628906461,63.51894895399457,44.23619470232812,85.40469317388201,736,0,0,21.256684491978607,38.89212280669542,74,736,0,736,15.640716116420043,15.63951152152918,6.872625855046076,23.532367777427424,736,0,0,2.1311467603471335,5.122950566502778,74
1,REFUGE_Valid,S_JOINT,macro,736,73.18977446286888,74.01042074745712,58.12859609686162,87.73057246495216,736,0,0,33.561607045098356,53.29615593667167,74,,,,,,,,,,,,,
1,REFUGE_Valid,S_SHARED,OD,736,82.25651263667314,83.8867050076517,68.86428881086417,92.58908094653242,736,0,0,43.74212999911324,62.653715123663744,74,736,0,736,17.168233984738002,13.905294725805858,6.5130507243102995,34.28985980549592,736,0,0,2.02329971964693,4.914176252622735,74
1,REFUGE_Valid,S_SHARED,OC,736,64.12303628906461,63.51894895399457,44.23619470232812,85.40469317388201,736,0,0,21.256684491978607,38.89212280669542,74,736,0,736,15.640716116420043,15.63951152152918,6.872625855046076,23.532367777427424,736,0,0,2.1311467603471335,5.122950566502778,74
1,REFUGE_Valid,S_SHARED,macro,736,73.18977446286888,74.01042074745712,58.12859609686162,87.73057246495216,736,0,0,33.561607045098356,53.29615593667167,74,,,,,,,,,,,,,
1,REFUGE_Valid,S_NOPCA,OD,736,82.49780776701517,84.30332796027146,69.22211954739694,92.68826797739308,736,0,0,43.90642485389985,62.878708849101464,74,736,0,736,17.00359301229681,13.679365516477535,6.351129869694173,34.45606751501106,736,0,0,1.9588497054115976,4.814983843738457,74
1,REFUGE_Valid,S_NOPCA,OC,736,64.5032474911912,63.884510800680275,44.633862621155615,85.65410087327805,736,0,0,21.86400937866354,39.2949272227812,74,736,0,736,15.371625873010746,15.208453332789608,6.832397043388965,23.291447540295707,736,0,0,1.9748146893160934,5.026375726572461,74
1,REFUGE_Valid,S_NOPCA,macro,736,73.50052762910319,74.37695780536541,58.45414863671569,87.87946060889819,736,0,0,33.94859399653479,53.672051889219915,74,,,,,,,,,,,,,
1,REFUGE_Valid,M_TRANSPORT,OD,736,82.26311972698826,83.89727083089555,68.87499655708453,92.58370797232804,736,0,0,43.8002306395813,62.67405565678997,74,736,0,736,17.155639194370334,13.845238029129117,6.509649393443619,34.30283187358852,736,0,0,2.019683609346208,4.915462875411268,74
1,REFUGE_Valid,M_TRANSPORT,OC,736,64.08012964946006,63.468127409112725,44.18886704782278,85.32742871626147,736,0,0,21.39047619047619,38.85460656510215,74,736,0,736,15.673158006075932,15.634257063069716,6.981521606392041,23.52237568470953,736,0,0,2.179434130662383,5.136270042006809,74
1,REFUGE_Valid,M_TRANSPORT,macro,736,73.17162468822417,73.97818126839618,58.16866351870761,87.73171129429696,736,0,0,33.644653437680375,53.27917846093691,74,,,,,,,,,,,,,
1,REFUGE_Valid,M_IDPOST,OD,736,82.25675312333661,83.89406962781226,68.86461398159115,92.58581719422172,736,0,0,43.72517026106697,62.65254561116139,74,736,0,736,17.170035846543403,13.878315053513123,6.524984285235969,34.3922083042916,736,0,0,2.030051046554827,4.916674765818015,74
1,REFUGE_Valid,M_IDPOST,OC,736,64.1254596534295,63.53180324023852,44.23413054518436,85.40969830811449,736,0,0,21.266838635712237,38.893508279742164,74,736,0,736,15.640084008341343,15.656129443487183,6.894776682909789,23.523567185600122,736,0,0,2.135190000525574,5.122571253753668,74
1,REFUGE_Valid,M_IDPOST,macro,736,73.19110638838306,74.01044170170843,58.14395987901574,87.7330471371752,736,0,0,33.57310920049126,53.298299264052616,74,,,,,,,,,,,,,
1,REFUGE_Valid,M_SHUFFLE,OD,736,80.92782884510639,82.53153080705826,66.87277361450877,91.71893335547779,736,0,0,42.34756572457121,61.19325613203922,74,736,0,736,18.447538843165265,15.269989145546564,7.056210478469962,34.69420550677018,736,0,0,2.4400181683727964,5.485498046046693,74
1,REFUGE_Valid,M_SHUFFLE,OC,736,62.783823537319115,61.995840487275494,42.50166255361469,84.56263044749295,736,0,0,18.79267959573887,37.63584358747679,74,736,0,736,16.61977420392046,16.6169734678313,7.44447848599601,24.586896812923385,736,0,0,2.069835036605788,5.5296731495737905,74
1,REFUGE_Valid,M_SHUFFLE,macro,736,71.85582619121276,72.59870897888297,56.371407440195085,86.69203302100632,736,0,0,31.775705775198826,51.72268404866208,74,,,,,,,,,,,,,
1,REFUGE_Valid,G_PCA,OD,736,82.13651404356376,83.8277174567094,68.72955748106591,92.50949101046344,736,0,0,43.550208171618095,62.53442107730532,74,736,0,736,17.292687275023706,14.005779516094528,6.572133191928296,34.61903551421293,736,0,0,2.02415337701121,4.961362767077475,74
1,REFUGE_Valid,G_PCA,OC,736,64.33365602768794,63.71818891756738,44.5035780778492,85.67386512793078,736,0,0,21.954563258911087,39.128342335159985,74,736,0,736,15.476250217956693,15.335653703355238,6.9064124233137285,23.346095752237524,736,0,0,2.0515087275007033,5.077602191319528,74
1,REFUGE_Valid,G_PCA,macro,736,73.23508503562586,74.07738236331002,58.182310889546144,87.72105957331321,736,0,0,33.91809399205186,53.35928425225583,74,,,,,,,,,,,,,
1,REFUGE_Valid,G_ISO,OD,736,82.25919653410183,83.94565945508234,68.8697525632783,92.58576612277636,736,0,0,43.62106454064947,62.65162981947752,74,736,0,736,17.193304398618054,13.930216030039228,6.514767312224713,34.383539691936406,736,0,0,1.989779435725144,4.913895909826989,74
1,REFUGE_Valid,G_ISO,OC,736,64.348025187458,63.71715808673955,44.50690036926839,85.60797874695595,736,0,0,22.020320437670964,39.14372533193216,74,736,0,736,15.4679948962412,15.345824838326926,6.905604381708328,23.365324861725913,736,0,0,2.0597840978764763,5.067559275063964,74
1,REFUGE_Valid,G_ISO,macro,736,73.30361086077993,74.16698464979535,58.231696999399205,87.77190731537932,736,0,0,33.990304005210014,53.442752887001134,74,,,,,,,,,,,,,
