order,subset,domain,arm,n,OD,OC,macro
0,legacy_dev,ORIGA,C,32,87.54784416815073,74.83879530775215,81.19331973795144
0,legacy_dev,ORIGA,C_PER256,32,80.6831329403491,65.91264025312917,73.29788659673913
0,legacy_dev,ORIGA,C_SENS,32,87.54784416815073,74.83879530775215,81.19331973795144
0,legacy_dev,ORIGA,C_PCA_GLOBAL,32,87.67693861962037,74.81285664332884,81.2448976314746
0,legacy_dev,ORIGA,C_PCA_SHUFFLED,32,87.6764172311702,74.80657928778399,81.2414982594771
0,legacy_dev,ORIGA,C_PCA_REGION,32,87.52418213298986,75.19826283199187,81.36122248249087
0,legacy_dev,REFUGE_Valid,C,32,77.9154891346125,58.53148479469444,68.22348696465347
0,legacy_dev,REFUGE_Valid,C_PER256,32,84.33097825356644,64.70912468311917,74.52005146834281
0,legacy_dev,REFUGE_Valid,C_SENS,32,77.9154891346125,58.53148479469444,68.22348696465347
0,legacy_dev,REFUGE_Valid,C_PCA_GLOBAL,32,77.31857635692948,58.43888912005514,67.87873273849232
0,legacy_dev,REFUGE_Valid,C_PCA_SHUFFLED,32,77.31972716104698,58.45134601852203,67.88553658978451
0,legacy_dev,REFUGE_Valid,C_PCA_REGION,32,77.56615413534828,57.52480390990357,67.54547902262593
0,legacy_dev,Drishti_GS,C,32,93.27922797295665,70.94007552859645,82.10965175077655
0,legacy_dev,Drishti_GS,C_PER256,32,86.13660937112343,63.452258616336394,74.79443399372991
0,legacy_dev,Drishti_GS,C_SENS,32,93.27922797295665,70.94007552859645,82.10965175077655
0,legacy_dev,Drishti_GS,C_PCA_GLOBAL,32,93.45253535115118,70.38400818844508,81.91827176979814
0,legacy_dev,Drishti_GS,C_PCA_SHUFFLED,32,93.45280104706835,70.37321554737046,81.9130082972194
0,legacy_dev,Drishti_GS,C_PCA_REGION,32,93.4432952813028,72.7836657950808,83.11348053819178
0,p1_extension_dev,REFUGE,C,32,88.66249636780505,82.28951630258189,85.47600633519346
0,p1_extension_dev,REFUGE,C_PER256,32,88.35198310750316,82.44243653031879,85.39720981891097
0,p1_extension_dev,REFUGE,C_SENS,32,88.66249636780505,82.28951630258189,85.47600633519346
0,p1_extension_dev,REFUGE,C_PCA_GLOBAL,32,88.73889894986775,82.28213886540146,85.5105189076346
0,p1_extension_dev,REFUGE,C_PCA_SHUFFLED,32,88.7387113439909,82.28215784993466,85.51043459696278
0,p1_extension_dev,REFUGE,C_PCA_REGION,32,88.69229276889817,82.31428601422907,85.50328939156361
0,p1_extension_dev,ORIGA,C,32,87.86889494615805,72.19132389007868,80.03010941811837
0,p1_extension_dev,ORIGA,C_PER256,32,79.15811514011368,61.26621310661841,70.21216412336605
0,p1_extension_dev,ORIGA,C_SENS,32,87.86889494615805,72.19132389007868,80.03010941811837
0,p1_extension_dev,ORIGA,C_PCA_GLOBAL,32,87.9867478559154,72.15643413609996,80.07159099600769
0,p1_extension_dev,ORIGA,C_PCA_SHUFFLED,32,87.98230533802686,72.14966040733803,80.06598287268244
0,p1_extension_dev,ORIGA,C_PCA_REGION,32,87.79762293101169,72.73222441511535,80.26492367306352
0,p1_extension_dev,REFUGE_Valid,C,32,79.86353847970113,61.63104902046818,70.74729375008468
0,p1_extension_dev,REFUGE_Valid,C_PER256,32,87.13487751290623,67.45489727929849,77.29488739610235
0,p1_extension_dev,REFUGE_Valid,C_SENS,32,79.86353847970113,61.63104902046818,70.74729375008468
0,p1_extension_dev,REFUGE_Valid,C_PCA_GLOBAL,32,79.34269564494352,61.53696044954343,70.43982804724348
0,p1_extension_dev,REFUGE_Valid,C_PCA_SHUFFLED,32,79.34310192789977,61.55024002003358,70.44667097396669
0,p1_extension_dev,REFUGE_Valid,C_PCA_REGION,32,79.5225723140035,60.63145302194493,70.0770126679742
0,p1_extension_dev,Drishti_GS,C,32,93.75500140074092,69.71498321174829,81.7349923062446
0,p1_extension_dev,Drishti_GS,C_PER256,32,86.51328393347686,64.26017194654938,75.38672794001312
0,p1_extension_dev,Drishti_GS,C_SENS,32,93.75500140074092,69.71498321174829,81.7349923062446
0,p1_extension_dev,Drishti_GS,C_PCA_GLOBAL,32,93.9175855310695,69.3252706892576,81.62142811016355
0,p1_extension_dev,Drishti_GS,C_PCA_SHUFFLED,32,93.92165573820722,69.32685485718814,81.62425529769769
0,p1_extension_dev,Drishti_GS,C_PCA_REGION,32,93.9004751829057,70.92023069100682,82.41035293695626
0,all_dev,REFUGE,C,400,88.39491163779836,83.18487753604218,85.78989458692027
0,all_dev,REFUGE,C_PER256,400,88.03561891879662,83.06096026924392,85.54828959402026
0,all_dev,REFUGE,C_SENS,400,88.39491163779836,83.18487753604218,85.78989458692027
0,all_dev,REFUGE,C_PCA_GLOBAL,400,88.46719290705208,83.17810817400049,85.82265054052628
0,all_dev,REFUGE,C_PCA_SHUFFLED,400,88.46689068833089,83.17790113649986,85.82239591241537
0,all_dev,REFUGE,C_PCA_REGION,400,88.42943728382046,83.18290428397087,85.80617078389567
0,all_dev,ORIGA,C,650,88.20305608820402,72.57195075802059,80.3875034231123
0,all_dev,ORIGA,C_PER256,650,80.85873309047841,63.64988025788139,72.2543066741799
0,all_dev,ORIGA,C_SENS,650,88.20305608820402,72.57195075802059,80.3875034231123
