order,subset,domain,left,right,channel,dice_n,dice_mean,dice_median,dice_p10,dice_p90,dice_positive,dice_zero,dice_negative,dice_minimum,dice_worst_decile_mean,dice_tail_count,assd_common_valid,assd_not_jointly_defined,assd_left_undefined,assd_right_undefined,assd_delta_mean_px,assd_delta_median_px,assd_adverse_upper_decile_mean_px
0,all_dev,REFUGE,C_PCA_REGION,C_PCA_GLOBAL,macro,400,-0.016479756630623843,-0.0017580817925744174,-0.13844229167769728,0.10724179855104433,175,18,207,-0.37146952227880004,-0.20608890136223082,40,,,,,,,
0,all_dev,REFUGE,C_PCA_REGION,C_PCA_SHUFFLED,OD,400,-0.03745340451043466,-0.030929652930328233,-0.09300729710078892,0.0,31,22,347,-0.177841337644713,-0.11494589490796488,40,400,0,0,0,0.03833490388009254,0.023983572392887176,0.1863532665534438
0,all_dev,REFUGE,C_PCA_REGION,C_PCA_SHUFFLED,OC,400,0.005003147471024986,0.0,-0.2353271787097255,0.25186441666823167,199,22,179,-0.6611691007548215,-0.36131796460579596,40,400,0,0,0,0.011772912038062975,0.005566829112588767,0.2181772305405937
0,all_dev,REFUGE,C_PCA_REGION,C_PCA_SHUFFLED,macro,400,-0.016225128519705395,-0.00039839751134751467,-0.14068240133261023,0.10852442003097654,178,19,203,-0.375256966127413,-0.20812254873795286,40,,,,,,,
0,all_dev,REFUGE,C_PCA_SHUFFLED,C,OD,400,0.07197905053254094,0.05777388079662438,0.0,0.16912124591516034,347,26,27,-0.14763632064537235,-0.01524148066430503,40,400,0,0,0,-0.09635891250977685,-0.04865867678293512,0.049500873334058934
0,all_dev,REFUGE,C_PCA_SHUFFLED,C,OC,400,-0.006976399542338668,-0.002058942608951231,-0.05792998617281331,0.03550401307858669,159,39,202,-0.17931279467250372,-0.08827099434561836,40,400,0,0,0,-0.0019678908426156595,0.0,0.08779590368351911
0,all_dev,REFUGE,C_PCA_SHUFFLED,C,macro,400,0.03250132549510143,0.025070646600122704,-0.004594363887672198,0.08635940829757051,317,22,61,-0.0893600882057588,-0.02363775691250264,40,,,,,,,
0,all_dev,ORIGA,C_SENS,C,OD,650,0.0,0.0,0.0,0.0,0,650,0,0.0,0.0,65,650,0,0,0,0.0,0.0,0.0
0,all_dev,ORIGA,C_SENS,C,OC,650,0.0,0.0,0.0,0.0,0,650,0,0.0,0.0,65,650,0,0,0,0.0,0.0,0.0
0,all_dev,ORIGA,C_SENS,C,macro,650,0.0,0.0,0.0,0.0,0,650,0,0.0,0.0,65,,,,,,,
0,all_dev,ORIGA,C_PER256,C,OD,650,-7.344322997725611,-5.026739043054773,-16.779697909770533,-0.9735887200100731,28,0,622,-53.328954563945445,-27.17120830836106,65,650,0,0,0,8.137431765507824,5.295603761894581,32.20579003957071
0,all_dev,ORIGA,C_PER256,C,OC,650,-8.922070500139199,-4.846715381714089,-25.228082369097976,1.3436041173267876,92,0,558,-81.67633794605091,-42.677913107122464,65,650,0,0,0,4.2873219796603586,2.2914353410907946,21.752200291141435
0,all_dev,ORIGA,C_PER256,C,macro,650,-8.133196748932406,-4.743624819042491,-20.803530818627625,-0.21051598839363553,52,0,598,-67.50264625499817,-34.39690754311228,65,,,,,,,
0,all_dev,ORIGA,C_SENS,C_PER256,OD,650,7.344322997725611,5.026739043054773,0.9735887200100736,16.779697909770537,622,0,28,-4.315738436492278,-0.07870010973806918,65,650,0,0,0,-8.137431765507824,-5.295603761894581,0.23616629785362958
0,all_dev,ORIGA,C_SENS,C_PER256,OC,650,8.922070500139199,4.846715381714089,-1.3436041173267863,25.22808236909798,558,0,92,-15.173307240702648,-4.20546636667809,65,650,0,0,0,-4.2873219796603586,-2.2914353410907946,3.0914180234276922
0,all_dev,ORIGA,C_SENS,C_PER256,macro,650,8.133196748932406,4.743624819042491,0.21051598839363592,20.803530818627628,598,0,52,-7.401697206403368,-0.9936706771706493,65,,,,,,,
0,all_dev,ORIGA,C_PCA_GLOBAL,C,OD,650,0.10116481259301106,0.10424785778331835,-0.0458197679897354,0.2326063116774546,535,0,115,-0.43455372280412075,-0.12264183542290308,65,650,0,0,0,-0.10486641573403917,-0.09681630240193817,0.2294624180862851
0,all_dev,ORIGA,C_PCA_GLOBAL,C,OC,650,-0.07025068546856099,-0.060576060376132945,-0.2617088368011189,0.12622694529115688,211,1,438,-1.2230368590956608,-0.39906266950937797,65,650,0,0,0,0.04190902692981575,0.025705545732107815,0.4225537263431198
0,all_dev,ORIGA,C_PCA_GLOBAL,C,macro,650,0.0154570635622253,0.014969848602641722,-0.11477760886199227,0.1506061677643811,363,0,287,-0.6648267656272577,-0.18135938151533854,65,,,,,,,
0,all_dev,ORIGA,C_PCA_REGION,C,OD,650,-0.033926829713163714,-0.03817078905942184,-0.16050361863991003,0.09042596601718694,200,1,449,-0.6760976775403771,-0.21330675367524196,65,650,0,0,0,0.02772310021511053,0.043667274886876495,0.2876779637098566
0,all_dev,ORIGA,C_PCA_REGION,C,OC,650,0.46685752348438236,0.45558242432008345,-0.23129409843824938,1.2130022160221066,543,0,107,-1.2647364378505443,-0.617084374952682,65,650,0,0,0,-0.25149347655554133,-0.19369072778605645,0.5556447804595865
0,all_dev,ORIGA,C_PCA_REGION,C,macro,650,0.2164653468856094,0.22584319758334748,-0.151446264693561,0.5809063151370497,518,0,132,-0.7245622794467943,-0.3402131239135374,65,,,,,,,
0,all_dev,ORIGA,C_PCA_REGION,C_PCA_GLOBAL,OD,650,-0.13509164230617476,-0.14179492237896274,-0.30052384301770596,0.040604891553994715,102,0,548,-0.554240657812588,-0.36210653120255876,65,650,0,0,0,0.1325895159491497,0.1303456464803503,0.4902387253771011
0,all_dev,ORIGA,C_PCA_REGION,C_PCA_GLOBAL,OC,650,0.5371082089529433,0.47501420104024694,-0.1812843739235914,1.3476609172052192,543,0,107,-1.3214399727610515,-0.5817833154212254,65,650,0,0,0,-0.29340250348535707,-0.2054273733096057,0.5417721061564051
0,all_dev,ORIGA,C_PCA_REGION,C_PCA_GLOBAL,macro,650,0.20100828332338402,0.19699178640131265,-0.18331086822023557,0.6144897981998332,497,0,153,-0.7670248519206724,-0.34167843535141934,65,,,,,,,
0,all_dev,ORIGA,C_PCA_REGION,C_PCA_SHUFFLED,OD,650,-0.1323867237172974,-0.1401487595382167,-0.2844082123253566,0.03383463494051942,99,0,551,-0.5071305069870524,-0.34499084199547836,65,650,0,0,0,0.1307836093463375,0.12424448774318186,0.4701113736927226
0,all_dev,ORIGA,C_PCA_REGION,C_PCA_SHUFFLED,OC,650,0.5381869024656278,0.48440735537114143,-0.18838891447760742,1.347068251370589,540,0,110,-1.352990117236541,-0.5975320132008259,65,650,0,0,0,-0.29052202834703195,-0.20579461358868434,0.5471523299839394
0,all_dev,ORIGA,C_PCA_REGION,C_PCA_SHUFFLED,macro,650,0.2029000893741651,0.19506610622044285,-0.1788292839530703,0.6213193535691686,497,0,153,-0.7839026872528798,-0.3495490383388306,65,,,,,,,
0,all_dev,ORIGA,C_PCA_SHUFFLED,C,OD,650,0.0984598940041337,0.10232183179690324,-0.03879352160619631,0.22359079598272438,541,0,109,-0.40272661488285344,-0.11037568918677124,65,650,0,0,0,-0.103060509131227,-0.09638883376208796,0.21838898762340744
0,all_dev,ORIGA,C_PCA_SHUFFLED,C,OC,650,-0.07132937898124557,-0.06649899587862773,-0.24631736830084572,0.12406657487100908,205,0,445,-0.9240799270389011,-0.3870630819841487,65,650,0,0,0,0.039028551791490666,0.024789745636605964,0.423137623368444
0,all_dev,ORIGA,C_PCA_SHUFFLED,C,macro,650,0.013565257511444304,0.011195301867827911,-0.1157166340385718,0.14965935514403064,369,0,281,-0.4898885368193939,-0.17616376924902238,65,,,,,,,
0,all_dev,REFUGE_Valid,C_SENS,C,OD,800,0.0,0.0,0.0,0.0,0,800,0,0.0,0.0,80,800,0,0,0,0.0,0.0,0.0
0,all_dev,REFUGE_Valid,C_SENS,C,OC,800,0.0,0.0,0.0,0.0,0,800,0,0.0,0.0,80,800,0,0,0,0.0,0.0,0.0
0,all_dev,REFUGE_Valid,C_SENS,C,macro,800,0.0,0.0,0.0,0.0,0,800,0,0.0,0.0,80,,,,,,,
0,all_dev,REFUGE_Valid,C_PER256,C,OD,800,7.482940478836644,8.418423892029224,0.20942782331582208,13.95692064525608,722,0,78,-30.84529696374544,-4.582717403154936,80,800,0,0,0,-3.235337232292602,-5.929553375797919,24.661960030758525
0,all_dev,REFUGE_Valid,C_PER256,C,OC,800,6.424565450654337,7.2671157091944,2.0905210466076443,10.48895859878443,741,0,59,-17.879336846347925,-4.058049638780955,80,800,0,0,0,-3.924765882337433,-4.555572006491144,4.658865071314432
0,all_dev,REFUGE_Valid,C_PER256,C,macro,800,6.95375296474549,7.782023582375719,1.6115576780153442,11.626955577793733,746,0,54,-19.351203953140228,-2.3956218725676193,80,,,,,,,
0,all_dev,REFUGE_Valid,C_SENS,C_PER256,OD,800,-7.482940478836644,-8.418423892029224,-13.956920645256078,-0.20942782331582163,78,0,722,-19.528492847896818,-15.435390487407528,80,800,0,0,0,3.235337232292602,5.929553375797919,16.459154757092346
0,all_dev,REFUGE_Valid,C_SENS,C_PER256,OC,800,-6.424565450654337,-7.2671157091944,-10.48895859878443,-2.0905210466076425,59,0,741,-19.368907159382598,-11.579704017159155,80,800,0,0,0,3.924765882337433,4.555572006491144,7.978499814578375
0,all_dev,REFUGE_Valid,C_SENS,C_PER256,macro,800,-6.95375296474549,-7.782023582375719,-11.626955577793732,-1.6115576780153427,54,0,746,-15.304552171796848,-12.548055379612794,80,,,,,,,
0,all_dev,REFUGE_Valid,C_PCA_GLOBAL,C,OD,800,-0.5759242352612763,-0.5756639433755539,-0.8421348506478943,-0.30985269481161204,8,0,792,-1.5906789375084607,-0.97555708631388,80,800,0,0,0,0.6473111188673839,0.6447154733170359,1.8111162471017064
0,all_dev,REFUGE_Valid,C_PCA_GLOBAL,C,OC,800,-0.0878953989489278,-0.09167367553648553,-0.18684503228150073,0.011484449487186878,107,2,691,-0.3661107925616691,-0.22808075845260417,80,800,0,0,0,0.193548979226604,0.13690314813926285,0.7549430066511356
0,all_dev,REFUGE_Valid,C_PCA_GLOBAL,C,macro,800,-0.3319098171051022,-0.33466394076036576,-0.4828823831536022,-0.1784080623713513,6,0,794,-0.9204333641391393,-0.5497191713424007,80,,,,,,,
0,all_dev,REFUGE_Valid,C_PCA_REGION,C,OD,800,-0.35581272847376966,-0.34103312325543533,-0.602509577739273,-0.12862905883589848,14,0,786,-1.4863732234092208,-0.7330626792427957,80,800,0,0,0,0.26504259988362955,0.31402694090358985,1.1336209116379625
0,all_dev,REFUGE_Valid,C_PCA_REGION,C,OC,800,-1.0126464528987114,-1.0489750152539445,-1.4583993762155112,-0.6262224511327579,27,0,773,-1.9812792647304622,-1.6103950648827392,80,800,0,0,0,0.7136699894186901,0.7348942615665539,1.4406166730596823
0,all_dev,REFUGE_Valid,C_PCA_REGION,C,macro,800,-0.6842295906862408,-0.6973792789071787,-0.9956553279838309,-0.40288313090847894,16,0,784,-1.343714354921155,-1.0920848857695233,80,,,,,,,
0,all_dev,REFUGE_Valid,C_PCA_REGION,C_PCA_GLOBAL,OD,800,0.22011150678750674,0.21962617831768894,0.055832254199543754,0.36321908424681204,762,0,38,-0.2716756515660612,-0.006137249698918434,80,800,0,0,0,-0.3822685189837543,-0.3307162586389314,0.32714856548763865
0,all_dev,REFUGE_Valid,C_PCA_REGION,C_PCA_GLOBAL,OC,800,-0.9247510539497835,-0.9626449730534059,-1.3435899156593833,-0.5669613442436067,29,0,771,-1.8609092365557633,-1.5074236728565125,80,800,0,0,0,0.5201210101920861,0.5533844521033933,1.1486190869763557
0,all_dev,REFUGE_Valid,C_PCA_REGION,C_PCA_GLOBAL,macro,800,-0.3523197735811386,-0.37039774056402686,-0.5892525226411027,-0.11209277098921386,43,0,757,-0.9614464342639795,-0.6898906179052198,80,,,,,,,
0,all_dev,REFUGE_Valid,C_PCA_REGION,C_PCA_SHUFFLED,OD,800,0.21792654006265258,0.21486787535944796,0.06403254966959926,0.3532097579683791,764,0,36,-0.25387426919873946,-0.0016847719930344895,80,800,0,0,0,-0.377801611694581,-0.31657292408622695,0.3514456501756225
0,all_dev,REFUGE_Valid,C_PCA_REGION,C_PCA_SHUFFLED,OC,800,-0.9352139030604341,-0.9745372563042087,-1.3528130104547598,-0.5791702925114027,29,0,771,-1.8609092365557633,-1.5117950853515434,80,800,0,0,0,0.5309875282748419,0.5742372043086821,1.152759146340329
0,all_dev,REFUGE_Valid,C_PCA_REGION,C_PCA_SHUFFLED,macro,800,-0.35864368149889087,-0.37993752967410144,-0.5848212242342687,-0.12299515198143973,42,0,758,-0.9410072747648157,-0.6867895128246828,80,,,,,,,
0,all_dev,REFUGE_Valid,C_PCA_SHUFFLED,C,OD,800,-0.5737392685364222,-0.5647986827379936,-0.84883929319159,-0.2986485283237117,7,0,793,-1.683739487862168,-0.9922014869953804,80,800,0,0,0,0.6428442115782105,0.6316156771150823,1.8264100301011361
0,all_dev,REFUGE_Valid,C_PCA_SHUFFLED,C,OC,800,-0.07743254983827724,-0.08038836204227462,-0.17552165910099338,0.02175683111387551,122,5,673,-0.37582183793634094,-0.21733021805912456,80,800,0,0,0,0.1826824611438483,0.131670316577571,0.7384902882245556
0,all_dev,REFUGE_Valid,C_PCA_SHUFFLED,C,macro,800,-0.3255859091873499,-0.3258436483859317,-0.48580732722321995,-0.16926931561472958,7,0,793,-0.9245829758436352,-0.5543849045992474,80,,,,,,,
0,all_dev,Drishti_GS,C_SENS,C,OD,101,0.0,0.0,0.0,0.0,0,101,0,0.0,0.0,11,101,0,0,0,0.0,0.0,0.0
0,all_dev,Drishti_GS,C_SENS,C,OC,101,0.0,0.0,0.0,0.0,0,101,0,0.0,0.0,11,101,0,0,0,0.0,0.0,0.0
0,all_dev,Drishti_GS,C_SENS,C,macro,101,0.0,0.0,0.0,0.0,0,101,0,0.0,0.0,11,,,,,,,
0,all_dev,Drishti_GS,C_PER256,C,OD,101,-7.029843097457198,-6.699328773008794,-9.589002209164999,-4.48165326468879,1,0,100,-17.71503876815409,-12.604360260744734,11,101,0,0,0,7.1310197355078815,6.7433239551506015,13.301212399679976
0,all_dev,Drishti_GS,C_PER256,C,OC,101,-7.236957957304883,-9.036783261412118,-12.109105458000924,3.168421036864763,14,0,87,-21.27337648343094,-14.811856100764993,11,101,0,0,0,3.230802191870094,4.1946126940828385,8.016640134355757
0,all_dev,Drishti_GS,C_PER256,C,macro,101,-7.133400527381042,-7.861593179950588,-10.030400161369457,-2.689463669362313,9,0,92,-15.43118934629797,-11.789139717122994,11,,,,,,,
0,all_dev,Drishti_GS,C_SENS,C_PER256,OD,101,7.029843097457198,6.699328773008794,4.48165326468879,9.589002209164999,100,0,1,-0.7632290951965826,3.128545316680501,11,101,0,0,0,-7.1310197355078815,-6.7433239551506015,-2.9102355417361916
0,all_dev,Drishti_GS,C_SENS,C_PER256,OC,101,7.236957957304883,9.036783261412118,-3.168421036864763,12.109105458000924,87,0,14,-12.319093108257073,-8.165766443128526,11,101,0,0,0,-3.230802191870094,-4.1946126940828385,4.429528130697742
0,all_dev,Drishti_GS,C_SENS,C_PER256,macro,101,7.133400527381042,7.861593179950588,2.689463669362313,10.030400161369457,92,0,9,-3.1008778341044207,-0.9672344768393798,11,,,,,,,
0,all_dev,Drishti_GS,C_PCA_GLOBAL,C,OD,101,0.19574934400140526,0.23710762164514954,-0.03165598367446121,0.3946078931770902,87,0,14,-0.4716408655493498,-0.20980988733636619,11,101,0,0,0,-0.21246319316308118,-0.24326954402012113,0.24238858149811443
0,all_dev,Drishti_GS,C_PCA_GLOBAL,C,OC,101,-0.5406246218415446,-0.39973589888699923,-1.1575275399456464,0.046894349958348513,14,0,87,-3.052792335384369,-1.8742801382474141,11,101,0,0,0,0.27619944686853337,0.19470989249234094,1.1245423145627904
0,all_dev,Drishti_GS,C_PCA_GLOBAL,C,macro,101,-0.17243763892007047,-0.13124238323201087,-0.45291141395927825,0.13656965735189264,25,0,76,-1.4249017063492353,-0.81285235922321,11,,,,,,,
