stream,control,channel,domain,metric,inferential_status,n_rows,n_unique,n_defined,n_missing,support,mean,median,p10,p90,minimum,worst_decile_mean,tail_count,positive,negative,zero,weight_sum,weighted_conditional_mean,signed_net,positive_mass,negative_mass,macro_contribution,primary_contribution,null_reason
0,C,OC,REFUGE_Valid,delta_post,POST_HOC_EXPLORATORY,736,736,736,0,DESCRIPTIVE,-4.407066776410291,-4.509592131730116,-6.023014400577555,-2.9925943494768745,-8.334282592560527,-6.615356215065572,74,12,724,0,0.25,-4.407066776410291,-1.1017666941025728,0.01264744825328609,-1.114414142355859,-0.5508833470512864,-0.2754416735256432,
0,C,macro,Drishti_GS,delta_pre,POST_HOC_EXPLORATORY,37,37,37,0,DESCRIPTIVE,3.1176456462482514,4.1581342758244055,-1.3438606737453367,4.9498069517360985,-5.244971213627625,-3.725522094953246,4,32,5,0,0.25,3.1176456462482514,0.7794114115620628,0.8849208062610477,-0.10550939469898485,0.7794114115620628,0.3897057057810314,
0,C,macro,Drishti_GS,delta_step,POST_HOC_EXPLORATORY,37,37,37,0,DESCRIPTIVE,0.003561929255577097,0.0038207779051191437,-0.007958375484153634,0.01500837540753963,-0.012586697468563557,-0.0109227812051369,4,23,14,0,0.25,0.003561929255577097,0.0008904823138942742,0.0014416310078460906,-0.0005511486939518163,0.0008904823138942742,0.0004452411569471371,
0,C,macro,Drishti_GS,delta_post,POST_HOC_EXPLORATORY,37,37,37,0,DESCRIPTIVE,3.1212075755038287,4.153563472933527,-1.3467581368198167,4.958995874404211,-5.2351373599214135,-3.7221534655554533,4,32,5,0,0.25,3.1212075755038287,0.7803018938759572,0.8857345747591409,-0.10543268088318364,0.7803018938759572,0.3901509469379786,
0,C,macro,ORIGA,delta_pre,POST_HOC_EXPLORATORY,586,586,586,0,DESCRIPTIVE,0.7574100359634105,0.7288048761995238,-1.0559979589471595,2.635150452158012,-5.329559521348614,-1.953356332343777,59,419,167,0,0.25,0.7574100359634105,0.18935250899085262,0.2586648172366484,-0.0693123082457958,0.18935250899085262,0.09467625449542631,
0,C,macro,ORIGA,delta_step,POST_HOC_EXPLORATORY,586,586,586,0,DESCRIPTIVE,-0.0007447493650555785,0.0019944411869587952,-0.02003840351381747,0.026369405384077282,-1.7405410033397857,-0.09352933715773804,59,319,267,0,0.25,-0.0007447493650555782,-0.00018618734126389454,0.0028973343795989214,-0.003083521720862816,-0.00018618734126389454,-9.309367063194727e-05,
0,C,macro,ORIGA,delta_post,POST_HOC_EXPLORATORY,586,586,586,0,DESCRIPTIVE,0.756665286598355,0.7339361923264995,-1.0599337754369422,2.634363354658216,-5.176936724678555,-1.9528965583174773,59,421,165,0,0.25,0.756665286598355,0.18916632164958874,0.2582371626506209,-0.06907084100103217,0.18916632164958874,0.09458316082479437,
0,C,macro,REFUGE,delta_pre,POST_HOC_EXPLORATORY,336,336,336,0,DESCRIPTIVE,0.0470394102781844,0.10456767894596197,-0.5104475597441969,0.5034089767844705,-1.3538159972896366,-0.8073042002803296,34,210,125,1,0.25,0.047039410278184396,0.011759852569546099,0.04505902363938021,-0.03329917106983411,0.011759852569546099,0.0058799262847730495,
0,C,macro,REFUGE,delta_step,POST_HOC_EXPLORATORY,336,336,336,0,DESCRIPTIVE,-0.00010763876871376974,0.0016492836913997166,-0.025014025682008167,0.02611386486722722,-0.23356854829731333,-0.04530026458824565,34,177,159,0,0.25,-0.00010763876871376979,-2.6909692178442448e-05,0.0021584296014898804,-0.002185339293668323,-2.6909692178442448e-05,-1.3454846089221224e-05,
0,C,macro,REFUGE,delta_post,POST_HOC_EXPLORATORY,336,336,336,0,DESCRIPTIVE,0.04693177150947063,0.1020314972908345,-0.5024668954004774,0.49665297299486255,-1.3356165472482218,-0.8017931854819679,34,210,126,0,0.25,0.04693177150947063,0.011732942877367657,0.045406076276340655,-0.033673133398973,0.011732942877367657,0.005866471438683829,
0,C,macro,REFUGE_Valid,delta_pre,POST_HOC_EXPLORATORY,736,736,736,0,DESCRIPTIVE,-5.032839464562601,-5.1898453973473675,-6.371819218217244,-3.677997166192064,-7.9494689209965586,-6.704565418430793,74,4,732,0,0.25,-5.032839464562601,-1.2582098661406502,0.003513654495399334,-1.2617235206360495,-1.2582098661406502,-0.6291049330703251,
0,C,macro,REFUGE_Valid,delta_step,POST_HOC_EXPLORATORY,736,736,736,0,DESCRIPTIVE,-0.002239255538099903,-0.002205483549071019,-0.01754204232978651,0.012983450221101478,-0.14175049180428445,-0.03182110933717758,74,303,433,0,0.25,-0.002239255538099903,-0.0005598138845249758,0.001140926989723728,-0.0017007408742487037,-0.0005598138845249758,-0.0002799069422624879,
0,C,macro,REFUGE_Valid,delta_post,POST_HOC_EXPLORATORY,736,736,736,0,DESCRIPTIVE,-5.035078720100701,-5.201204472534025,-6.378037424683681,-3.688171970182987,-7.95917848331711,-6.701649769357168,74,4,732,0,0.25,-5.0350787201007,-1.258769680025175,0.0035111684162242233,-1.2622808484413994,-1.258769680025175,-0.6293848400125875,
0,R_SCALE,OD,Drishti_GS,delta_pre,POST_HOC_EXPLORATORY,37,37,37,0,DESCRIPTIVE,-0.059149789849668254,-0.036587594740765894,-0.20504482502659016,0.04876555641071434,-0.38049784765404127,-0.27653791169409914,4,14,23,0,0.25,-0.059149789849668254,-0.014787447462417063,0.004129625934860839,-0.018917073397277905,-0.007393723731208532,-0.003696861865604266,
0,R_SCALE,OD,Drishti_GS,delta_step,POST_HOC_EXPLORATORY,37,37,37,0,DESCRIPTIVE,0.00019538657169185762,-5.139856750702165e-05,-0.005907647573508257,0.006914614851808663,-0.014626238840307337,-0.011443271136268862,4,18,19,0,0.25,0.00019538657169185765,4.884664292296441e-05,0.0005971498825288093,-0.0005483032396058449,2.4423321461482206e-05,1.2211660730741103e-05,
0,R_SCALE,OD,Drishti_GS,delta_post,POST_HOC_EXPLORATORY,37,37,37,0,DESCRIPTIVE,-0.058954403277976394,-0.04084399685835649,-0.20532405649280747,0.05071815884468548,-0.39350344668831383,-0.28401711763199344,4,14,23,0,0.25,-0.058954403277976394,-0.014738600819494099,0.004165814220563295,-0.018904415040057392,-0.007369300409747049,-0.0036846502048735246,
0,R_SCALE,OD,ORIGA,delta_pre,POST_HOC_EXPLORATORY,586,586,586,0,DESCRIPTIVE,0.018670725715980007,0.018765344179811905,-0.6541161341506125,0.6287103280436597,-2.281575098912768,-1.0661144033997352,59,303,283,0,0.25,0.01867072571598001,0.004667681428995003,0.05447855211312831,-0.049810870684133306,0.0023338407144975013,0.0011669203572487507,
0,R_SCALE,OD,ORIGA,delta_step,POST_HOC_EXPLORATORY,586,586,586,0,DESCRIPTIVE,0.0027627308806891853,0.000691938221606847,-0.013670813957013195,0.02099586749432092,-0.515050483036319,-0.042233912147880096,59,316,270,0,0.25,0.0027627308806891853,0.0006906827201722963,0.00222903568447978,-0.0015383529643074837,0.00034534136008614817,0.00017267068004307408,
0,R_SCALE,OD,ORIGA,delta_post,POST_HOC_EXPLORATORY,586,586,586,0,DESCRIPTIVE,0.021433456596669193,0.02318775950556784,-0.6459489889787449,0.6419676645157111,-2.241645481231643,-1.0478436508194904,59,304,282,0,0.25,0.021433456596669193,0.005358364149167298,0.054336022446810496,-0.0489776582976432,0.002679182074583649,0.0013395910372918246,
0,R_SCALE,OD,REFUGE,delta_pre,POST_HOC_EXPLORATORY,336,336,336,0,DESCRIPTIVE,-0.6783526989693179,-0.4314531234479446,-2.056925099243365,0.12291529395226775,-3.175360280758298,-2.43894736585296,34,90,244,2,0.25,-0.6783526989693179,-0.16958817474232948,0.009866632354677789,-0.17945480709700729,-0.08479408737116474,-0.04239704368558237,
0,R_SCALE,OD,REFUGE,delta_step,POST_HOC_EXPLORATORY,336,336,336,0,DESCRIPTIVE,-0.0045106058247175495,-0.004291753119318287,-0.026944124780563072,0.01945721195114203,-0.3143467122611838,-0.04387667058081699,34,136,199,1,0.25,-0.004510605824717549,-0.0011276514561793871,0.0014096438737971617,-0.002537295329976549,-0.0005638257280896936,-0.0002819128640448468,
0,R_SCALE,OD,REFUGE,delta_post,POST_HOC_EXPLORATORY,336,336,336,0,DESCRIPTIVE,-0.6828633047940356,-0.4110342193148284,-2.0772310904162907,0.14216823251868504,-3.1901895515242273,-2.441092962605663,34,91,245,0,0.25,-0.6828633047940355,-0.17071582619850886,0.010107185231317546,-0.18082301142982643,-0.08535791309925443,-0.042678956549627216,
0,R_SCALE,OD,REFUGE_Valid,delta_pre,POST_HOC_EXPLORATORY,736,736,736,0,DESCRIPTIVE,-0.8270592866736806,-0.8346625275812727,-1.4407977158642353,-0.2423909090993206,-3.3917582942365954,-1.7693851129302245,74,30,706,0,0.25,-0.8270592866736806,-0.20676482166842014,0.006337514144389547,-0.21310233581280968,-0.10338241083421007,-0.051691205417105035,
0,R_SCALE,OD,REFUGE_Valid,delta_step,POST_HOC_EXPLORATORY,736,736,736,0,DESCRIPTIVE,0.0007574606204821653,0.0003895387807730799,-0.01665767378103311,0.016846829842265265,-0.12971526148693613,-0.028164939333657452,74,391,343,2,0.25,0.0007574606204821653,0.00018936515512054132,0.0014929253394623616,-0.0013035601843418203,9.468257756027066e-05,4.734128878013533e-05,
0,R_SCALE,OD,REFUGE_Valid,delta_post,POST_HOC_EXPLORATORY,736,736,736,0,DESCRIPTIVE,-0.8263018260531984,-0.8372349791889278,-1.4417540974769025,-0.2455163372879987,-3.213754444888835,-1.7628784942165554,74,31,705,0,0.25,-0.8263018260531984,-0.2065754565132996,0.006374087217464886,-0.21294954373076447,-0.1032877282566498,-0.0516438641283249,
0,R_SCALE,OC,Drishti_GS,delta_pre,POST_HOC_EXPLORATORY,37,37,37,0,DESCRIPTIVE,0.21549162449495127,0.41816824082478377,-0.8193007988236275,0.791071301575144,-0.9317755727044386,-0.8890498384898571,4,27,10,0,0.25,0.2154916244949513,0.053872906123737824,0.09494892048575397,-0.041076014362016154,0.026936453061868912,0.013468226530934456,
0,R_SCALE,OC,Drishti_GS,delta_step,POST_HOC_EXPLORATORY,37,37,37,0,DESCRIPTIVE,0.004601140923817197,4.4690877075481694e-05,-0.014615448481997362,0.02569789695858162,-0.051289916444545725,-0.02722693845960933,4,19,17,1,0.25,0.004601140923817197,0.0011502852309542993,0.00233294390217989,-0.0011826586712255904,0.0005751426154771497,0.00028757130773857483,
0,R_SCALE,OC,Drishti_GS,delta_post,POST_HOC_EXPLORATORY,37,37,37,0,DESCRIPTIVE,0.22009276541876846,0.40532078020676465,-0.8232444654235366,0.7998189887708435,-0.8930167552370278,-0.8681165178930925,4,26,11,0,0.25,0.2200927654187685,0.05502319135469212,0.09582305902582586,-0.04079986767113374,0.02751159567734606,0.01375579783867303,
0,R_SCALE,OC,ORIGA,delta_pre,POST_HOC_EXPLORATORY,586,586,586,0,DESCRIPTIVE,0.06064692288762141,0.05037926176370888,-1.0923267345409045,1.1612410480852766,-3.5495553622920255,-1.5586867129870046,59,310,276,0,0.25,0.06064692288762141,0.015161730721905353,0.10061546835272038,-0.08545373763081503,0.007580865360952677,0.0037904326804763383,
0,R_SCALE,OC,ORIGA,delta_step,POST_HOC_EXPLORATORY,586,586,586,0,DESCRIPTIVE,-0.001267577358478044,0.0018753596113398885,-0.0333556434569644,0.034138571549210184,-1.925768987849544,-0.1088808048552694,59,308,277,1,0.25,-0.0012675773584780439,-0.00031689433961951097,0.0035937839895620024,-0.0039106783291815135,-0.00015844716980975549,-7.922358490487774e-05,
0,R_SCALE,OC,ORIGA,delta_post,POST_HOC_EXPLORATORY,586,586,586,0,DESCRIPTIVE,0.05937934552914337,0.05584889218025069,-1.0946183840728239,1.1689353453897802,-3.243346337398421,-1.5562191208283755,59,314,272,0,0.25,0.05937934552914337,0.014844836382285842,0.09989597473209674,-0.0850511383498109,0.007422418191142921,0.0037112090955714605,
0,R_SCALE,OC,REFUGE,delta_pre,POST_HOC_EXPLORATORY,336,336,336,0,DESCRIPTIVE,0.2508319720189789,0.21155615012973072,-0.7650279435054799,1.3430298072300246,-2.2528927762955675,-1.3823417921265706,34,222,112,2,0.25,0.2508319720189789,0.06270799300474472,0.11431134565796063,-0.051603352653215896,0.03135399650237236,0.01567699825118618,
0,R_SCALE,OC,REFUGE,delta_step,POST_HOC_EXPLORATORY,336,336,336,0,DESCRIPTIVE,0.001938951444578272,0.00021006453434324612,-0.03905888700994353,0.050026807971846665,-0.15050507983701777,-0.062323334101046825,34,172,164,0,0.25,0.0019389514445782717,0.00048473786114456793,0.0037912891403434554,-0.0033065512791988876,0.00024236893057228397,0.00012118446528614198,
0,R_SCALE,OC,REFUGE,delta_post,POST_HOC_EXPLORATORY,336,336,336,0,DESCRIPTIVE,0.2527709234635572,0.22411634774582012,-0.769216401242943,1.365118190374119,-2.262647001583886,-1.3919155268251753,34,222,114,0,0.25,0.2527709234635572,0.0631927308658893,0.11496214960802109,-0.05176941874213179,0.03159636543294465,0.015798182716472323,
0,R_SCALE,OC,REFUGE_Valid,delta_pre,POST_HOC_EXPLORATORY,736,736,736,0,DESCRIPTIVE,-0.3869056555982812,-0.3916394740540561,-0.702009149479089,-0.1107883542391832,-1.320406250466121,-0.8568458365107922,74,29,707,0,0.25,-0.3869056555982812,-0.0967264138995703,0.0028358441272058237,-0.09956225802677612,-0.04836320694978515,-0.024181603474892576,
0,R_SCALE,OC,REFUGE_Valid,delta_step,POST_HOC_EXPLORATORY,736,736,736,0,DESCRIPTIVE,0.0008360370236736352,0.00011195570525046605,-0.015551258358396325,0.018839602230205088,-0.05833560627506529,-0.025510777234764297,74,395,330,11,0.25,0.0008360370236736352,0.0002090092559184088,0.0014675071715336998,-0.001258497915615291,0.0001045046279592044,5.22523139796022e-05,
0,R_SCALE,OC,REFUGE_Valid,delta_post,POST_HOC_EXPLORATORY,736,736,736,0,DESCRIPTIVE,-0.3860696185746076,-0.3869435229113236,-0.7005187329887725,-0.11682337648494467,-1.3124552081864636,-0.8543572823964929,74,29,707,0,0.25,-0.3860696185746076,-0.0965174046436519,0.002806849461550957,-0.09932425410520285,-0.04825870232182595,-0.024129351160912974,
0,R_SCALE,macro,Drishti_GS,delta_pre,POST_HOC_EXPLORATORY,37,37,37,0,DESCRIPTIVE,0.07817091732264152,0.1845094860920753,-0.4378901562120866,0.3982438637366897,-0.5726778935592627,-0.5226933273601331,4,25,12,0,0.25,0.07817091732264152,0.01954272933066038,0.044378628328334835,-0.024835898997674456,0.01954272933066038,0.00977136466533019,
0,R_SCALE,macro,Drishti_GS,delta_step,POST_HOC_EXPLORATORY,37,37,37,0,DESCRIPTIVE,0.0023982637477545274,0.0023130341906210106,-0.007154888291054817,0.012949555559028169,-0.026163175601134014,-0.01259435700379008,4,21,16,0,0.25,0.002398263747754528,0.000599565936938632,0.0013192762903022866,-0.0007197103533636547,0.000599565936938632,0.000299782968469316,
0,R_SCALE,macro,Drishti_GS,delta_post,POST_HOC_EXPLORATORY,37,37,37,0,DESCRIPTIVE,0.08056918107039604,0.18974673619295856,-0.4312861663027043,0.40910586970699964,-0.5613431336799124,-0.5147749393888086,4,25,12,0,0.25,0.08056918107039604,0.02014229526759901,0.04477162677697513,-0.02462933150937612,0.02014229526759901,0.010071147633799505,
0,R_SCALE,macro,ORIGA,delta_pre,POST_HOC_EXPLORATORY,586,586,586,0,DESCRIPTIVE,0.03965882430180071,0.06101681918284285,-0.7489379334506623,0.79966879695038,-2.5953738053779247,-1.1412431600259603,59,311,275,0,0.25,0.03965882430180071,0.009914706075450178,0.06781504558124368,-0.057900339505793506,0.009914706075450178,0.004957353037725089,
0,R_SCALE,macro,ORIGA,delta_step,POST_HOC_EXPLORATORY,586,586,586,0,DESCRIPTIVE,0.0007475767611055707,0.0009168768390459547,-0.01903429521104627,0.02156267072526319,-0.9074641714196297,-0.06543668048593307,59,311,275,0,0.25,0.0007475767611055709,0.00018689419027639274,0.0024686601712568643,-0.0022817659809804716,0.00018689419027639274,9.344709513819637e-05,
0,R_SCALE,macro,ORIGA,delta_post,POST_HOC_EXPLORATORY,586,586,586,0,DESCRIPTIVE,0.04040640106290628,0.0602307473877417,-0.727042418346354,0.7966568103675034,-2.4456787650096246,-1.1234961390348626,59,312,274,0,0.25,0.040406401062906286,0.010101600265726571,0.06740631832570065,-0.057304718059974086,0.010101600265726571,0.005050800132863286,
0,R_SCALE,macro,REFUGE,delta_pre,POST_HOC_EXPLORATORY,336,336,336,0,DESCRIPTIVE,-0.21376036347516952,-0.029224375068670483,-1.0489448083985096,0.26934135586562036,-2.6225234120121,-1.5991470127588248,34,157,178,1,0.25,-0.21376036347516952,-0.05344009086879238,0.02524212723366481,-0.0786822181024572,-0.05344009086879238,-0.02672004543439619,
0,R_SCALE,macro,REFUGE,delta_step,POST_HOC_EXPLORATORY,336,336,336,0,DESCRIPTIVE,-0.0012858271900696387,-0.001510975418348437,-0.02515979718256034,0.024266406732543544,-0.13790231323022084,-0.03977955833316414,34,157,179,0,0.25,-0.0012858271900696384,-0.0003214567975174096,0.001876605691470679,-0.0021980624889880885,-0.0003214567975174096,-0.0001607283987587048,
0,R_SCALE,macro,REFUGE,delta_post,POST_HOC_EXPLORATORY,336,336,336,0,DESCRIPTIVE,-0.21504619066523917,-0.03531343393582986,-1.0598584463229592,0.28866315385632646,-2.629260564639438,-1.604440360839428,34,157,179,0,0.25,-0.21504619066523917,-0.05376154766630979,0.025292218267684026,-0.07905376593399381,-0.05376154766630979,-0.026880773833154896,
0,R_SCALE,macro,REFUGE_Valid,delta_pre,POST_HOC_EXPLORATORY,736,736,736,0,DESCRIPTIVE,-0.6069824711359809,-0.6365094873196409,-1.0226353091122249,-0.20369061052987014,-1.6998853528218483,-1.1583263652794784,74,33,703,0,0.25,-0.6069824711359809,-0.15174561778399523,0.002838366239899505,-0.15458398402389473,-0.15174561778399523,-0.07587280889199761,
0,R_SCALE,macro,REFUGE_Valid,delta_step,POST_HOC_EXPLORATORY,736,736,736,0,DESCRIPTIVE,0.0007967488220779002,0.000850225964875051,-0.012690474918580108,0.013906862906800654,-0.06477367598191108,-0.0201522570593869,74,388,348,0,0.25,0.0007967488220779001,0.00019918720551947503,0.001154504357427281,-0.000955317151907806,0.00019918720551947503,9.959360275973752e-05,
0,R_SCALE,macro,REFUGE_Valid,delta_post,POST_HOC_EXPLORATORY,736,736,736,0,DESCRIPTIVE,-0.606185722313903,-0.6375699421622745,-1.024490742311066,-0.19925392864083769,-1.6088798575365146,-1.1553394847512624,74,33,703,0,0.25,-0.606185722313903,-0.15154643057847575,0.0028658337064473853,-0.15441226428492313,-0.15154643057847575,-0.07577321528923787,
0,R_SHUFFLE,OD,Drishti_GS,delta_pre,POST_HOC_EXPLORATORY,37,37,37,0,DESCRIPTIVE,-0.12881196669194983,-0.11716214463783103,-0.288932190488498,0.01539450753058416,-0.6221070061062051,-0.40241126949363704,4,5,32,0,0.25,-0.12881196669194986,-0.032202991672987465,0.001191419018322168,-0.03339441069130963,-0.016101495836493732,-0.008050747918246866,
0,R_SHUFFLE,OD,Drishti_GS,delta_step,POST_HOC_EXPLORATORY,37,37,37,0,DESCRIPTIVE,0.00042210979339727517,3.3650283057795605e-06,-0.007283707687381025,0.008189380399858235,-0.013359056455854557,-0.009398224858099269,4,19,18,0,0.25,0.00042210979339727517,0.00010552744834931879,0.0006117484850081904,-0.0005062210366588715,5.2763724174659397e-05,2.6381862087329698e-05,
0,R_SHUFFLE,OD,Drishti_GS,delta_post,POST_HOC_EXPLORATORY,37,37,37,0,DESCRIPTIVE,-0.12838985689855256,-0.10693509212765662,-0.2862778192705349,0.01420541015480977,-0.6300762567849887,-0.4036724085245531,4,5,32,0,0.25,-0.12838985689855256,-0.03209746422463814,0.001193328600549047,-0.03329079282518719,-0.01604873211231907,-0.008024366056159535,
0,R_SHUFFLE,OD,ORIGA,delta_pre,POST_HOC_EXPLORATORY,586,586,586,0,DESCRIPTIVE,-0.07659736652058438,-0.04553747778680872,-0.7427686421572943,0.4775717270215125,-2.470012505327986,-1.1993555179489899,59,269,317,0,0.25,-0.07659736652058438,-0.019149341630146095,0.03901685505689316,-0.058166196687039255,-0.009574670815073048,-0.004787335407536524,
0,R_SHUFFLE,OD,ORIGA,delta_step,POST_HOC_EXPLORATORY,586,586,586,0,DESCRIPTIVE,0.003227347339995727,0.0010149264530241453,-0.013319137288618776,0.01885183475503993,-0.4388928935536853,-0.03820246887196737,59,319,264,3,0.25,0.003227347339995727,0.0008068368349989318,0.0021946261905138333,-0.0013877893555149018,0.0004034184174994659,0.00020170920874973294,
0,R_SHUFFLE,OD,ORIGA,delta_post,POST_HOC_EXPLORATORY,586,586,586,0,DESCRIPTIVE,-0.07337001918058866,-0.04294948430622725,-0.7541861015062352,0.4780292722423596,-2.422164676394928,-1.1778205394313834,59,272,314,0,0.25,-0.07337001918058866,-0.018342504795147166,0.03887265450598148,-0.057215159301128644,-0.009171252397573583,-0.0045856261987867915,
0,R_SHUFFLE,OD,REFUGE,delta_pre,POST_HOC_EXPLORATORY,336,336,336,0,DESCRIPTIVE,-0.7340466969934788,-0.4294603524847673,-2.191433732255817,0.11473195529789137,-3.4099833218506177,-2.585771730650881,34,88,247,1,0.25,-0.7340466969934788,-0.1835116742483697,0.009374392285755333,-0.19288606653412502,-0.09175583712418485,-0.045877918562092425,
0,R_SHUFFLE,OD,REFUGE,delta_step,POST_HOC_EXPLORATORY,336,336,336,0,DESCRIPTIVE,-0.006009408784864038,-0.006047642464622527,-0.0257324740411633,0.01585934522216803,-0.27802722617552433,-0.04178373629583752,34,110,226,0,0.25,-0.006009408784864037,-0.0015023521962160094,0.0010896844369012513,-0.0025920366331172607,-0.0007511760981080047,-0.00037558804905400234,
0,R_SHUFFLE,OD,REFUGE,delta_post,POST_HOC_EXPLORATORY,336,336,336,0,DESCRIPTIVE,-0.7400561057783428,-0.4335954037213483,-2.2065947599623357,0.12000507149955553,-3.3992425270563587,-2.5892495757198546,34,87,249,0,0.25,-0.7400561057783428,-0.1850140264445857,0.00945451109281945,-0.19446853753740515,-0.09250701322229285,-0.046253506611146425,
0,R_SHUFFLE,OD,REFUGE_Valid,delta_pre,POST_HOC_EXPLORATORY,736,736,736,0,DESCRIPTIVE,-0.4439882262319402,-0.4533485992000692,-1.0188916249531843,0.08903975877398551,-2.4840249107297296,-1.3094007763347013,74,120,615,1,0.25,-0.4439882262319402,-0.11099705655798504,0.013384555136943779,-0.12438161169492881,-0.05549852827899252,-0.02774926413949626,
0,R_SHUFFLE,OD,REFUGE_Valid,delta_step,POST_HOC_EXPLORATORY,736,736,736,0,DESCRIPTIVE,0.0015516997619091644,0.0008103126993717069,-0.01358145111374398,0.016901558494087254,-0.09875294461861017,-0.025475264957978194,74,392,344,0,0.25,0.0015516997619091644,0.0003879249404772911,0.0015376421606301356,-0.0011497172201528445,0.00019396247023864555,9.698123511932277e-05,
0,R_SHUFFLE,OD,REFUGE_Valid,delta_post,POST_HOC_EXPLORATORY,736,736,736,0,DESCRIPTIVE,-0.442436526470031,-0.45427326501675225,-1.0247766203550412,0.09129662719078269,-2.3707814197312302,-1.2997955910426735,74,119,617,0,0.25,-0.442436526470031,-0.11060913161750775,0.013443161337918508,-0.12405229295542626,-0.055304565808753876,-0.027652282904376938,
0,R_SHUFFLE,OC,Drishti_GS,delta_pre,POST_HOC_EXPLORATORY,37,37,37,0,DESCRIPTIVE,0.22571746917168833,0.3838021533681797,-0.6019649158607592,0.6894231089442284,-0.7257414438796772,-0.6780429843630813,4,26,11,0,0.25,0.22571746917168836,0.05642936729292209,0.08826189587053339,-0.031832528577611305,0.028214683646461045,0.014107341823230523,
0,R_SHUFFLE,OC,Drishti_GS,delta_step,POST_HOC_EXPLORATORY,37,37,37,0,DESCRIPTIVE,0.007163540258169121,0.0055506435381857955,-0.009989354959500929,0.030712720061481485,-0.026470837861381824,-0.015919014944044463,4,23,14,0,0.25,0.007163540258169121,0.0017908850645422802,0.002587242339512274,-0.0007963572749699941,0.0008954425322711401,0.00044772126613557006,
0,R_SHUFFLE,OC,Drishti_GS,delta_post,POST_HOC_EXPLORATORY,37,37,37,0,DESCRIPTIVE,0.23288100942985746,0.3803041411410959,-0.5745396817051442,0.6918636955118854,-0.7183272782703014,-0.655199324246805,4,26,11,0,0.25,0.23288100942985748,0.05822025235746437,0.0890440834075431,-0.03082383105007874,0.029110126178732185,0.014555063089366093,
0,R_SHUFFLE,OC,ORIGA,delta_pre,POST_HOC_EXPLORATORY,586,586,586,0,DESCRIPTIVE,0.06249455307237958,0.043751494794094015,-1.0837445154211842,1.1730099026225531,-3.2695008097176697,-1.5430445550744147,59,299,287,0,0.25,0.06249455307237958,0.015623638268094896,0.09884520700308669,-0.08322156873499179,0.007811819134047448,0.003905909567023724,
0,R_SHUFFLE,OC,ORIGA,delta_step,POST_HOC_EXPLORATORY,586,586,586,0,DESCRIPTIVE,-0.002845027408664275,0.00024156070777081595,-0.03646769591303567,0.03098300054097436,-1.9772050328599988,-0.1156154737152193,59,297,287,2,0.25,-0.0028450274086642747,-0.0007112568521660687,0.0034868773834379712,-0.00419813423560404,-0.00035562842608303434,-0.00017781421304151717,
0,R_SHUFFLE,OC,ORIGA,delta_post,POST_HOC_EXPLORATORY,586,586,586,0,DESCRIPTIVE,0.05964952566371531,0.03087405982127578,-1.071001914097046,1.173734065058511,-2.9636026810710234,-1.5399013725581514,59,303,283,0,0.25,0.059649525663715314,0.014912381415928828,0.09764947770541269,-0.08273709628948385,0.007456190707964414,0.003728095353982207,
0,R_SHUFFLE,OC,REFUGE,delta_pre,POST_HOC_EXPLORATORY,336,336,336,0,DESCRIPTIVE,0.2725658114760775,0.2294860000611223,-0.8086762239739613,1.379402355285535,-2.3874349880056087,-1.4501095239613448,34,222,112,2,0.25,0.2725658114760775,0.06814145286901938,0.12143554211482373,-0.05329408924580435,0.03407072643450969,0.017035363217254844,
0,R_SHUFFLE,OC,REFUGE,delta_step,POST_HOC_EXPLORATORY,336,336,336,0,DESCRIPTIVE,0.0018569279292519297,0.002691273692207119,-0.04281174814609301,0.04691251851163969,-0.13318356896537864,-0.0623330675879572,34,182,154,0,0.25,0.0018569279292519297,0.00046423198231298243,0.003694465846097101,-0.0032302338637841183,0.00023211599115649121,0.00011605799557824561,
0,R_SHUFFLE,OC,REFUGE,delta_post,POST_HOC_EXPLORATORY,336,336,336,0,DESCRIPTIVE,0.27442273940532946,0.24109201617227427,-0.791146997214554,1.4447711545081887,-2.3737899153556015,-1.4670805104385987,34,224,112,0,0.25,0.27442273940532946,0.06860568485133237,0.1224149879579575,-0.053809303106625135,0.03430284242566618,0.01715142121283309,
0,R_SHUFFLE,OC,REFUGE_Valid,delta_pre,POST_HOC_EXPLORATORY,736,736,736,0,DESCRIPTIVE,-0.20910259889942084,-0.20559466948661864,-0.4843739429798717,0.03394255690499648,-1.196026662430242,-0.6447922320433677,74,102,633,1,0.25,-0.20910259889942084,-0.05227564972485521,0.0050450958936467975,-0.057320745618502006,-0.026137824862427605,-0.013068912431213803,
0,R_SHUFFLE,OC,REFUGE_Valid,delta_step,POST_HOC_EXPLORATORY,736,736,736,0,DESCRIPTIVE,0.0007775567247703409,4.9975912144617496e-05,-0.015381519369480401,0.01757209328699716,-0.09013054665046383,-0.024680092436628526,74,383,343,10,0.25,0.0007775567247703409,0.0001943891811925852,0.001461584512436114,-0.001267195331243529,9.71945905962926e-05,4.85972952981463e-05,
0,R_SHUFFLE,OC,REFUGE_Valid,delta_post,POST_HOC_EXPLORATORY,736,736,736,0,DESCRIPTIVE,-0.2083250421746505,-0.20302131185641414,-0.47893542610795947,0.04092824518215821,-1.1220747825968687,-0.6418385842320803,74,106,627,3,0.25,-0.2083250421746505,-0.052081260543662626,0.005032529316712636,-0.05711378986037526,-0.026040630271831313,-0.013020315135915657,
