stream,control,channel,domain,block_type,block,phase,first_visit,all_arrivals,prior_domain_exposures,domain_occurrence,gap_since_domain_visit,is_switch_segment,metric,inferential_status,n_rows,n_unique,n_defined,n_missing,support,mean,median,p10,p90,minimum,worst_decile_mean,tail_count,positive,negative,zero,weight_sum,weighted_conditional_mean,signed_net,positive_mass,negative_mass,macro_contribution,primary_contribution,null_reason
4,C,OD,ORIGA,segment,11,later_9_plus,614,64,128,3,294,True,delta_post,POST_HOC_EXPLORATORY,48,48,48,0,DESCRIPTIVE,1.5331136618309154,1.6296239945928122,-0.052736576964265675,2.8332167539342707,-1.5773189389098548,-0.8302753828236817,5,41,7,0,0.020477815699658702,1.5331136618309154,0.03139481901360236,0.033189619008190924,-0.001794799994588564,0.01569740950680118,,
4,R_SCALE,OD,ORIGA,segment,11,later_9_plus,614,64,128,3,294,True,delta_pre,POST_HOC_EXPLORATORY,48,48,48,0,DESCRIPTIVE,0.6283790472561687,0.7249032968957465,-0.24262404037616103,1.2911580321505103,-0.9298123482915486,-0.6294604368841462,5,42,6,0,0.020477815699658702,0.6283790472561688,0.01286783031923895,0.014293969219812843,-0.001426138900573893,0.006433915159619475,,
4,R_SCALE,OD,ORIGA,segment,11,later_9_plus,614,64,128,3,294,True,delta_step,POST_HOC_EXPLORATORY,48,48,48,0,DESCRIPTIVE,-0.0011128062646147778,-0.0005847248223176393,-0.03366665742668147,0.018788057290454692,-0.056389267329421955,-0.04757588852240104,5,23,25,0,0.020477815699658702,-0.0011128062646147778,-2.278784159620705e-05,0.00018005912100833017,-0.00020284696260453722,-1.1393920798103526e-05,,
4,R_SCALE,OD,ORIGA,segment,11,later_9_plus,614,64,128,3,294,True,delta_post,POST_HOC_EXPLORATORY,48,48,48,0,DESCRIPTIVE,0.6272662409915539,0.7308201203397076,-0.24896190186756537,1.3051995508245768,-0.931881748028772,-0.6260900194816287,5,42,6,0,0.020477815699658702,0.6272662409915539,0.012845042477642742,0.014259222419865106,-0.001414179942222364,0.006422521238821371,,
4,R_SHUFFLE,OD,ORIGA,segment,11,later_9_plus,614,64,128,3,294,True,delta_pre,POST_HOC_EXPLORATORY,48,48,48,0,DESCRIPTIVE,0.5322859079170207,0.5415941400931814,-0.2589219674524613,1.1226695457361644,-0.8466215208718353,-0.5652637951556926,5,42,6,0,0.020477815699658702,0.5322859079170207,0.010900052721850254,0.012190561790288598,-0.0012905090684383444,0.005450026360925127,,
4,R_SHUFFLE,OD,ORIGA,segment,11,later_9_plus,614,64,128,3,294,True,delta_step,POST_HOC_EXPLORATORY,48,48,48,0,DESCRIPTIVE,-0.001801277177482093,-0.004428572296490074,-0.027490990642391466,0.01812386210240221,-0.06894596258571539,-0.04685360960897356,5,18,30,0,0.020477815699658702,-0.001801277177482093,-3.688622206447972e-05,0.00017214643264403727,-0.00020903265470851697,-1.844311103223986e-05,,
4,R_SHUFFLE,OD,ORIGA,segment,11,later_9_plus,614,64,128,3,294,True,delta_post,POST_HOC_EXPLORATORY,48,48,48,0,DESCRIPTIVE,0.5304846307395387,0.5937952014472216,-0.23846286745423198,1.120531588905043,-0.858213724547781,-0.5667382705260493,5,42,6,0,0.020477815699658702,0.5304846307395387,0.010863166499785774,0.012162138933305788,-0.0012989724335200144,0.005431583249892887,,
4,C,OC,ORIGA,segment,11,later_9_plus,614,64,128,3,294,True,delta_pre,POST_HOC_EXPLORATORY,48,48,48,0,DESCRIPTIVE,0.8979587511341276,1.5172848981185112,-1.3719370281242724,2.3658792771367736,-4.781560173712961,-2.8249072469586993,5,34,14,0,0.020477815699658702,0.8979587511341277,0.01838823381162036,0.027684507393250905,-0.009296273581630541,0.00919411690581018,,
4,C,OC,ORIGA,segment,11,later_9_plus,614,64,128,3,294,True,delta_step,POST_HOC_EXPLORATORY,48,48,48,0,DESCRIPTIVE,-0.013717521379653949,-0.005276283719954478,-0.08247591826289913,0.06650588351984084,-0.2792224791400102,-0.16958064851319818,5,23,25,0,0.020477815699658702,-0.01371752137965395,-0.00028090487466868156,0.0004041393559674631,-0.0006850442306361446,-0.00014045243733434078,,
4,C,OC,ORIGA,segment,11,later_9_plus,614,64,128,3,294,True,delta_post,POST_HOC_EXPLORATORY,48,48,48,0,DESCRIPTIVE,0.8842412297544736,1.5152762402582418,-1.4046813822542972,2.354740361960323,-4.775984467861221,-2.860866819137796,5,34,14,0,0.020477815699658702,0.8842412297544736,0.01810732893695168,0.027664971195457657,-0.00955764225850598,0.00905366446847584,,
4,R_SCALE,OC,ORIGA,segment,11,later_9_plus,614,64,128,3,294,True,delta_pre,POST_HOC_EXPLORATORY,48,48,48,0,DESCRIPTIVE,0.287200241869453,0.31261777779366184,-0.5369114926555937,1.304651568605479,-2.5427775114600593,-1.5269132737808384,5,31,17,0,0.020477815699658702,0.287200241869453,0.0058812336219000606,0.010432501761205559,-0.004551268139305498,0.0029406168109500303,,
4,R_SCALE,OC,ORIGA,segment,11,later_9_plus,614,64,128,3,294,True,delta_step,POST_HOC_EXPLORATORY,48,48,48,0,DESCRIPTIVE,-0.0016312948699577223,-0.006801712759525458,-0.0714674978725128,0.05844237389173018,-0.10784920049600544,-0.0895726104074754,5,19,29,0,0.020477815699658702,-0.001631294869957722,-3.340535569879294e-05,0.00042301801135454214,-0.00045642336705333506,-1.670267784939647e-05,,
4,R_SCALE,OC,ORIGA,segment,11,later_9_plus,614,64,128,3,294,True,delta_post,POST_HOC_EXPLORATORY,48,48,48,0,DESCRIPTIVE,0.28556894699949525,0.30218124157998716,-0.5380038892229222,1.2633401427133464,-2.357968996987232,-1.4745863897518503,5,31,17,0,0.020477815699658702,0.28556894699949525,0.005847828266201268,0.010320814869188396,-0.004472986602987129,0.002923914133100634,,
4,R_SHUFFLE,OC,ORIGA,segment,11,later_9_plus,614,64,128,3,294,True,delta_pre,POST_HOC_EXPLORATORY,48,48,48,0,DESCRIPTIVE,0.26933542861008225,0.24766534703026366,-0.4963984548011964,1.2169593665789722,-2.325044355538928,-1.4458669628394163,5,32,16,0,0.020477815699658702,0.26933542861008225,0.005515401268465848,0.00975464513230062,-0.004239243863834771,0.002757700634232924,,
4,R_SHUFFLE,OC,ORIGA,segment,11,later_9_plus,614,64,128,3,294,True,delta_step,POST_HOC_EXPLORATORY,48,48,48,0,DESCRIPTIVE,-0.0058185388008615835,-0.006107553740903882,-0.08310845247603141,0.036940199347907314,-0.11956526395783129,-0.0981740698055333,5,21,27,0,0.020477815699658702,-0.005818538800861584,-0.00011915096520535668,0.0003484720751767961,-0.00046762304038215277,-5.957548260267834e-05,,
4,R_SHUFFLE,OC,ORIGA,segment,11,later_9_plus,614,64,128,3,294,True,delta_post,POST_HOC_EXPLORATORY,48,48,48,0,DESCRIPTIVE,0.26351688980922067,0.27635819708812903,-0.5049200687081764,1.1853217864308563,-2.1887720264049477,-1.4284496323340385,5,32,16,0,0.020477815699658702,0.2635168898092207,0.005396250303260492,0.009615363584912936,-0.004219113281652444,0.002698125151630246,,
4,C,macro,ORIGA,segment,11,later_9_plus,614,64,128,3,294,True,delta_pre,POST_HOC_EXPLORATORY,48,48,48,0,DESCRIPTIVE,1.218916822988922,1.516349275493127,-0.39773216923160176,2.6134511925176653,-1.9025410347280456,-1.3007167497772456,5,39,9,0,0.020477815699658702,1.2189168229889222,0.024960754054380658,0.02806977995930427,-0.0031090259049236144,0.024960754054380658,,
4,C,macro,ORIGA,segment,11,later_9_plus,614,64,128,3,294,True,delta_step,POST_HOC_EXPLORATORY,48,48,48,0,DESCRIPTIVE,-0.010239377196227658,-0.008429346422973438,-0.04532329330469746,0.028027712494818148,-0.17764350086046576,-0.12220063846543354,5,19,29,0,0.020477815699658702,-0.010239377196227658,-0.00020968007910363804,0.00025290282896097327,-0.00046258290806461136,-0.00020968007910363804,,
4,C,macro,ORIGA,segment,11,later_9_plus,614,64,128,3,294,True,delta_post,POST_HOC_EXPLORATORY,48,48,48,0,DESCRIPTIVE,1.2086774457926945,1.5016076687757014,-0.2875047939273095,2.5919463487311285,-1.899191508502426,-1.3380489483655773,5,38,10,0,0.020477815699658702,1.2086774457926945,0.02475107397527702,0.027868224378337022,-0.003117150403060001,0.02475107397527702,,
4,R_SCALE,macro,ORIGA,segment,11,later_9_plus,614,64,128,3,294,True,delta_pre,POST_HOC_EXPLORATORY,48,48,48,0,DESCRIPTIVE,0.45778964456281085,0.4688254620082475,-0.26253990307659175,1.109003737479244,-1.1085227530952935,-0.6672790023932567,5,35,13,0,0.020477815699658702,0.45778964456281085,0.009374531970569505,0.011272304774961482,-0.001897772804391978,0.009374531970569505,,
4,R_SCALE,macro,ORIGA,segment,11,later_9_plus,614,64,128,3,294,True,delta_step,POST_HOC_EXPLORATORY,48,48,48,0,DESCRIPTIVE,-0.00137205056728625,-0.0041766607947835155,-0.04184194354958137,0.03044454488485542,-0.06983513948954112,-0.0536862834089078,5,20,28,0,0.020477815699658702,-0.0013720505672862493,-2.8096598647499987e-05,0.00023769905342173236,-0.00026579565206923236,-2.8096598647499987e-05,,
4,R_SCALE,macro,ORIGA,segment,11,later_9_plus,614,64,128,3,294,True,delta_post,POST_HOC_EXPLORATORY,48,48,48,0,DESCRIPTIVE,0.45641759399552456,0.432125182459302,-0.24669553876554745,1.0845408079999226,-1.0326221661215094,-0.6353164406769899,5,36,12,0,0.020477815699658702,0.4564175939955246,0.009346435371922006,0.011148247913730943,-0.0018018125418089379,0.009346435371922006,,
4,R_SHUFFLE,macro,ORIGA,segment,11,later_9_plus,614,64,128,3,294,True,delta_pre,POST_HOC_EXPLORATORY,48,48,48,0,DESCRIPTIVE,0.4008106682635515,0.38567500277433453,-0.30351065851008413,1.0393797111017835,-1.0315534796229748,-0.6460271111717525,5,37,11,0,0.020477815699658702,0.40081066826355155,0.008207726995158052,0.009984282347614296,-0.0017765553524562445,0.008207726995158052,,
4,R_SHUFFLE,macro,ORIGA,segment,11,later_9_plus,614,64,128,3,294,True,delta_step,POST_HOC_EXPLORATORY,48,48,48,0,DESCRIPTIVE,-0.003809907989171838,-0.0015176575460422725,-0.04371491759506725,0.02572167412024562,-0.0786362924846351,-0.058490343812682255,5,23,25,0,0.020477815699658702,-0.0038099079891718386,-7.80185936349182e-05,0.00021489001334767165,-0.0002929086069825899,-7.80185936349182e-05,,
4,R_SHUFFLE,macro,ORIGA,segment,11,later_9_plus,614,64,128,3,294,True,delta_post,POST_HOC_EXPLORATORY,48,48,48,0,DESCRIPTIVE,0.39700076027437964,0.383986523390039,-0.3128383868601474,1.0172690530698256,-0.9749735967266702,-0.6322144359269313,5,36,12,0,0.020477815699658702,0.3970007602743797,0.008129708401523134,0.009896513637956152,-0.0017668052364330185,0.008129708401523134,,
4,C,OD,REFUGE,segment,12,all,678,64,192,4,65,True,delta_pre,POST_HOC_EXPLORATORY,49,49,49,0,DESCRIPTIVE,1.3363813990289886,1.6465840912525636,-1.4392209416193793,3.0139395596970844,-3.9423562605132076,-2.4182882914132025,5,39,10,0,0.03645833333333333,1.3363813990289886,0.048722238506265204,0.0597431253907811,-0.011020886884515899,0.024361119253132602,,
4,C,OD,REFUGE,segment,12,all,678,64,192,4,65,True,delta_step,POST_HOC_EXPLORATORY,49,49,49,0,DESCRIPTIVE,-0.0008624991886244275,0.0007272193573300001,-0.010747796809286569,0.011206681370094888,-0.03934055262301683,-0.023609347089254128,5,28,21,0,0.03645833333333333,-0.0008624991886244276,-3.1445282918598916e-05,0.00012090329425135897,-0.0001523485771699579,-1.5722641459299458e-05,,
4,C,OD,REFUGE,segment,12,all,678,64,192,4,65,True,delta_post,POST_HOC_EXPLORATORY,49,49,49,0,DESCRIPTIVE,1.3355188998403642,1.6519809903552698,-1.4469125617398901,3.0120214270136216,-3.947091913413047,-2.417969076220692,5,39,10,0,0.03645833333333333,1.3355188998403642,0.04869079322334661,0.05975167040299164,-0.011060877179645032,0.024345396611673304,,
4,R_SCALE,OD,REFUGE,segment,12,all,678,64,192,4,65,True,delta_pre,POST_HOC_EXPLORATORY,49,49,49,0,DESCRIPTIVE,0.38027040937305573,0.544464493470258,-0.801557815899639,1.0720307252503747,-1.8671084932542925,-1.161881454838138,5,37,12,0,0.03645833333333333,0.3802704093730558,0.01386402534172599,0.019869342209808617,-0.006005316868082625,0.006932012670862995,,
4,R_SCALE,OD,REFUGE,segment,12,all,678,64,192,4,65,True,delta_step,POST_HOC_EXPLORATORY,49,49,49,0,DESCRIPTIVE,-0.0007970357759896448,0.0,-0.012021450818150469,0.009069244468017247,-0.02602729841427731,-0.018761816900197913,5,24,24,1,0.03645833333333333,-0.0007970357759896447,-2.905859599962246e-05,0.00011400631540875714,-0.0001430649114083796,-1.452929799981123e-05,,
4,R_SCALE,OD,REFUGE,segment,12,all,678,64,192,4,65,True,delta_post,POST_HOC_EXPLORATORY,49,49,49,0,DESCRIPTIVE,0.3794733735970661,0.5391396973146669,-0.7959081903713127,1.0826762114349324,-1.8584738381642865,-1.1594336651277757,5,37,12,0,0.03645833333333333,0.3794733735970661,0.013834966745726367,0.019875179681413464,-0.006040212935687096,0.006917483372863183,,
4,R_SHUFFLE,OD,REFUGE,segment,12,all,678,64,192,4,65,True,delta_pre,POST_HOC_EXPLORATORY,49,49,49,0,DESCRIPTIVE,0.29848260975137897,0.47817686750497046,-0.7147278977239722,0.8942841569556182,-1.579117062522542,-1.005373974537656,5,37,12,0,0.03645833333333333,0.298482609751379,0.010882178480519025,0.01630816896809673,-0.005425990487577705,0.0054410892402595125,,
4,R_SHUFFLE,OD,REFUGE,segment,12,all,678,64,192,4,65,True,delta_step,POST_HOC_EXPLORATORY,49,49,49,0,DESCRIPTIVE,-0.002638155974814393,-0.0004977992030035239,-0.014694304394893718,0.007362658634468744,-0.02845720307104216,-0.01981978992596396,5,19,30,0,0.03645833333333333,-0.002638155974814393,-9.618276991510806e-05,7.295447012752494e-05,-0.00016913724004263302,-4.809138495755403e-05,,
4,R_SHUFFLE,OD,REFUGE,segment,12,all,678,64,192,4,65,True,delta_post,POST_HOC_EXPLORATORY,49,49,49,0,DESCRIPTIVE,0.2958444537765646,0.48264080333228776,-0.7223241532432155,0.8937201880949348,-1.5724579457388046,-1.0073820100810167,5,37,12,0,0.03645833333333333,0.29584445377656465,0.010785995710603917,0.016258283861747356,-0.0054722881511434385,0.005392997855301959,,
4,C,OC,REFUGE,segment,12,all,678,64,192,4,65,True,delta_pre,POST_HOC_EXPLORATORY,49,49,49,0,DESCRIPTIVE,-0.5949564746225999,-0.963473903358036,-2.3922404493724967,1.4789046171307811,-3.1481904822262265,-2.5974882214099737,5,17,32,0,0.03645833333333333,-0.5949564746226,-0.021691121470615624,0.015673065740991195,-0.037364187211606815,-0.010845560735307812,,
4,C,OC,REFUGE,segment,12,all,678,64,192,4,65,True,delta_step,POST_HOC_EXPLORATORY,49,49,49,0,DESCRIPTIVE,-0.00710489772060026,-0.00641481882860262,-0.03856025075322407,0.026146491681905106,-0.1074592572027484,-0.058498463961117866,5,19,30,0,0.03645833333333333,-0.00710489772060026,-0.00025903272939688444,0.0002707171537624416,-0.0005297498831593261,-0.00012951636469844222,,
4,C,OC,REFUGE,segment,12,all,678,64,192,4,65,True,delta_post,POST_HOC_EXPLORATORY,49,49,49,0,DESCRIPTIVE,-0.6020613723432002,-0.9757496036696551,-2.4227554133496314,1.482628051917255,-3.1551426514820804,-2.6068720343777954,5,17,32,0,0.03645833333333333,-0.6020613723432002,-0.021950154200012506,0.01558259968832328,-0.03753275388833579,-0.010975077100006253,,
4,R_SCALE,OC,REFUGE,segment,12,all,678,64,192,4,65,True,delta_pre,POST_HOC_EXPLORATORY,49,49,49,0,DESCRIPTIVE,-0.19151889316202003,-0.2003495301855196,-0.5861464629089227,0.2576660354004164,-0.8879356248729096,-0.7365076822372061,5,13,36,0,0.03645833333333333,-0.19151889316202003,-0.00698245964653198,0.00239919233364707,-0.00938165198017905,-0.00349122982326599,,
4,R_SCALE,OC,REFUGE,segment,12,all,678,64,192,4,65,True,delta_step,POST_HOC_EXPLORATORY,49,49,49,0,DESCRIPTIVE,-0.004656925519425206,-0.006165316894822581,-0.02438571730783678,0.01955774793655679,-0.06495664762213949,-0.04050831343676862,5,19,30,0,0.03645833333333333,-0.004656925519425206,-0.00016978374289571062,0.00020745704370795344,-0.000377240786603664,-8.489187144785531e-05,,
4,R_SCALE,OC,REFUGE,segment,12,all,678,64,192,4,65,True,delta_post,POST_HOC_EXPLORATORY,49,49,49,0,DESCRIPTIVE,-0.19617581868144524,-0.21618778409006723,-0.6061930714756784,0.2759839483580721,-0.8758567852490984,-0.7437966083616772,5,14,35,0,0.03645833333333333,-0.19617581868144526,-0.007152243389427691,0.002379645449410399,-0.00953188883883809,-0.0035761216947138453,,
4,R_SHUFFLE,OC,REFUGE,segment,12,all,678,64,192,4,65,True,delta_pre,POST_HOC_EXPLORATORY,49,49,49,0,DESCRIPTIVE,-0.1538176832814118,-0.16275662585370299,-0.4669936606993957,0.2353261413478778,-0.7594434016695715,-0.6144662289706815,5,14,35,0,0.03645833333333333,-0.15381768328141182,-0.005607936369634805,0.002122258312946556,-0.007730194682581361,-0.0028039681848174027,,
4,R_SHUFFLE,OC,REFUGE,segment,12,all,678,64,192,4,65,True,delta_step,POST_HOC_EXPLORATORY,49,49,49,0,DESCRIPTIVE,0.000465256841833331,-0.0019011206817083348,-0.027361295690968738,0.024490584620554062,-0.04297147377383226,-0.03907775924222676,5,22,26,1,0.03645833333333333,0.0004652568418333309,1.696248902517352e-05,0.00032143511038167685,-0.0003044726213565033,8.48124451258676e-06,,
4,R_SHUFFLE,OC,REFUGE,segment,12,all,678,64,192,4,65,True,delta_post,POST_HOC_EXPLORATORY,49,49,49,0,DESCRIPTIVE,-0.15335242643957847,-0.15474764830267418,-0.4880833383826115,0.2469025710737413,-0.7436884582592,-0.6139325916618134,5,13,36,0,0.03645833333333333,-0.15335242643957847,-0.005590973880609631,0.0021752975571571317,-0.007766271437766764,-0.0027954869403048156,,
4,C,macro,REFUGE,segment,12,all,678,64,192,4,65,True,delta_pre,POST_HOC_EXPLORATORY,49,49,49,0,DESCRIPTIVE,0.3707124622031943,0.4380971961072504,-1.2071309430964292,2.2368906366268777,-3.1945317706494443,-1.9929436942580345,5,30,19,0,0.03645833333333333,0.37071246220319437,0.013515558517824792,0.026844572987331596,-0.013329014469506805,0.013515558517824792,,
4,C,macro,REFUGE,segment,12,all,678,64,192,4,65,True,delta_step,POST_HOC_EXPLORATORY,49,49,49,0,DESCRIPTIVE,-0.003983698454612343,-0.005231912351256085,-0.01896808738374034,0.014412614975091744,-0.06700926192113599,-0.03388946686971082,5,19,30,0,0.03645833333333333,-0.003983698454612344,-0.00014523900615774168,0.0001379376734414012,-0.00028317667959914286,-0.00014523900615774168,,
4,C,macro,REFUGE,segment,12,all,678,64,192,4,65,True,delta_post,POST_HOC_EXPLORATORY,49,49,49,0,DESCRIPTIVE,0.366728763748582,0.4391305958376037,-1.2063649134824785,2.241545512141035,-3.184376302880434,-1.9942615608931256,5,30,19,0,0.03645833333333333,0.366728763748582,0.01337031951166705,0.026770953100158344,-0.013400633588491292,0.01337031951166705,,
4,R_SCALE,macro,REFUGE,segment,12,all,678,64,192,4,65,True,delta_pre,POST_HOC_EXPLORATORY,49,49,49,0,DESCRIPTIVE,0.09437575810551786,0.12675946932940718,-0.5016348035569919,0.5843181211629842,-1.1712491876953521,-0.8149769687189121,5,33,16,0,0.03645833333333333,0.09437575810551786,0.003440782847597005,0.008180753664828759,-0.004739970817231753,0.003440782847597005,,
4,R_SCALE,macro,REFUGE,segment,12,all,678,64,192,4,65,True,delta_step,POST_HOC_EXPLORATORY,49,49,49,0,DESCRIPTIVE,-0.0027269806477074254,-0.0023442899674179785,-0.017497293355846464,0.010098203040993785,-0.03820253239694438,-0.024419527736782243,5,20,29,0,0.03645833333333333,-0.002726980647707426,-9.942116944766655e-05,0.00010832391426469052,-0.00020774508371235707,-9.942116944766655e-05,,
4,R_SCALE,macro,REFUGE,segment,12,all,678,64,192,4,65,True,delta_post,POST_HOC_EXPLORATORY,49,49,49,0,DESCRIPTIVE,0.09164877745781043,0.11825094067167186,-0.5018768851211789,0.5868976414028412,-1.169432020748129,-0.8085651809030786,5,33,16,0,0.03645833333333333,0.09164877745781044,0.0033413616781493385,0.008131809860137675,-0.004790448181988337,0.0033413616781493385,,
4,R_SHUFFLE,macro,REFUGE,segment,12,all,678,64,192,4,65,True,delta_pre,POST_HOC_EXPLORATORY,49,49,49,0,DESCRIPTIVE,0.07233246323498359,0.10597443692824982,-0.4340497697536051,0.49999483709066234,-0.9646475079108754,-0.6972855524264119,5,31,18,0,0.03645833333333333,0.07233246323498359,0.0026371210554421098,0.006783973934224939,-0.004146852878782829,0.0026371210554421098,,
4,R_SHUFFLE,macro,REFUGE,segment,12,all,678,64,192,4,65,True,delta_step,POST_HOC_EXPLORATORY,49,49,49,0,DESCRIPTIVE,-0.0010864495664905309,-0.002019259211778035,-0.01503809041325041,0.012109223170189412,-0.02464860917360312,-0.022688223429311448,5,24,25,0,0.03645833333333333,-0.0010864495664905309,-3.961014044496727e-05,0.00013901494531474792,-0.00017862508575971518,-3.961014044496727e-05,,
4,R_SHUFFLE,macro,REFUGE,segment,12,all,678,64,192,4,65,True,delta_post,POST_HOC_EXPLORATORY,49,49,49,0,DESCRIPTIVE,0.07124601366849306,0.10074461003967627,-0.4357086505436129,0.5078270406453869,-0.9518208361897251,-0.6987798607694359,5,31,18,0,0.03645833333333333,0.07124601366849306,0.0025975109149971426,0.006806969332648793,-0.00420945841765165,0.0025975109149971426,,
4,C,OD,REFUGE,segment,12,early_1_8,678,64,192,4,65,True,delta_pre,POST_HOC_EXPLORATORY,6,6,6,0,LOW_SUPPORT,1.7823410213084472,1.7058246758754407,0.8122453240024257,2.828953064047475,0.6901643939564082,0.6901643939564082,1,6,0,0,0.004464285714285714,1.7823410213084472,0.00795687955941271,0.00795687955941271,0.0,0.003978439779706355,,
4,C,OD,REFUGE,segment,12,early_1_8,678,64,192,4,65,True,delta_step,POST_HOC_EXPLORATORY,6,6,6,0,LOW_SUPPORT,0.002289452379616345,0.0009579995078397019,-0.010498181193803191,0.016408538824812524,-0.016062829527513145,-0.016062829527513145,1,3,3,0,0.004464285714285714,0.0022894523796163453,1.0220769551858683e-05,2.7222547674235354e-05,-1.700177812237667e-05,5.1103847759293414e-06,,
4,C,OD,REFUGE,segment,12,early_1_8,678,64,192,4,65,True,delta_post,POST_HOC_EXPLORATORY,6,6,6,0,LOW_SUPPORT,1.7846304736880636,1.7103706461292987,0.8017471428086225,2.8417736321262694,0.6852308610963149,0.6852308610963149,1,6,0,0,0.004464285714285714,1.7846304736880634,0.007967100328964569,0.007967100328964569,0.0,0.003983550164482284,,
4,R_SCALE,OD,REFUGE,segment,12,early_1_8,678,64,192,4,65,True,delta_pre,POST_HOC_EXPLORATORY,6,6,6,0,LOW_SUPPORT,0.6447290386534519,0.6151855192794784,0.3305097263126129,0.9884918703682644,0.21446572520987672,0.21446572520987672,1,6,0,0,0.004464285714285714,0.6447290386534518,0.002878254636845767,0.002878254636845767,0.0,0.0014391273184228834,,
4,R_SCALE,OD,REFUGE,segment,12,early_1_8,678,64,192,4,65,True,delta_step,POST_HOC_EXPLORATORY,6,6,6,0,LOW_SUPPORT,-0.0026725126515311595,-0.002992938722698568,-0.020848672527854717,0.015824073295959806,-0.02602729841427731,-0.02602729841427731,1,2,4,0,0.004464285714285714,-0.0026725126515311595,-1.193086005147839e-05,2.354772811898781e-05,-3.54785881704662e-05,-5.965430025739195e-06,,
4,R_SCALE,OD,REFUGE,segment,12,early_1_8,678,64,192,4,65,True,delta_post,POST_HOC_EXPLORATORY,6,6,6,0,LOW_SUPPORT,0.6420565260019208,0.6172082303028077,0.31721035427703015,0.9917509934259243,0.21389427955298856,0.21389427955298856,1,6,0,0,0.004464285714285714,0.6420565260019206,0.0028663237767942887,0.0028663237767942887,0.0,0.0014331618883971443,,
4,R_SHUFFLE,OD,REFUGE,segment,12,early_1_8,678,64,192,4,65,True,delta_pre,POST_HOC_EXPLORATORY,6,6,6,0,LOW_SUPPORT,0.5203290126090963,0.48372243825428285,0.24076492430871355,0.8364996752642924,0.12803219861453385,0.12803219861453385,1,6,0,0,0.004464285714285714,0.5203290126090963,0.0023228973777191797,0.0023228973777191797,0.0,0.0011614486888595899,,
4,R_SHUFFLE,OD,REFUGE,segment,12,early_1_8,678,64,192,4,65,True,delta_step,POST_HOC_EXPLORATORY,6,6,6,0,LOW_SUPPORT,-0.0005517670478288513,0.00155151517834895,-0.010647272931798568,0.007440456609963064,-0.014267487947520863,-0.014267487947520863,1,3,3,0,0.004464285714285714,-0.0005517670478288513,-2.4632457492359434e-06,1.3557067141472296e-05,-1.602031289070824e-05,-1.2316228746179717e-06,,
4,R_SHUFFLE,OD,REFUGE,segment,12,early_1_8,678,64,192,4,65,True,delta_post,POST_HOC_EXPLORATORY,6,6,6,0,LOW_SUPPORT,0.5197772455612674,0.4893278058234998,0.23351280300419575,0.8364911278561067,0.12779544395301912,0.12779544395301912,1,6,0,0,0.004464285714285714,0.5197772455612675,0.0023204341319699438,0.0023204341319699438,0.0,0.0011602170659849719,,
4,C,OC,REFUGE,segment,12,early_1_8,678,64,192,4,65,True,delta_pre,POST_HOC_EXPLORATORY,6,6,6,0,LOW_SUPPORT,-1.8805487558814988,-2.1105456138892507,-2.3144010319973916,-1.2166996217578543,-2.406072362516653,-2.406072362516653,1,0,6,0,0.004464285714285714,-1.8805487558814988,-0.008395306945899548,0.0,-0.008395306945899548,-0.004197653472949774,,
4,C,OC,REFUGE,segment,12,early_1_8,678,64,192,4,65,True,delta_step,POST_HOC_EXPLORATORY,6,6,6,0,LOW_SUPPORT,-0.02705283783518316,-0.03301731156371801,-0.05069756934980063,0.0025563674079691623,-0.05302312257255437,-0.05302312257255437,1,1,5,0,0.004464285714285714,-0.02705283783518316,-0.00012077159747849624,1.1781545062311813e-05,-0.00013255314254080806,-6.038579873924812e-05,,
4,C,OC,REFUGE,segment,12,early_1_8,678,64,192,4,65,True,delta_post,POST_HOC_EXPLORATORY,6,6,6,0,LOW_SUPPORT,-1.907601593716682,-2.1079892464812815,-2.3494823640152447,-1.2653331706535198,-2.4544443786437,-2.4544443786437,1,0,6,0,0.004464285714285714,-1.907601593716682,-0.008516078543378044,0.0,-0.008516078543378044,-0.004258039271689022,,
4,R_SCALE,OC,REFUGE,segment,12,early_1_8,678,64,192,4,65,True,delta_pre,POST_HOC_EXPLORATORY,6,6,6,0,LOW_SUPPORT,-0.45858061332353844,-0.4372872020988865,-0.716421239720539,-0.22203339815118994,-0.8225688099001758,-0.8225688099001758,1,0,6,0,0.004464285714285714,-0.4585806133235384,-0.0020472348809086535,0.0,-0.0020472348809086535,-0.0010236174404543268,,
4,R_SCALE,OC,REFUGE,segment,12,early_1_8,678,64,192,4,65,True,delta_step,POST_HOC_EXPLORATORY,6,6,6,0,LOW_SUPPORT,-0.012643042993317977,-0.007448978280649499,-0.025592219996873666,-0.004887930702430765,-0.03526928100325222,-0.03526928100325222,1,0,6,0,0.004464285714285714,-0.012643042993317977,-5.644215622016954e-05,0.0,-5.644215622016954e-05,-2.822107811008477e-05,,
4,R_SCALE,OC,REFUGE,segment,12,early_1_8,678,64,192,4,65,True,delta_post,POST_HOC_EXPLORATORY,6,6,6,0,LOW_SUPPORT,-0.4712236563168564,-0.44833932691108913,-0.7384103131858595,-0.2269213288536207,-0.857838090903428,-0.857838090903428,1,0,6,0,0.004464285714285714,-0.47122365631685637,-0.002103677037128823,0.0,-0.002103677037128823,-0.0010518385185644115,,
