assd,assd_undefined,assd_valid,channel,dice,domain,job,method,n,order,seed
25.586678382192318,0,586,OC,0.540530829205056,ORIGA,CURRENT_MLP_None_20260924_order0,CURRENT_MLP,586,0,20260924
25.526743025280926,0,586,OD,0.7600562125417254,ORIGA,CURRENT_MLP_None_20260924_order0,CURRENT_MLP,586,0,20260924
8.082999684343722,0,336,OC,0.815362312061139,REFUGE,CURRENT_MLP_None_20260924_order0,CURRENT_MLP,336,0,20260924
11.965073990764791,0,336,OD,0.8694829979608245,REFUGE,CURRENT_MLP_None_20260924_order0,CURRENT_MLP,336,0,20260924
11.47004784205826,0,736,OC,0.7125117982391898,REFUGE_Valid,CURRENT_MLP_None_20260924_order0,CURRENT_MLP,736,0,20260924
17.91015940976119,0,736,OD,0.8638541114035001,REFUGE_Valid,CURRENT_MLP_None_20260924_order0,CURRENT_MLP,736,0,20260924
31.428281772556566,0,37,OC,0.5320853693525388,Drishti_GS,CURRENT_MLP_None_20260924_order1,CURRENT_MLP,37,1,20260924
16.55897398079785,0,37,OD,0.8475693999050836,Drishti_GS,CURRENT_MLP_None_20260924_order1,CURRENT_MLP,37,1,20260924
25.586678382192318,0,586,OC,0.540530829205056,ORIGA,CURRENT_MLP_None_20260924_order1,CURRENT_MLP,586,1,20260924
25.526743025280926,0,586,OD,0.7600562125417254,ORIGA,CURRENT_MLP_None_20260924_order1,CURRENT_MLP,586,1,20260924
8.082999684343722,0,336,OC,0.815362312061139,REFUGE,CURRENT_MLP_None_20260924_order1,CURRENT_MLP,336,1,20260924
11.965073990764791,0,336,OD,0.8694829979608245,REFUGE,CURRENT_MLP_None_20260924_order1,CURRENT_MLP,336,1,20260924
11.47004784205826,0,736,OC,0.7125117982391898,REFUGE_Valid,CURRENT_MLP_None_20260924_order1,CURRENT_MLP,736,1,20260924
17.91015940976119,0,736,OD,0.8638541114035001,REFUGE_Valid,CURRENT_MLP_None_20260924_order1,CURRENT_MLP,736,1,20260924
31.184141569089867,0,37,OC,0.5379196217740564,Drishti_GS,CURRENT_MLP_None_20260925_order0,CURRENT_MLP,37,0,20260925
16.080489218972144,0,37,OD,0.8523735753967188,Drishti_GS,CURRENT_MLP_None_20260925_order0,CURRENT_MLP,37,0,20260925
25.4775216616561,0,586,OC,0.5442517672053281,ORIGA,CURRENT_MLP_None_20260925_order0,CURRENT_MLP,586,0,20260925
25.3621109310741,0,586,OD,0.7628554803516773,ORIGA,CURRENT_MLP_None_20260925_order0,CURRENT_MLP,586,0,20260925
8.012396657485104,0,336,OC,0.8169953621846155,REFUGE,CURRENT_MLP_None_20260925_order0,CURRENT_MLP,336,0,20260925
11.80148002942371,0,336,OD,0.8720400263518635,REFUGE,CURRENT_MLP_None_20260925_order0,CURRENT_MLP,336,0,20260925
11.688201862661142,0,736,OC,0.7086298279141351,REFUGE_Valid,CURRENT_MLP_None_20260925_order0,CURRENT_MLP,736,0,20260925
18.764285285014957,0,736,OD,0.8620366107866312,REFUGE_Valid,CURRENT_MLP_None_20260925_order0,CURRENT_MLP,736,0,20260925
31.184141569089867,0,37,OC,0.5379196217740564,Drishti_GS,CURRENT_MLP_None_20260925_order1,CURRENT_MLP,37,1,20260925
16.080489218972144,0,37,OD,0.8523735753967188,Drishti_GS,CURRENT_MLP_None_20260925_order1,CURRENT_MLP,37,1,20260925
25.4775216616561,0,586,OC,0.5442517672053281,ORIGA,CURRENT_MLP_None_20260925_order1,CURRENT_MLP,586,1,20260925
25.3621109310741,0,586,OD,0.7628554803516773,ORIGA,CURRENT_MLP_None_20260925_order1,CURRENT_MLP,586,1,20260925
8.012396657485104,0,336,OC,0.8169953621846155,REFUGE,CURRENT_MLP_None_20260925_order1,CURRENT_MLP,336,1,20260925
11.80148002942371,0,336,OD,0.8720400263518635,REFUGE,CURRENT_MLP_None_20260925_order1,CURRENT_MLP,336,1,20260925
